time,lat,lon,depth,Chlorophyll
42487.46133,36.57,-158.003,124,0.1698
42487.46133,36.57,-158.003,125,0.1623
42487.46133,36.57,-158.003,126,0.179
42487.46133,36.57,-158.003,127,0.193
42487.46133,36.57,-158.003,128,0.1833
42487.46133,36.57,-158.003,129,0.1889
42487.46133,36.57,-158.003,130,0.1795
42487.46133,36.57,-158.003,132,0.1843
42487.46133,36.57,-158.003,133,0.1867
42487.46133,36.57,-158.003,135,0.1555
42487.46133,36.57,-158.003,135.9,0.1555
42487.46133,36.57,-158.003,136.9,0.1639
42487.46133,36.57,-158.003,137.9,0.1434
42487.46133,36.57,-158.003,138.9,0.1346
42487.46133,36.57,-158.003,139.9,0.1281
42487.46133,36.57,-158.003,140.9,0.1292
42487.46133,36.57,-158.003,141.9,0.1333
42487.46133,36.57,-158.003,142.9,0.1391
42487.46133,36.57,-158.003,143.9,0.1363
42487.46133,36.57,-158.003,144.9,0.1412
42487.46133,36.57,-158.003,145.9,0.1416
42487.46133,36.57,-158.003,146.9,0.1412
42487.46133,36.57,-158.003,147.9,0.1485
42487.46133,36.57,-158.003,148.8,0.151
42487.46133,36.57,-158.003,149.8,0.1472
42487.46133,36.57,-158.003,150.8,0.1397
42487.46133,36.57,-158.003,151.8,0.1491
42487.46133,36.57,-158.003,152.8,0.1421
42487.46133,36.57,-158.003,153.8,0.1367
42487.46133,36.57,-158.003,154.8,0.1472
42487.46133,36.57,-158.003,155.8,0.1492
42487.46133,36.57,-158.003,157.8,0.1375
42487.46133,36.57,-158.003,158.8,0.1337
42487.46133,36.57,-158.003,159.8,0.1429
42487.46133,36.57,-158.003,160.7,0.1461
42487.46133,36.57,-158.003,161.7,0.1386
42487.46133,36.57,-158.003,162.7,0.1247
42487.46133,36.57,-158.003,163.7,0.1367
42487.46133,36.57,-158.003,164.7,0.1365
42487.46133,36.57,-158.003,165.7,0.1399
42487.46133,36.57,-158.003,166.7,0.1326
42487.46133,36.57,-158.003,168.7,0.125
42487.46133,36.57,-158.003,169.7,0.1163
42487.46133,36.57,-158.003,170.7,0.1063
42487.46133,36.57,-158.003,171.7,0.1064
42487.46133,36.57,-158.003,172.6,0.1048
42487.46133,36.57,-158.003,173.6,0.1064
42487.46133,36.57,-158.003,174.6,0.1033
42487.46133,36.57,-158.003,175.6,0.1044
42487.46133,36.57,-158.003,176.6,0.101
42487.46133,36.57,-158.003,177.6,0.1051
42487.46133,36.57,-158.003,178.6,0.1025
42487.46133,36.57,-158.003,179.6,0.1021
42487.46133,36.57,-158.003,180.6,0.1038
42487.46133,36.57,-158.003,181.6,0.0995
42487.46133,36.57,-158.003,182.6,0.0991
42487.46133,36.57,-158.003,183.6,0.098
42487.46133,36.57,-158.003,184.5,0.0995
42487.46133,36.57,-158.003,185.5,0.0987
42487.46133,36.57,-158.003,186.5,0.0961
42487.46133,36.57,-158.003,187.5,0.1001
42487.46133,36.57,-158.003,188.5,0.0965
42487.46133,36.57,-158.003,189.5,0.0946
42487.46133,36.57,-158.003,190.5,0.0981
42487.46133,36.57,-158.003,191.5,0.0961
42487.46133,36.57,-158.003,193.5,0.0943
42487.46133,36.57,-158.003,194.5,0.0961
42487.46133,36.57,-158.003,195.5,0.0969
42487.46133,36.57,-158.003,196.4,0.0958
42487.46133,36.57,-158.003,197.4,0.0958
42487.46133,36.57,-158.003,198.4,0.0968
42487.46133,36.57,-158.003,199.4,0.0943
42487.46133,36.57,-158.003,200.4,0.0935
42487.46133,36.57,-158.003,201.4,0.0954
42487.46133,36.57,-158.003,202.4,0.0954
42487.46133,36.57,-158.003,203.4,0.0943
42487.46133,36.57,-158.003,204.4,0.0946
42487.46133,36.57,-158.003,206.4,0.0944
42487.46133,36.57,-158.003,207.4,0.0932
42487.46133,36.57,-158.003,208.3,0.0924
42487.46133,36.57,-158.003,209.3,0.0924
42487.46133,36.57,-158.003,210.3,0.092
42487.46133,36.57,-158.003,211.3,0.0925
42487.46133,36.57,-158.003,212.3,0.0916
42487.46133,36.57,-158.003,214.3,0.0901
42487.46133,36.57,-158.003,215.3,0.0903
42487.46133,36.57,-158.003,216.3,0.0909
42487.46133,36.57,-158.003,218.3,0.0909
42487.46133,36.57,-158.003,219.3,0.0909
42487.46133,36.57,-158.003,220.2,0.0914
42487.46133,36.57,-158.003,221.2,0.0905
42487.46133,36.57,-158.003,222.2,0.0905
42487.46133,36.57,-158.003,223.2,0.0897
42487.46133,36.57,-158.003,224.2,0.0902
42487.46133,36.57,-158.003,225.2,0.0897
42487.46133,36.57,-158.003,226.2,0.0905
42487.46133,36.57,-158.003,227.2,0.091
42487.46133,36.57,-158.003,228.2,0.0905
42487.46133,36.57,-158.003,229.2,0.0909
42487.46133,36.57,-158.003,230.2,0.0912
42487.46133,36.57,-158.003,231.2,0.092
42487.46133,36.57,-158.003,233.1,0.0905
42487.46133,36.57,-158.003,234.1,0.0914
42487.46133,36.57,-158.003,235.1,0.0927
42487.46133,36.57,-158.003,236.1,0.0912
42487.46133,36.57,-158.003,237.1,0.0901
42487.46133,36.57,-158.003,238.1,0.0897
42487.46133,36.57,-158.003,239.1,0.0967
42487.46133,36.57,-158.003,240.1,0.0905
42487.46133,36.57,-158.003,241.1,0.092
42487.46133,36.57,-158.003,242.1,0.0897
42487.46133,36.57,-158.003,243.1,0.0901
42487.46133,36.57,-158.003,244,0.0903
42487.46133,36.57,-158.003,245,0.0906
42487.46133,36.57,-158.003,246,0.0901
42487.46133,36.57,-158.003,247,0.0894
42487.46133,36.57,-158.003,249,0.0903
42487.46133,36.57,-158.003,250,0.0901
42487.46133,36.57,-158.003,251,0.0901
42487.46133,36.57,-158.003,252,0.0902
42487.46133,36.57,-158.003,253,0.0909
42487.46133,36.57,-158.003,254,0.0897
42487.46133,36.57,-158.003,255,0.0897
42487.46133,36.57,-158.003,255.9,0.0921
42487.46133,36.57,-158.003,256.9,0.0901
42487.46133,36.57,-158.003,257.9,0.089
42487.46133,36.57,-158.003,258.9,0.089
42487.46133,36.57,-158.003,259.9,0.0898
42487.46133,36.57,-158.003,260.9,0.0903
42487.46133,36.57,-158.003,261.9,0.0897
42487.46133,36.57,-158.003,262.9,0.0897
42487.46133,36.57,-158.003,263.9,0.0897
42487.46133,36.57,-158.003,264.9,0.0898
42487.46133,36.57,-158.003,265.9,0.089
42487.46133,36.57,-158.003,266.8,0.0895
42487.46133,36.57,-158.003,267.8,0.0898
42487.46133,36.57,-158.003,268.8,0.0894
42487.46133,36.57,-158.003,269.8,0.0892
42487.46133,36.57,-158.003,270.8,0.0883
42487.46133,36.57,-158.003,271.8,0.089
42487.46133,36.57,-158.003,272.8,0.0884
42487.46133,36.57,-158.003,273.8,0.0889
42487.46133,36.57,-158.003,274.8,0.0885
42487.46133,36.57,-158.003,275.8,0.0882
42487.46133,36.57,-158.003,276.8,0.0895
42487.46133,36.57,-158.003,277.8,0.088
42487.46133,36.57,-158.003,278.7,0.0885
42487.46133,36.57,-158.003,279.7,0.0888
42487.46133,36.57,-158.003,280.7,0.0882
42487.46133,36.57,-158.003,281.7,0.0887
42487.46133,36.57,-158.003,282.7,0.0881
42487.46133,36.57,-158.003,283.7,0.0879
42487.46133,36.57,-158.003,284.7,0.0901
42487.46133,36.57,-158.003,285.7,0.0892
42487.46133,36.57,-158.003,286.7,0.0885
42487.46133,36.57,-158.003,287.7,0.0887
42487.46133,36.57,-158.003,288.7,0.0888
42487.46133,36.57,-158.003,289.6,0.0884
42487.46133,36.57,-158.003,290.6,0.0882
42487.46133,36.57,-158.003,291.6,0.0891
42487.46133,36.57,-158.003,292.6,0.0887
42487.46133,36.57,-158.003,293.6,0.0884
42487.46133,36.57,-158.003,294.6,0.0884
42487.46133,36.57,-158.003,295.6,0.088
42487.46133,36.57,-158.003,296.6,0.0884
42487.46133,36.57,-158.003,297.6,0.0891
42487.46133,36.57,-158.003,298.6,0.089
42486.46068,37.301,-158.002,2,0.309
42486.46068,37.301,-158.002,3,0.2978
42486.46068,37.301,-158.002,4,0.2981
42486.46068,37.301,-158.002,5,0.3084
42486.46068,37.301,-158.002,6,0.3166
42486.46068,37.301,-158.002,6.9,0.3126
42486.46068,37.301,-158.002,7.9,0.3235
42486.46068,37.301,-158.002,8.9,0.3058
42486.46068,37.301,-158.002,9.9,0.3314
42486.46068,37.301,-158.002,10.9,0.3285
42486.46068,37.301,-158.002,11.9,0.3137
42486.46068,37.301,-158.002,12.9,0.3265
42486.46068,37.301,-158.002,13.9,0.3346
42486.46068,37.301,-158.002,14.9,0.3396
42486.46068,37.301,-158.002,15.9,0.3319
42486.46068,37.301,-158.002,16.9,0.337
42486.46068,37.301,-158.002,17.9,0.3423
42486.46068,37.301,-158.002,18.9,0.3463
42486.46068,37.301,-158.002,19.9,0.3633
42486.46068,37.301,-158.002,20.8,0.3738
42486.46068,37.301,-158.002,21.8,0.3958
42486.46068,37.301,-158.002,22.8,0.4261
42486.46068,37.301,-158.002,23.8,0.4555
42486.46068,37.301,-158.002,24.8,0.4512
42486.46068,37.301,-158.002,25.8,0.446
42486.46068,37.301,-158.002,26.8,0.4355
42486.46068,37.301,-158.002,27.8,0.4757
42486.46068,37.301,-158.002,28.8,0.4381
42486.46068,37.301,-158.002,30.8,0.4492
42486.46068,37.301,-158.002,31.8,0.4686
42486.46068,37.301,-158.002,32.8,0.455
42486.46068,37.301,-158.002,33.7,0.4607
42486.46068,37.301,-158.002,34.7,0.4695
42486.46068,37.301,-158.002,35.7,0.4653
42486.46068,37.301,-158.002,36.7,0.4685
42486.46068,37.301,-158.002,37.7,0.4182
42486.46068,37.301,-158.002,38.7,0.4306
42486.46068,37.301,-158.002,39.7,0.4946
42486.46068,37.301,-158.002,40.7,0.4449
42486.46068,37.301,-158.002,41.7,0.4388
42486.46068,37.301,-158.002,42.7,0.4225
42486.46068,37.301,-158.002,43.7,0.4302
42486.46068,37.301,-158.002,44.7,0.4289
42486.46068,37.301,-158.002,45.7,0.4571
42486.46068,37.301,-158.002,46.6,0.4084
42486.46068,37.301,-158.002,47.6,0.4013
42486.46068,37.301,-158.002,48.6,0.414
42486.46068,37.301,-158.002,49.6,0.3829
42486.46068,37.301,-158.002,51.6,0.3761
42486.46068,37.301,-158.002,52.6,0.4212
42486.46068,37.301,-158.002,53.6,0.4338
42486.46068,37.301,-158.002,54.6,0.4378
42486.46068,37.301,-158.002,56.6,0.4431
42486.46068,37.301,-158.002,57.6,0.4381
42486.46068,37.301,-158.002,58.6,0.4095
42486.46068,37.301,-158.002,59.5,0.4174
42486.46068,37.301,-158.002,61.5,0.4353
42486.46068,37.301,-158.002,63.5,0.4163
42486.46068,37.301,-158.002,64.5,0.4445
42486.46068,37.301,-158.002,65.5,0.4762
42486.46068,37.301,-158.002,66.5,0.4193
42486.46068,37.301,-158.002,67.5,0.4253
42486.46068,37.301,-158.002,68.5,0.4432
42486.46068,37.301,-158.002,69.5,0.4564
42486.46068,37.301,-158.002,70.5,0.423
42486.46068,37.301,-158.002,71.5,0.4375
42486.46068,37.301,-158.002,72.4,0.452
42486.46068,37.301,-158.002,73.4,0.3953
42486.46068,37.301,-158.002,74.4,0.3742
42486.46068,37.301,-158.002,75.4,0.3947
42486.46068,37.301,-158.002,76.4,0.395
42486.46068,37.301,-158.002,77.4,0.352
42486.46068,37.301,-158.002,78.4,0.3167
42486.46068,37.301,-158.002,79.4,0.287
42486.46068,37.301,-158.002,80.4,0.2968
42486.46068,37.301,-158.002,81.4,0.305
42486.46068,37.301,-158.002,82.4,0.2697
42486.46068,37.301,-158.002,83.4,0.2618
42486.46068,37.301,-158.002,84.4,0.2795
42486.46068,37.301,-158.002,85.3,0.2693
42486.46068,37.301,-158.002,86.3,0.2558
42486.46068,37.301,-158.002,87.3,0.2513
42486.46068,37.301,-158.002,88.3,0.263
42486.46068,37.301,-158.002,89.3,0.2307
42486.46068,37.301,-158.002,90.3,0.2156
42486.46068,37.301,-158.002,91.3,0.2107
42486.46068,37.301,-158.002,92.3,0.2231
42486.46068,37.301,-158.002,93.3,0.206
42486.46068,37.301,-158.002,94.3,0.1916
42486.46068,37.301,-158.002,95.3,0.1965
42486.46068,37.301,-158.002,96.3,0.1953
42486.46068,37.301,-158.002,97.2,0.2039
42486.46068,37.301,-158.002,98.2,0.1867
42486.46068,37.301,-158.002,99.2,0.195
42486.46068,37.301,-158.002,100.2,0.1863
42486.46068,37.301,-158.002,101.2,0.1918
42486.46068,37.301,-158.002,102.2,0.1858
42486.46068,37.301,-158.002,104.2,0.1702
42486.46068,37.301,-158.002,105.2,0.1829
42486.46068,37.301,-158.002,106.2,0.1686
42486.46068,37.301,-158.002,107.2,0.169
42486.46068,37.301,-158.002,108.2,0.1544
42486.46068,37.301,-158.002,110.1,0.1559
42486.46068,37.301,-158.002,111.1,0.1605
42486.46068,37.301,-158.002,112.1,0.161
42486.46068,37.301,-158.002,113.1,0.1427
42486.46068,37.301,-158.002,114.1,0.1435
42486.46068,37.301,-158.002,115.1,0.148
42486.46068,37.301,-158.002,116.1,0.1506
42486.46068,37.301,-158.002,118.1,0.1548
42486.46068,37.301,-158.002,119.1,0.148
42486.46068,37.301,-158.002,120.1,0.1593
42486.46068,37.301,-158.002,121.1,0.1499
42486.46068,37.301,-158.002,122.1,0.1566
42486.46068,37.301,-158.002,123,0.1431
42486.46068,37.301,-158.002,124,0.1453
42486.46068,37.301,-158.002,126,0.1482
42486.46068,37.301,-158.002,127,0.1407
42486.46068,37.301,-158.002,128,0.1363
42486.46068,37.301,-158.002,129,0.1363
42486.46068,37.301,-158.002,130,0.139
42486.46068,37.301,-158.002,131,0.136
42486.46068,37.301,-158.002,132,0.1356
42486.46068,37.301,-158.002,133,0.1378
42486.46068,37.301,-158.002,134,0.1401
42486.46068,37.301,-158.002,134.9,0.1228
42486.46068,37.301,-158.002,136.9,0.1209
42486.46068,37.301,-158.002,138.9,0.1202
42486.46068,37.301,-158.002,139.9,0.1242
42486.46068,37.301,-158.002,140.9,0.1198
42486.46068,37.301,-158.002,141.9,0.1164
42486.46068,37.301,-158.002,142.9,0.1209
42486.46068,37.301,-158.002,144.9,0.1187
42486.46068,37.301,-158.002,145.9,0.1193
42486.46068,37.301,-158.002,146.8,0.116
42486.46068,37.301,-158.002,147.8,0.1136
42486.46068,37.301,-158.002,148.8,0.1142
42486.46068,37.301,-158.002,149.8,0.1171
42486.46068,37.301,-158.002,150.8,0.1145
42486.46068,37.301,-158.002,151.8,0.1127
42486.46068,37.301,-158.002,152.8,0.11
42486.46068,37.301,-158.002,154.8,0.1134
42486.46068,37.301,-158.002,155.8,0.1166
42486.46068,37.301,-158.002,156.8,0.1157
42486.46068,37.301,-158.002,158.8,0.1142
42486.46068,37.301,-158.002,159.7,0.113
42486.46068,37.301,-158.002,161.7,0.1215
42486.46068,37.301,-158.002,162.7,0.1159
42486.46068,37.301,-158.002,163.7,0.1167
42486.46068,37.301,-158.002,164.7,0.1134
42486.46068,37.301,-158.002,165.7,0.1104
42486.46068,37.301,-158.002,167.7,0.1123
42486.46068,37.301,-158.002,168.7,0.1144
42486.46068,37.301,-158.002,169.7,0.1103
42486.46068,37.301,-158.002,170.7,0.1085
42486.46068,37.301,-158.002,171.6,0.1078
42486.46068,37.301,-158.002,173.6,0.1074
42486.46068,37.301,-158.002,174.6,0.1106
42486.46068,37.301,-158.002,175.6,0.1104
42486.46068,37.301,-158.002,176.6,0.1084
42486.46068,37.301,-158.002,177.6,0.1085
42486.46068,37.301,-158.002,178.6,0.107
42486.46068,37.301,-158.002,179.6,0.1078
42486.46068,37.301,-158.002,180.6,0.1036
42486.46068,37.301,-158.002,181.6,0.1033
42486.46068,37.301,-158.002,182.6,0.1153
42486.46068,37.301,-158.002,183.5,0.1029
42486.46068,37.301,-158.002,184.5,0.1045
42486.46068,37.301,-158.002,185.5,0.1051
42486.46068,37.301,-158.002,186.5,0.1035
42486.46068,37.301,-158.002,188.5,0.1025
42486.46068,37.301,-158.002,189.5,0.1036
42486.46068,37.301,-158.002,190.5,0.104
42486.46068,37.301,-158.002,191.5,0.1024
42486.46068,37.301,-158.002,192.5,0.1018
42486.46068,37.301,-158.002,194.5,0.0999
42486.46068,37.301,-158.002,196.4,0.0995
42486.46068,37.301,-158.002,197.4,0.0995
42486.46068,37.301,-158.002,198.4,0.1017
42486.46068,37.301,-158.002,199.4,0.1008
42486.46068,37.301,-158.002,201.4,0.0999
42486.46068,37.301,-158.002,202.4,0.1036
42486.46068,37.301,-158.002,203.4,0.1033
42486.46068,37.301,-158.002,204.4,0.1014
42486.46068,37.301,-158.002,205.4,0.1025
42486.46068,37.301,-158.002,206.4,0.1012
42486.46068,37.301,-158.002,207.3,0.0997
42486.46068,37.301,-158.002,208.3,0.0987
42486.46068,37.301,-158.002,209.3,0.101
42486.46068,37.301,-158.002,210.3,0.1003
42486.46068,37.301,-158.002,211.3,0.0995
42486.46068,37.301,-158.002,212.3,0.1006
42486.46068,37.301,-158.002,213.3,0.1023
42486.46068,37.301,-158.002,214.3,0.1001
42486.46068,37.301,-158.002,215.3,0.0999
42486.46068,37.301,-158.002,216.3,0.1043
42486.46068,37.301,-158.002,217.3,0.1036
42486.46068,37.301,-158.002,218.3,0.0999
42486.46068,37.301,-158.002,219.2,0.0999
42486.46068,37.301,-158.002,220.2,0.1003
42486.46068,37.301,-158.002,221.2,0.101
42486.46068,37.301,-158.002,222.2,0.0998
42486.46068,37.301,-158.002,223.2,0.1002
42486.46068,37.301,-158.002,224.2,0.0972
42486.46068,37.301,-158.002,225.2,0.098
42486.46068,37.301,-158.002,226.2,0.0995
42486.46068,37.301,-158.002,227.2,0.0987
42486.46068,37.301,-158.002,228.2,0.1002
42486.46068,37.301,-158.002,229.2,0.0999
42486.46068,37.301,-158.002,230.1,0.0991
42486.46068,37.301,-158.002,231.1,0.1003
42486.46068,37.301,-158.002,232.1,0.1006
42486.46068,37.301,-158.002,233.1,0.0984
42486.46068,37.301,-158.002,234.1,0.1016
42486.46068,37.301,-158.002,235.1,0.1008
42486.46068,37.301,-158.002,236.1,0.0991
42486.46068,37.301,-158.002,237.1,0.1009
42486.46068,37.301,-158.002,238.1,0.1006
42486.46068,37.301,-158.002,239.1,0.0976
42486.46068,37.301,-158.002,241.1,0.098
42486.46068,37.301,-158.002,242,0.0972
42486.46068,37.301,-158.002,243,0.0986
42486.46068,37.301,-158.002,244,0.098
42486.46068,37.301,-158.002,245,0.0961
42486.46068,37.301,-158.002,246,0.0976
42486.46068,37.301,-158.002,247,0.0969
42486.46068,37.301,-158.002,248,0.0961
42486.46068,37.301,-158.002,249,0.0982
42486.46068,37.301,-158.002,250,0.0961
42486.46068,37.301,-158.002,251,0.0971
42486.46068,37.301,-158.002,252,0.0969
42486.46068,37.301,-158.002,253,0.0954
42486.46068,37.301,-158.002,253.9,0.0958
42486.46068,37.301,-158.002,254.9,0.0959
42486.46068,37.301,-158.002,255.9,0.0961
42486.46068,37.301,-158.002,256.9,0.095
42486.46068,37.301,-158.002,257.9,0.0961
42486.46068,37.301,-158.002,258.9,0.0976
42486.46068,37.301,-158.002,259.9,0.0988
42486.46068,37.301,-158.002,260.9,0.0943
42486.46068,37.301,-158.002,261.9,0.0963
42486.46068,37.301,-158.002,262.9,0.0956
42486.46068,37.301,-158.002,263.9,0.095
42486.46068,37.301,-158.002,264.8,0.0943
42486.46068,37.301,-158.002,265.8,0.0943
42486.46068,37.301,-158.002,266.8,0.0927
42486.46068,37.301,-158.002,267.8,0.0939
42486.46068,37.301,-158.002,268.8,0.0942
42486.46068,37.301,-158.002,269.8,0.0946
42486.46068,37.301,-158.002,270.8,0.0944
42486.46068,37.301,-158.002,271.8,0.0924
42486.46068,37.301,-158.002,272.8,0.092
42486.46068,37.301,-158.002,273.8,0.0931
42486.46068,37.301,-158.002,274.8,0.0929
42486.46068,37.301,-158.002,275.8,0.0934
42486.46068,37.301,-158.002,276.7,0.092
42486.46068,37.301,-158.002,277.7,0.0921
42486.46068,37.301,-158.002,278.7,0.092
42486.46068,37.301,-158.002,279.7,0.092
42486.46068,37.301,-158.002,280.7,0.092
42486.46068,37.301,-158.002,282.7,0.0923
42486.46068,37.301,-158.002,283.7,0.0921
42486.46068,37.301,-158.002,284.7,0.0927
42486.46068,37.301,-158.002,285.7,0.0924
42486.46068,37.301,-158.002,286.7,0.0933
42486.46068,37.301,-158.002,287.6,0.0903
42486.46068,37.301,-158.002,288.6,0.0903
42486.46068,37.301,-158.002,289.6,0.0912
42486.46068,37.301,-158.002,290.6,0.0919
42486.46068,37.301,-158.002,291.6,0.0912
42486.46068,37.301,-158.002,292.6,0.0903
42486.46068,37.301,-158.002,293.6,0.0902
42486.46068,37.301,-158.002,294.6,0.0909
42486.46068,37.301,-158.002,295.6,0.0911
42486.46068,37.301,-158.002,296.6,0.0907
42486.46068,37.301,-158.002,297.6,0.0906
42486.46068,37.301,-158.002,298.5,0.089
42485.46198,34.052,-158.003,2,0.1986
42485.46198,34.052,-158.003,3,0.1878
42485.46198,34.052,-158.003,4,0.1887
42485.46198,34.052,-158.003,5,0.1948
42485.46198,34.052,-158.003,6,0.1905
42485.46198,34.052,-158.003,6.9,0.1873
42485.46198,34.052,-158.003,7.9,0.1851
42485.46198,34.052,-158.003,8.9,0.202
42485.46198,34.052,-158.003,9.9,0.196
42485.46198,34.052,-158.003,10.9,0.1902
42485.46198,34.052,-158.003,11.9,0.187
42485.46198,34.052,-158.003,12.9,0.2061
42485.46198,34.052,-158.003,13.9,0.2
42485.46198,34.052,-158.003,14.9,0.2029
42485.46198,34.052,-158.003,15.9,0.1995
42485.46198,34.052,-158.003,16.9,0.1993
42485.46198,34.052,-158.003,17.9,0.2248
42485.46198,34.052,-158.003,18.9,0.2034
42485.46198,34.052,-158.003,19.9,0.2104
42485.46198,34.052,-158.003,20.8,0.2145
42485.46198,34.052,-158.003,21.8,0.2626
42485.46198,34.052,-158.003,22.8,0.2457
42485.46198,34.052,-158.003,23.8,0.2528
42485.46198,34.052,-158.003,24.8,0.2434
42485.46198,34.052,-158.003,25.8,0.2506
42485.46198,34.052,-158.003,26.8,0.3082
42485.46198,34.052,-158.003,27.8,0.2727
42485.46198,34.052,-158.003,28.8,0.3306
42485.46198,34.052,-158.003,29.8,0.2949
42485.46198,34.052,-158.003,30.8,0.2767
42485.46198,34.052,-158.003,31.8,0.2904
42485.46198,34.052,-158.003,32.8,0.2769
42485.46198,34.052,-158.003,33.8,0.2773
42485.46198,34.052,-158.003,34.7,0.2776
42485.46198,34.052,-158.003,35.7,0.2784
42485.46198,34.052,-158.003,36.7,0.2724
42485.46198,34.052,-158.003,37.7,0.2944
42485.46198,34.052,-158.003,38.7,0.2731
42485.46198,34.052,-158.003,39.7,0.2774
42485.46198,34.052,-158.003,40.7,0.3024
42485.46198,34.052,-158.003,41.7,0.3043
42485.46198,34.052,-158.003,42.7,0.313
42485.46198,34.052,-158.003,43.7,0.3109
42485.46198,34.052,-158.003,44.7,0.322
42485.46198,34.052,-158.003,45.7,0.3257
42485.46198,34.052,-158.003,46.7,0.3257
42485.46198,34.052,-158.003,47.7,0.3159
42485.46198,34.052,-158.003,48.6,0.3017
42485.46198,34.052,-158.003,49.6,0.2789
42485.46198,34.052,-158.003,50.6,0.2742
42485.46198,34.052,-158.003,51.6,0.2765
42485.46198,34.052,-158.003,52.6,0.2688
42485.46198,34.052,-158.003,53.6,0.2502
42485.46198,34.052,-158.003,54.6,0.2481
42485.46198,34.052,-158.003,55.6,0.2318
42485.46198,34.052,-158.003,56.6,0.2303
42485.46198,34.052,-158.003,57.6,0.2247
42485.46198,34.052,-158.003,58.6,0.225
42485.46198,34.052,-158.003,59.6,0.228
42485.46198,34.052,-158.003,60.6,0.2019
42485.46198,34.052,-158.003,61.5,0.1874
42485.46198,34.052,-158.003,62.5,0.1795
42485.46198,34.052,-158.003,63.5,0.1807
42485.46198,34.052,-158.003,64.5,0.1786
42485.46198,34.052,-158.003,65.5,0.1833
42485.46198,34.052,-158.003,66.5,0.1758
42485.46198,34.052,-158.003,67.5,0.1668
42485.46198,34.052,-158.003,68.5,0.1596
42485.46198,34.052,-158.003,69.5,0.1433
42485.46198,34.052,-158.003,70.5,0.1281
42485.46198,34.052,-158.003,71.5,0.1247
42485.46198,34.052,-158.003,72.5,0.1236
42485.46198,34.052,-158.003,73.5,0.111
42485.46198,34.052,-158.003,74.5,0.1067
42485.46198,34.052,-158.003,75.4,0.1025
42485.46198,34.052,-158.003,76.4,0.1003
42485.46198,34.052,-158.003,77.4,0.1018
42485.46198,34.052,-158.003,78.4,0.101
42485.46198,34.052,-158.003,79.4,0.0995
42485.46198,34.052,-158.003,80.4,0.1006
42485.46198,34.052,-158.003,81.4,0.0999
42485.46198,34.052,-158.003,82.4,0.0991
42485.46198,34.052,-158.003,83.4,0.0995
42485.46198,34.052,-158.003,84.4,0.1025
42485.46198,34.052,-158.003,85.4,0.1029
42485.46198,34.052,-158.003,86.4,0.104
42485.46198,34.052,-158.003,87.4,0.1006
42485.46198,34.052,-158.003,88.3,0.0987
42485.46198,34.052,-158.003,89.3,0.101
42485.46198,34.052,-158.003,90.3,0.1029
42485.46198,34.052,-158.003,91.3,0.1074
42485.46198,34.052,-158.003,92.3,0.1074
42485.46198,34.052,-158.003,93.3,0.1081
42485.46198,34.052,-158.003,94.3,0.1078
42485.46198,34.052,-158.003,95.3,0.107
42485.46198,34.052,-158.003,96.3,0.1051
42485.46198,34.052,-158.003,97.3,0.1057
42485.46198,34.052,-158.003,98.3,0.1087
42485.46198,34.052,-158.003,99.3,0.107
42485.46198,34.052,-158.003,100.3,0.107
42485.46198,34.052,-158.003,101.2,0.1059
42485.46198,34.052,-158.003,102.2,0.1083
42485.46198,34.052,-158.003,103.2,0.1102
42485.46198,34.052,-158.003,104.2,0.1059
42485.46198,34.052,-158.003,105.2,0.1055
42485.46198,34.052,-158.003,106.2,0.1023
42485.46198,34.052,-158.003,107.2,0.1021
42485.46198,34.052,-158.003,108.2,0.1021
42485.46198,34.052,-158.003,109.2,0.1029
42485.46198,34.052,-158.003,110.2,0.1014
42485.46198,34.052,-158.003,111.2,0.1023
42485.46198,34.052,-158.003,112.2,0.1021
42485.46198,34.052,-158.003,113.2,0.1029
42485.46198,34.052,-158.003,114.1,0.1063
42485.46198,34.052,-158.003,115.1,0.1063
42485.46198,34.052,-158.003,116.1,0.1067
42485.46198,34.052,-158.003,117.1,0.107
42485.46198,34.052,-158.003,118.1,0.1074
42485.46198,34.052,-158.003,119.1,0.1064
42485.46198,34.052,-158.003,120.1,0.1074
42485.46198,34.052,-158.003,121.1,0.1074
42485.46198,34.052,-158.003,122.1,0.1064
42485.46198,34.052,-158.003,123.1,0.108
42485.46198,34.052,-158.003,124.1,0.1089
42485.46198,34.052,-158.003,125.1,0.1051
42485.46198,34.052,-158.003,126.1,0.1033
42485.46198,34.052,-158.003,127,0.1029
42485.46198,34.052,-158.003,128,0.104
42485.46198,34.052,-158.003,129,0.1044
42485.46198,34.052,-158.003,130,0.1063
42485.46198,34.052,-158.003,131,0.1095
42485.46198,34.052,-158.003,132,0.11
42485.46198,34.052,-158.003,133,0.1093
42485.46198,34.052,-158.003,134,0.1119
42485.46198,34.052,-158.003,135,0.1104
42485.46198,34.052,-158.003,136,0.1093
42485.46198,34.052,-158.003,137,0.1085
42485.46198,34.052,-158.003,138,0.1096
42485.46198,34.052,-158.003,139,0.1089
42485.46198,34.052,-158.003,139.9,0.1104
42485.46198,34.052,-158.003,140.9,0.1104
42485.46198,34.052,-158.003,141.9,0.111
42485.46198,34.052,-158.003,142.9,0.1093
42485.46198,34.052,-158.003,143.9,0.1096
42485.46198,34.052,-158.003,144.9,0.1096
42485.46198,34.052,-158.003,145.9,0.1078
42485.46198,34.052,-158.003,146.9,0.1067
