mass_feature,core_metab,sample_fraction,experiment_id,timepoint,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h
L-Asparagine,Adenosine monophosphate,Particulate,G4_2,24,1.1033012673663956,0.0890482762472148,0.2
L-Asparagine,Adenosine monophosphate,Particulate,G4_2,48,1.5814767892968733,0.2995318013735744,0.2
L-Asparagine,Citrulline,Particulate,G4_1,2,0.8501277823210994,0.28194066030954124,0.4
L-Asparagine,Citrulline,Particulate,G4_1,24,0.7295667126499222,0.0823086651672664,0.1
L-Asparagine,Citrulline,Particulate,G4_1,48,1.1104040967274282,0.09007792865348466,0.1
L-Asparagine,Citrulline,Particulate,G4_2,2,1.2458580009900004,0.07012932059159464,0.1
L-Asparagine,Citrulline,Particulate,G4_2,24,1.1276408805640916,0.48176850716133596,0.7
L-Asparagine,Citrulline,Particulate,G4_2,48,0.9457127417109717,0.36483060506685455,0.7
L-Asparagine,Deoxyadenosine,Particulate,G4_1,2,1.1437185701143955,0.6444799912370038,0.7
L-Asparagine,Deoxyadenosine,Particulate,G4_1,24,0.6646357474951657,0.5900421204661199,0.7
L-Asparagine,Deoxyadenosine,Particulate,G4_1,48,0.8101311505873992,0.5248193494130345,1
L-Asparagine,Deoxyadenosine,Particulate,G4_2,2,0.7312754225473487,0.3201892239097829,0.4
L-Asparagine,Deoxyadenosine,Particulate,G4_2,24,0.7277353446205049,0.3807281145833313,0.4
L-Asparagine,Deoxyadenosine,Particulate,G4_2,48,0.6531812933482781,0.2325601011991265,0.2
L-Asparagine,Guanosine,Particulate,G4_1,2,0.8647858881791349,0.6074761671758813,0.7
L-Asparagine,Guanosine,Particulate,G4_1,24,0.8694358174813535,0.7112337354634299,0.7
L-Asparagine,Guanosine,Particulate,G4_1,48,1.2379793882983572,0.3194228108529423,0.4
L-Asparagine,Guanosine,Particulate,G4_2,2,0.8455184241359146,0.25754269162939825,0.4
L-Asparagine,Guanosine,Particulate,G4_2,24,1.112349068281636,0.5362336462216187,0.7
L-Asparagine,Guanosine,Particulate,G4_2,48,1.1851119121186964,0.3582840626207594,0.7
L-Asparagine,L-Arginine,Particulate,G4_1,2,0.968967521749691,0.8134885512718969,1
L-Asparagine,L-Arginine,Particulate,G4_1,24,0.798717369956238,0.4055256731291757,0.4
L-Asparagine,L-Arginine,Particulate,G4_1,48,1.3745131232087926,0.033343979593475494,0.1
L-Asparagine,L-Arginine,Particulate,G4_2,2,0.8766592180166994,0.32744375944778403,0.4
L-Asparagine,L-Arginine,Particulate,G4_2,24,1.0732564452058535,0.35125877488123897,0.7
L-Asparagine,L-Arginine,Particulate,G4_2,48,1.2089874239784026,0.27032656843472874,0.1
L-Asparagine,L-Glutamic acid,Particulate,G4_1,2,1.024497474878825,0.7833311571399257,1
L-Asparagine,L-Glutamic acid,Particulate,G4_1,24,0.8547465229967887,0.33096321488629543,0.7
L-Asparagine,L-Glutamic acid,Particulate,G4_1,48,0.9857839321607786,0.8744478161679556,1
L-Asparagine,L-Glutamic acid,Particulate,G4_2,2,1.1983999991205516,0.2438304470053619,0.4
L-Asparagine,L-Glutamic acid,Particulate,G4_2,24,1.1058339241326562,0.20606660138358254,0.2
L-Asparagine,L-Glutamic acid,Particulate,G4_2,48,0.7995424195836981,0.05065838739319928,0.1
L-Asparagine,L-Lysine,Particulate,G4_1,2,0.9413672138298517,0.534143215458092,1
L-Asparagine,L-Lysine,Particulate,G4_1,24,0.8147194950336335,0.36250293585853777,0.7
L-Asparagine,L-Lysine,Particulate,G4_1,48,1.0527009286892273,0.8032425858627942,0.7
L-Asparagine,L-Lysine,Particulate,G4_2,2,0.9239513092156312,0.3040471736617465,0.4
L-Asparagine,L-Lysine,Particulate,G4_2,24,0.9883267982552097,0.6493728530003794,1
L-Asparagine,L-Lysine,Particulate,G4_2,48,1.381116183625302,0.09471234231645853,0.1
L-Asparagine,L-Serine,Particulate,G4_1,2,0.967346289703213,0.612326090679382,0.7
L-Asparagine,L-Serine,Particulate,G4_1,24,1.3418884031800749,0.18173180687673549,0.1
L-Asparagine,L-Serine,Particulate,G4_1,48,0.9327417122360854,0.6864947394247034,0.7
L-Asparagine,L-Serine,Particulate,G4_2,2,1.1353313052603338,0.1273719011339474,0.2
L-Asparagine,L-Serine,Particulate,G4_2,24,1.0438124372100817,0.7612753210298643,1
L-Asparagine,L-Serine,Particulate,G4_2,48,1.3621069614188452,0.2260697211148882,0.2
L-Asparagine,L-Tyrosine,Particulate,G4_1,2,1.1755485409880633,0.35437570845703414,0.7
L-Asparagine,L-Tyrosine,Particulate,G4_1,24,0.9220330359083276,0.7496146616109653,0.7
L-Asparagine,L-Tyrosine,Particulate,G4_1,48,1.0076629721294368,0.9585974973786577,1
L-Asparagine,L-Tyrosine,Particulate,G4_2,2,0.9508680348196523,0.5652752714290126,0.4
L-Asparagine,L-Tyrosine,Particulate,G4_2,24,0.9769012728737569,0.8687524371560469,1
L-Asparagine,L-Tyrosine,Particulate,G4_2,48,1.0316739721101549,0.8713087314989213,0.7
L-Cysteic acid,Adenine,Particulate,G4_1,2,7.556693789575275,0.044272254207446106,0.1
L-Cysteic acid,Adenine,Particulate,G4_1,24,1.6051099527369328,0.5767096902803,0.4
L-Cysteic acid,Adenine,Particulate,G4_1,48,2.3264087382009904,0.3671450035488458,0.4
L-Cysteic acid,Adenine,Particulate,G4_2,2,1.3429745215057334,0.3848290357191163,0.7
L-Cysteic acid,Adenine,Particulate,G4_2,24,0.6633130973183083,0.06312239156316894,0.1
L-Cysteic acid,Adenine,Particulate,G4_2,48,1.1764196887229452,0.6926025134280817,0.7
L-Cysteic acid,Adenosine,Particulate,G4_1,2,5.283287585501903,0.037271086985322915,0.1
L-Cysteic acid,Adenosine,Particulate,G4_1,24,1.7093020480673005,0.3627803750371349,0.7
L-Cysteic acid,Adenosine,Particulate,G4_1,48,1.7864124685714515,0.3880168911144753,0.7
L-Cysteic acid,Adenosine,Particulate,G4_2,2,0.7934697600373833,0.24357089210913063,0.2
L-Cysteic acid,Adenosine,Particulate,G4_2,24,0.9480392751821978,0.6026525520744879,0.4
L-Cysteic acid,Adenosine,Particulate,G4_2,48,1.1557275766552308,0.620830128640791,0.7
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_1,2,6.701714593679937,0.10362242183408606,0.1
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_1,24,3.434617044730503,0.02572035441581292,0.1
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_1,48,2.1052441987481756,0.2810473161977097,0.4
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_2,2,1.27217715022383,0.28548608573272644,0.7
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_2,24,1.000070752651573,0.9996980302232973,1
L-Cysteic acid,Adenosine monophosphate,Particulate,G4_2,48,2.0176582971845893,0.31611611530070677,0.4
L-Cysteic acid,Citrulline,Particulate,G4_1,2,5.212357740317774,0.13215355388781067,0.2
L-Cysteic acid,Citrulline,Particulate,G4_1,24,1.806804051613373,0.24071976580372642,0.2
L-Cysteic acid,Citrulline,Particulate,G4_1,48,1.6226903760953102,0.4593346675156751,1
L-Cysteic acid,Citrulline,Particulate,G4_2,2,1.293916995055494,0.19206369605145202,0.4
L-Cysteic acid,Citrulline,Particulate,G4_2,24,1.0409236451074004,0.8575681531507295,0.7
L-Cysteic acid,Citrulline,Particulate,G4_2,48,1.1377626776696788,0.5883831516698332,1
L-Cysteic acid,Deoxyadenosine,Particulate,G4_1,2,4.749358174702318,0.03846355254462299,0.1
L-Cysteic acid,Deoxyadenosine,Particulate,G4_1,24,1.3481885052470663,0.6836370583264699,0.7
L-Cysteic acid,Deoxyadenosine,Particulate,G4_1,48,1.6495917602683148,0.4881859924646595,0.4
L-Cysteic acid,Deoxyadenosine,Particulate,G4_2,2,0.760712854688289,0.46488547226642035,0.4
L-Cysteic acid,Deoxyadenosine,Particulate,G4_2,24,0.6866282261367195,0.11000958574597862,0.1
L-Cysteic acid,Deoxyadenosine,Particulate,G4_2,48,0.7618024278741369,0.37972433657989657,0.2
L-Cysteic acid,Guanosine,Particulate,G4_1,2,4.179681657002622,0.058917483190223476,0.1
L-Cysteic acid,Guanosine,Particulate,G4_1,24,1.9667892265652442,0.24756737129337159,0.4
L-Cysteic acid,Guanosine,Particulate,G4_1,48,2.2223481716500704,0.25303355320496773,0.4
L-Cysteic acid,Guanosine,Particulate,G4_2,2,0.8693959573845659,0.4804378271542481,0.4
L-Cysteic acid,Guanosine,Particulate,G4_2,24,1.0236751687086616,0.3428375044172724,0.4
L-Cysteic acid,Guanosine,Particulate,G4_2,48,1.45900739126965,0.3086517780884654,0.7
L-Cysteic acid,L-Arginine,Particulate,G4_1,2,4.665993316579993,0.13680855974000247,0.2
L-Cysteic acid,L-Arginine,Particulate,G4_1,24,2.0048749258669623,0.21123981435413092,0.2
L-Cysteic acid,L-Arginine,Particulate,G4_1,48,2.11955388470614,0.2773579454423865,0.4
L-Cysteic acid,L-Arginine,Particulate,G4_2,2,0.8900398227003206,0.31637106824745986,0.4
L-Cysteic acid,L-Arginine,Particulate,G4_2,24,0.9698889895900219,0.8427757049374129,0.7
L-Cysteic acid,L-Arginine,Particulate,G4_2,48,1.40963769426427,0.024535496804325176,0.1
L-Cysteic acid,L-Glutamic acid,Particulate,G4_1,2,5.5932581864936255,0.08140333638663348,0.1
L-Cysteic acid,L-Glutamic acid,Particulate,G4_1,24,2.155288685365298,0.15499993152738306,0.1
L-Cysteic acid,L-Glutamic acid,Particulate,G4_1,48,1.400257311820772,0.5985189257018246,1
L-Cysteic acid,L-Glutamic acid,Particulate,G4_2,2,1.2396871787126436,0.3180061187014886,0.7
L-Cysteic acid,L-Glutamic acid,Particulate,G4_2,24,1.006441971154281,0.972362052693541,1
L-Cysteic acid,L-Glutamic acid,Particulate,G4_2,48,0.9443650627584456,0.7446957072362721,1
L-Cysteic acid,L-Lysine,Particulate,G4_1,2,4.348452948975753,0.10237527389447734,0.2
L-Cysteic acid,L-Lysine,Particulate,G4_1,24,1.9171633107514052,0.22080822768504468,0.1
L-Cysteic acid,L-Lysine,Particulate,G4_1,48,1.5478841680928221,0.481223892960293,0.4
L-Cysteic acid,L-Lysine,Particulate,G4_2,2,0.9433516177336428,0.523006178672742,0.4
L-Cysteic acid,L-Lysine,Particulate,G4_2,24,0.8900546372706006,0.48953943783852477,0.4
L-Cysteic acid,L-Lysine,Particulate,G4_2,48,1.6124070335323932,0.006271934468305928,0.1
L-Cysteic acid,L-Serine,Particulate,G4_1,2,4.810834169902651,0.07920516055605727,0.1
L-Cysteic acid,L-Serine,Particulate,G4_1,24,3.0006355927205686,0.049175062908780244,0.1
L-Cysteic acid,L-Serine,Particulate,G4_1,48,1.295037895746976,0.6677177890287556,0.7
L-Cysteic acid,L-Serine,Particulate,G4_2,2,1.175324849716695,0.34355117174296546,0.4
L-Cysteic acid,L-Serine,Particulate,G4_2,24,0.9369973614170584,0.42636576217269,0.4
L-Cysteic acid,L-Serine,Particulate,G4_2,48,1.691052915523252,0.23932109941044166,0.7
L-Cysteic acid,L-Tyrosine,Particulate,G4_1,2,5.770144676118466,0.027377939126924322,0.1
L-Cysteic acid,L-Tyrosine,Particulate,G4_1,24,2.20710152990467,0.15254371105791648,0.2
L-Cysteic acid,L-Tyrosine,Particulate,G4_1,48,1.5841269773592024,0.49499640516409604,0.7
L-Cysteic acid,L-Tyrosine,Particulate,G4_2,2,0.9762666980857847,0.8300149637553894,0.7
L-Cysteic acid,L-Tyrosine,Particulate,G4_2,24,0.8724196059041692,0.6564835399607397,0.7
L-Cysteic acid,L-Tyrosine,Particulate,G4_2,48,1.2519051982490301,0.4246435120023869,0.4
L-Glutamic acid,Adenine,Particulate,G4_1,2,1.4402199473136508,0.3151315454433931,0.4
L-Glutamic acid,Adenine,Particulate,G4_1,24,1.0081127603980873,0.9898956947742558,1
L-Glutamic acid,Adenine,Particulate,G4_1,48,1.0263557162019066,0.9461391869125254,0.7
L-Glutamic acid,Adenine,Particulate,G4_2,2,1.0398436373858178,0.86078024029267175,1
L-Glutamic acid,Adenine,Particulate,G4_2,24,0.6522728826559308,0.04298357281950056,0.1
L-Glutamic acid,Adenine,Particulate,G4_2,48,1.1576696724437698,0.6772630591103841,1
L-Glutamic acid,Adenosine,Particulate,G4_1,2,1.0225160442159023,0.9299191470509196,1
L-Glutamic acid,Adenosine,Particulate,G4_1,24,0.9815575440868354,0.9465615144480459,1
L-Glutamic acid,Adenosine,Particulate,G4_1,48,1.0371256255993273,0.8599285357851502,0.7
L-Glutamic acid,Adenosine,Particulate,G4_2,2,0.6565260680005697,0.12655684500202255,0.1
L-Glutamic acid,Adenosine,Particulate,G4_2,24,0.9605549931645846,0.8413734623868487,1
L-Glutamic acid,Adenosine,Particulate,G4_2,48,1.1779716290023599,0.42870146537384096,0.4
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_1,2,1.042032562244552,0.7560541652749933,0.7
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_1,24,1.3678331268898873,0.11728951814735057,0.2
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_1,48,1.5028587055885572,0.25992154983551813,0.4
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_2,2,1.0157832765641621,0.8034712317954642,0.7
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_2,24,1.0017052640677226,0.9746671070854156,0.7
L-Glutamic acid,Adenosine monophosphate,Particulate,G4_2,48,2.0511322266576784,0.26087003344680315,0.1
L-Glutamic acid,Citrulline,Particulate,G4_1,2,0.845726393119551,0.29734364317876805,0.7
L-Glutamic acid,Citrulline,Particulate,G4_1,24,0.83750793192781,0.20800276450774888,0.4
L-Glutamic acid,Citrulline,Particulate,G4_1,48,1.1303388168366058,0.3191250773677866,0.4
L-Glutamic acid,Citrulline,Particulate,G4_2,2,1.0328885442506397,0.8043183718180943,1
L-Glutamic acid,Citrulline,Particulate,G4_2,24,1.0187483925031502,0.9192425668566089,1
L-Glutamic acid,Citrulline,Particulate,G4_2,48,1.1968503932093908,0.23210546376061722,0.1
L-Glutamic acid,Deoxyadenosine,Particulate,G4_1,2,1.1379716746608315,0.7190879777925311,1
L-Glutamic acid,Deoxyadenosine,Particulate,G4_1,24,0.8611462141214243,0.7776032761205958,0.7
L-Glutamic acid,Deoxyadenosine,Particulate,G4_1,48,0.7813510122724953,0.5380088787591475,1
L-Glutamic acid,Deoxyadenosine,Particulate,G4_2,2,0.616789049785263,0.2711080598318405,0.4
L-Glutamic acid,Deoxyadenosine,Particulate,G4_2,24,0.6705801471676343,0.28798013513486387,0.4
L-Glutamic acid,Deoxyadenosine,Particulate,G4_2,48,0.8010869431826059,0.4629506365244315,1
L-Glutamic acid,Guanosine,Particulate,G4_1,2,0.8564253044764236,0.6498845346548247,0.7
L-Glutamic acid,Guanosine,Particulate,G4_1,24,1.0732427620801503,0.7838026857224127,0.7
L-Glutamic acid,Guanosine,Particulate,G4_1,48,1.2199165782297343,0.4721064257699274,0.7
L-Glutamic acid,Guanosine,Particulate,G4_2,2,0.7195763928360709,0.20732541310708807,0.2
L-Glutamic acid,Guanosine,Particulate,G4_2,24,1.0189343281052383,0.9178474163249903,1
L-Glutamic acid,Guanosine,Particulate,G4_2,48,1.492137407148579,0.1390771480842924,0.2
L-Glutamic acid,L-Arginine,Particulate,G4_1,2,0.9396004086337488,0.7092199387351343,0.7
L-Glutamic acid,L-Arginine,Particulate,G4_1,24,0.9431744782734044,0.6126093132593755,0.7
L-Glutamic acid,L-Arginine,Particulate,G4_1,48,1.381851107523762,0.07712937084610685,0.1
L-Glutamic acid,L-Arginine,Particulate,G4_2,2,0.7419080563328087,0.2451257396799994,0.2
L-Glutamic acid,L-Arginine,Particulate,G4_2,24,0.9756982089686286,0.8234933622004438,1
L-Glutamic acid,L-Arginine,Particulate,G4_2,48,1.5226442018370787,0.10803286015354811,0.1
L-Glutamic acid,L-Lysine,Particulate,G4_1,2,0.9228269749692147,0.5834808124313289,0.7
L-Glutamic acid,L-Lysine,Particulate,G4_1,24,0.96169347531503,0.7041659158498943,0.7
L-Glutamic acid,L-Lysine,Particulate,G4_1,48,1.046517125765755,0.754360853114447,1
L-Glutamic acid,L-Lysine,Particulate,G4_2,2,0.7829279829581681,0.22254398552297366,0.2
L-Glutamic acid,L-Lysine,Particulate,G4_2,24,0.8995196610448389,0.2527195037823946,0.4
L-Glutamic acid,L-Lysine,Particulate,G4_2,48,1.7347152504006629,0.04343927214856459,0.1
L-Glutamic acid,L-Serine,Particulate,G4_1,2,0.94361576004808,0.6137828694273162,0.7
L-Glutamic acid,L-Serine,Particulate,G4_1,24,1.546409885079725,0.10703926146915252,0.1
L-Glutamic acid,L-Serine,Particulate,G4_1,48,0.9359156033852745,0.5518856540335495,0.7
L-Glutamic acid,L-Serine,Particulate,G4_2,2,0.9493908472404741,0.7601589326486307,1
L-Glutamic acid,L-Serine,Particulate,G4_2,24,0.9560018639366079,0.7837068985917219,1
L-Glutamic acid,L-Serine,Particulate,G4_2,48,1.708208771340514,0.10920195717967479,0.1
L-Glutamic acid,L-Tyrosine,Particulate,G4_1,2,1.1367911128444437,0.4536130845645334,0.4
L-Glutamic acid,L-Tyrosine,Particulate,G4_1,24,1.114072279138229,0.5636325944935051,0.4
L-Glutamic acid,L-Tyrosine,Particulate,G4_1,48,1.0076064141802057,0.9610338217797544,1
L-Glutamic acid,L-Tyrosine,Particulate,G4_2,2,0.80445100069321,0.30476635997895385,0.4
L-Glutamic acid,L-Tyrosine,Particulate,G4_2,24,0.8834156525498588,0.408929300253289,0.7
L-Glutamic acid,L-Tyrosine,Particulate,G4_2,48,1.3048796641770093,0.25001568853919703,0.4
L-Homoserine,Adenine,Particulate,G4_1,2,4.3639224116227355,0.0531658615332307,0.1
L-Homoserine,Adenine,Particulate,G4_1,24,0.5769683937765588,0.45493704603537033,0.4
L-Homoserine,Adenine,Particulate,G4_1,48,0.7020744657907185,0.5202530867839537,0.7
L-Homoserine,Adenine,Particulate,G4_2,2,1.2476210839245947,0.4229644232097034,0.7
L-Homoserine,Adenine,Particulate,G4_2,24,0.5043060197964503,0.05830166398964211,0.1
L-Homoserine,Adenine,Particulate,G4_2,48,0.6632862502051597,0.06548515232086184,0.1
L-Homoserine,Adenosine,Particulate,G4_1,2,2.8137129107288428,0.19279668215360746,0.2
L-Homoserine,Adenosine,Particulate,G4_1,24,0.5552091105689748,0.16092510342647842,0.2
L-Homoserine,Adenosine,Particulate,G4_1,48,0.6251138001611463,0.352844863819137,0.4
L-Homoserine,Adenosine,Particulate,G4_2,2,0.7535073194347727,0.11517359540922878,0.1
L-Homoserine,Adenosine,Particulate,G4_2,24,0.717971729645201,0.2311330657383437,0.2
L-Homoserine,Adenosine,Particulate,G4_2,48,0.6850004719079748,0.009086408948209673,0.1
L-Homoserine,Adenosine monophosphate,Particulate,G4_1,2,2.3342813061053573,0.3028043620795076,0.7
L-Homoserine,Adenosine monophosphate,Particulate,G4_1,24,0.7595933517744435,0.24367594068773343,0.2
L-Homoserine,Adenosine monophosphate,Particulate,G4_1,48,0.6807863746096312,0.48504206398498,0.7
L-Homoserine,Adenosine monophosphate,Particulate,G4_2,2,1.2129621855587909,0.4080538081332994,0.7
L-Homoserine,Adenosine monophosphate,Particulate,G4_2,24,0.778434218515584,0.09940475989310751,0.2
L-Homoserine,Adenosine monophosphate,Particulate,G4_2,48,1.1311836372377384,0.6063149824851655,1
L-Homoserine,Citrulline,Particulate,G4_1,2,1.8238544622075044,0.48974212583644916,0.7
L-Homoserine,Citrulline,Particulate,G4_1,24,0.46325804492219036,0.026556976460802233,0.1
L-Homoserine,Citrulline,Particulate,G4_1,48,0.6049752596689449,0.32130105519447816,0.7
L-Homoserine,Citrulline,Particulate,G4_2,2,1.224228929545384,0.26935158769341266,0.4
L-Homoserine,Citrulline,Particulate,G4_2,24,0.8057520859133247,0.28448167610905517,0.4
L-Homoserine,Citrulline,Particulate,G4_2,48,0.6950739916278035,0.08002452330947055,0.1
L-Homoserine,Deoxyadenosine,Particulate,G4_1,2,3.419117573952314,0.12409911968092736,0.2
L-Homoserine,Deoxyadenosine,Particulate,G4_1,24,0.49171735307187353,0.31966522947960135,0.2
L-Homoserine,Deoxyadenosine,Particulate,G4_1,48,0.5573139872282796,0.253921281265192,0.4
L-Homoserine,Deoxyadenosine,Particulate,G4_2,2,0.7010204223451314,0.26323007851141644,0.4
L-Homoserine,Deoxyadenosine,Particulate,G4_2,24,0.4979951272372228,0.22772510122954234,0.1
L-Homoserine,Deoxyadenosine,Particulate,G4_2,48,0.496205181586004,0.114481628833131,0.1
L-Homoserine,Guanosine,Particulate,G4_1,2,2.742116650761311,0.2120597942291166,0.4
L-Homoserine,Guanosine,Particulate,G4_1,24,0.6051266180075067,0.11169467929326803,0.2
L-Homoserine,Guanosine,Particulate,G4_1,48,0.7169630838263573,0.5224954736663808,0.4
L-Homoserine,Guanosine,Particulate,G4_2,2,0.8147677233314783,0.11366051921762337,0.1
L-Homoserine,Guanosine,Particulate,G4_2,24,0.7671008412152109,0.3373046819435636,0.2
L-Homoserine,Guanosine,Particulate,G4_2,48,0.866041288350512,0.3610297344847745,0.4
L-Homoserine,L-Arginine,Particulate,G4_1,2,2.9860420054370613,0.16569176898001492,0.4
L-Homoserine,L-Arginine,Particulate,G4_1,24,0.5281181683631392,0.001866621618754066,0.1
L-Homoserine,L-Arginine,Particulate,G4_1,48,0.7785833361543091,0.6229587770624668,0.7
L-Homoserine,L-Arginine,Particulate,G4_2,2,0.8474965734587735,0.18955284706052358,0.2
L-Homoserine,L-Arginine,Particulate,G4_2,24,0.758125192300939,0.020606062585213546,0.1
L-Homoserine,L-Arginine,Particulate,G4_2,48,0.9155034306438226,0.6801494033987178,0.7
L-Homoserine,L-Glutamic acid,Particulate,G4_1,2,2.3736158563507708,0.29219754627141314,0.7
L-Homoserine,L-Glutamic acid,Particulate,G4_1,24,0.5586335436975135,4.950848292058983e-4,0.1
L-Homoserine,L-Glutamic acid,Particulate,G4_1,48,0.5664158378048371,0.2738350729716862,0.4
L-Homoserine,L-Glutamic acid,Particulate,G4_2,2,1.1851467943077318,0.44475387738373484,0.7
L-Homoserine,L-Glutamic acid,Particulate,G4_2,24,0.7802649418579506,0.1109450079829218,0.2
L-Homoserine,L-Glutamic acid,Particulate,G4_2,48,0.5960717497339048,0.03074385218950422,0.1
L-Homoserine,L-Lysine,Particulate,G4_1,2,2.595975058096539,0.2380577503528453,0.7
L-Homoserine,L-Lysine,Particulate,G4_1,24,0.5374985153971088,0.021133170332107116,0.1
L-Homoserine,L-Lysine,Particulate,G4_1,48,0.6419748678400597,0.4000170974776868,0.4
L-Homoserine,L-Lysine,Particulate,G4_2,2,0.895951488347842,0.08999367024007371,0.1
L-Homoserine,L-Lysine,Particulate,G4_2,24,0.6964276695758782,0.0066149684445802924,0.1
L-Homoserine,L-Lysine,Particulate,G4_2,48,1.0432528103659544,0.8362160337276809,1
L-Homoserine,L-Serine,Particulate,G4_1,2,2.694623865477507,0.22019669780406134,0.7
L-Homoserine,L-Serine,Particulate,G4_1,24,0.8554424528149536,0.5858279358153964,0.7
L-Homoserine,L-Serine,Particulate,G4_1,48,0.538446059561543,0.24946124262070535,0.4
L-Homoserine,L-Serine,Particulate,G4_2,2,1.1071907380960273,0.3339757407152764,0.4
L-Homoserine,L-Serine,Particulate,G4_2,24,0.7207665459859363,0.11073065257308226,0.1
L-Homoserine,L-Serine,Particulate,G4_2,48,1.0014636724892532,0.992694988777025,1
L-Homoserine,L-Tyrosine,Particulate,G4_1,2,3.5173670704131803,0.10992480238151682,0.1
L-Homoserine,L-Tyrosine,Particulate,G4_1,24,0.6261529757522436,0.038332201725535565,0.1
L-Homoserine,L-Tyrosine,Particulate,G4_1,48,0.5930117214364223,0.32798458491001453,0.4
L-Homoserine,L-Tyrosine,Particulate,G4_2,2,0.9210488484569452,0.3258199791044852,0.7
L-Homoserine,L-Tyrosine,Particulate,G4_2,24,0.6954174661440229,0.10133869971050898,0.2
L-Homoserine,L-Tyrosine,Particulate,G4_2,48,0.7591776153254973,0.3003203179325228,0.7
L-Lysine,Adenine,Particulate,G4_1,2,1.517636298643482,0.1383416490904311,0.1
L-Lysine,Adenine,Particulate,G4_1,24,1.0342855894229206,0.9529087013521621,1
L-Lysine,Adenine,Particulate,G4_1,48,1.0385431610177032,0.9135961665427559,1
L-Lysine,Adenine,Particulate,G4_2,2,1.4048064387945425,0.29425994656980536,0.7
L-Lysine,Adenine,Particulate,G4_2,24,0.7279977740733112,0.10268766547770805,0.1
L-Lysine,Adenine,Particulate,G4_2,48,0.6988416370423537,0.2751261029915617,0.2
L-Lysine,Adenosine,Particulate,G4_1,2,1.0961816045781247,0.7269302696142004,0.7
L-Lysine,Adenosine,Particulate,G4_1,24,1.035183149054541,0.86662314440563,0.7
L-Lysine,Adenosine,Particulate,G4_1,48,1.0270614265760858,0.8696981081227751,1
L-Lysine,Adenosine,Particulate,G4_2,2,0.8441013250405459,0.14743473302103768,0.2
L-Lysine,Adenosine,Particulate,G4_2,24,1.0477274457157877,0.7875107589790933,1
L-Lysine,Adenosine,Particulate,G4_2,48,0.700548221661794,0.14189522369695295,0.1
L-Lysine,Adenosine monophosphate,Particulate,G4_1,2,1.0897163359120274,0.6212509190992275,1
L-Lysine,Adenosine monophosphate,Particulate,G4_1,24,1.36475259867488,0.2582567515071961,0.7
L-Lysine,Adenosine monophosphate,Particulate,G4_1,48,1.533191125631564,0.3582024183817507,0.7
L-Lysine,Adenosine monophosphate,Particulate,G4_2,2,1.3482038896978044,0.25083001869101607,0.2
L-Lysine,Adenosine monophosphate,Particulate,G4_2,24,1.1164168058055923,0.13705267944235927,0.1
L-Lysine,Adenosine monophosphate,Particulate,G4_2,48,1.2094341800593762,0.6610050968452346,1
L-Lysine,Citrulline,Particulate,G4_1,2,0.8822335551363321,0.5323119174102192,1
L-Lysine,Citrulline,Particulate,G4_1,24,0.8719993989757404,0.4102829690770903,0.4
L-Lysine,Citrulline,Particulate,G4_1,48,1.1231269600710836,0.6038711438376642,0.7
L-Lysine,Citrulline,Particulate,G4_2,2,1.367564113958062,0.14095854508891084,0.1
L-Lysine,Citrulline,Particulate,G4_2,24,1.1448654738002289,0.4108092110906707,0.4
L-Lysine,Citrulline,Particulate,G4_2,48,0.7003100609121297,0.0592509430422009,0.1
L-Lysine,Deoxyadenosine,Particulate,G4_1,2,1.2201081535776652,0.5175974513662256,0.7
L-Lysine,Deoxyadenosine,Particulate,G4_1,24,0.9122788253223633,0.84016087306174,0.7
L-Lysine,Deoxyadenosine,Particulate,G4_1,48,0.7659758884054713,0.4111447448948333,0.4
L-Lysine,Deoxyadenosine,Particulate,G4_2,2,0.7982108508436191,0.42625355441748114,0.4
L-Lysine,Deoxyadenosine,Particulate,G4_2,24,0.73142382199527,0.40280088134973124,0.4
L-Lysine,Deoxyadenosine,Particulate,G4_2,48,0.47337302107683255,0.10495388894005349,0.1
L-Lysine,Guanosine,Particulate,G4_1,2,0.912936890096056,0.7614663111559314,1
L-Lysine,Guanosine,Particulate,G4_1,24,1.1117355446627744,0.5821265577725718,0.4
L-Lysine,Guanosine,Particulate,G4_1,48,1.2226548475787566,0.3972757827140385,0.4
L-Lysine,Guanosine,Particulate,G4_2,2,0.915190513541652,0.4393204185447995,0.7
L-Lysine,Guanosine,Particulate,G4_2,24,1.1220361943703139,0.522562221478569,0.7
L-Lysine,Guanosine,Particulate,G4_2,48,0.8893662426296113,0.6039488931134163,1
L-Lysine,L-Arginine,Particulate,G4_1,2,1.0285920133569595,0.7807436438193811,0.7
L-Lysine,L-Arginine,Particulate,G4_1,24,0.9738978453722754,0.8807905280423761,1
