mass_feature,replicate_name,adjusted_area,sample_fraction,z,treatment,retention_time,mz,timepoint,experiment_id
L-Cysteic acid,230717_Smp_G5_Hom2_T48_B,NA,Particulate,-1,Homarine,NA,NA,48,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T48_C,174649,Particulate,-1,Homarine,NA,NA,48,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T96_A,1347466,Particulate,-1,Homarine,NA,NA,96,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T96_B,1463470,Particulate,-1,Homarine,NA,NA,96,G52
L-Cysteic acid,230717_Smp_G5_Hom2_T96_C,2134720,Particulate,-1,Homarine,NA,NA,96,G52
L-Glutamic acid,230717_Smp_G5_Hom1_C_A,92031571.942135185,Particulate,1,Control,12.680135135135137,148.060984,NA,G51
L-Glutamic acid,230717_Smp_G5_Hom1_C_B,47847674.91701757,Particulate,1,Control,12.680135135135137,148.060984,NA,G51
L-Glutamic acid,230717_Smp_G5_Hom1_C_C,74923560.05762722,Particulate,1,Control,12.680135135135137,148.060984,NA,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T0_A,79251545.46565369,Particulate,1,Homarine,12.680135135135137,148.060984,0,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T0_B,84532724.19982365,Particulate,1,Homarine,12.680135135135137,148.060984,0,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T0_C,64605986.91543216,Particulate,1,Homarine,12.680135135135137,148.060984,0,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T6_A,90354053.77344067,Particulate,1,Homarine,12.680135135135137,148.060984,6,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T6_B,104712981.13025856,Particulate,1,Homarine,12.680135135135137,148.060984,6,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T6_C,84417639.08388211,Particulate,1,Homarine,12.680135135135137,148.060984,6,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T12_A,97202029.43026446,Particulate,1,Homarine,12.680135135135137,148.060984,12,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T12_B,50642503.89190805,Particulate,1,Homarine,12.680135135135137,148.060984,12,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T12_C,50718219.51248741,Particulate,1,Homarine,12.680135135135137,148.060984,12,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T24_A,42560560.97407062,Particulate,1,Homarine,12.680135135135137,148.060984,24,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T24_B,50406335.969883755,Particulate,1,Homarine,12.680135135135137,148.060984,24,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T24_C,45117091.909294,Particulate,1,Homarine,12.680135135135137,148.060984,24,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T48_A,52397401.23068054,Particulate,1,Homarine,12.680135135135137,148.060984,48,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T48_B,49392105.88886559,Particulate,1,Homarine,12.680135135135137,148.060984,48,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T48_C,72140489.34413718,Particulate,1,Homarine,12.680135135135137,148.060984,48,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T96_A,123779542.49943396,Particulate,1,Homarine,12.680135135135137,148.060984,96,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T96_B,80265724.17328615,Particulate,1,Homarine,12.680135135135137,148.060984,96,G51
L-Glutamic acid,230717_Smp_G5_Hom1_T96_C,103370124.87189046,Particulate,1,Homarine,12.680135135135137,148.060984,96,G51
L-Glutamic acid,230717_Smp_G5_Hom2_C_A,150826901.29105735,Particulate,1,Control,12.680135135135137,148.060984,NA,G52
L-Glutamic acid,230717_Smp_G5_Hom2_C_B,124346646.0933369,Particulate,1,Control,12.680135135135137,148.060984,NA,G52
L-Glutamic acid,230717_Smp_G5_Hom2_C_C,134799035.73409197,Particulate,1,Control,12.680135135135137,148.060984,NA,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T0_A,152028197.3527209,Particulate,1,Homarine,12.680135135135137,148.060984,0,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T0_B,177280817.80590138,Particulate,1,Homarine,12.680135135135137,148.060984,0,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T0_C,132002982.24934286,Particulate,1,Homarine,12.680135135135137,148.060984,0,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T6_A,178598356.20165554,Particulate,1,Homarine,12.680135135135137,148.060984,6,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T6_B,172971142.1516143,Particulate,1,Homarine,12.680135135135137,148.060984,6,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T6_C,148978536.34682357,Particulate,1,Homarine,12.680135135135137,148.060984,6,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T12_A,193969713.29214177,Particulate,1,Homarine,12.680135135135137,148.060984,12,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T12_B,116723272.70778868,Particulate,1,Homarine,12.680135135135137,148.060984,12,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T12_C,206229791.04903933,Particulate,1,Homarine,12.680135135135137,148.060984,12,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T24_A,130130605.33365358,Particulate,1,Homarine,12.680135135135137,148.060984,24,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T24_B,196157234.4144765,Particulate,1,Homarine,12.680135135135137,148.060984,24,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T24_C,128652429.90624917,Particulate,1,Homarine,12.680135135135137,148.060984,24,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T48_A,152272570.33332416,Particulate,1,Homarine,12.680135135135137,148.060984,48,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T48_B,72338556.60403137,Particulate,1,Homarine,12.680135135135137,148.060984,48,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T48_C,169909434.55437478,Particulate,1,Homarine,12.680135135135137,148.060984,48,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T96_A,403843837.0044088,Particulate,1,Homarine,12.680135135135137,148.060984,96,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T96_B,409294208.9243254,Particulate,1,Homarine,12.680135135135137,148.060984,96,G52
L-Glutamic acid,230717_Smp_G5_Hom2_T96_C,662074082.3766325,Particulate,1,Homarine,12.680135135135137,148.060984,96,G52
L-Homoserine,230717_Smp_G5_Hom1_C_A,NA,Particulate,1,Control,11.862125,120.066069,NA,G51
L-Homoserine,230717_Smp_G5_Hom1_C_B,648702,Particulate,1,Control,11.862125,120.066069,NA,G51
L-Homoserine,230717_Smp_G5_Hom1_C_C,NA,Particulate,1,Control,11.862125,120.066069,NA,G51
L-Homoserine,230717_Smp_G5_Hom1_T0_A,1467621,Particulate,1,Homarine,11.862125,120.066069,0,G51
L-Homoserine,230717_Smp_G5_Hom1_T0_B,NA,Particulate,1,Homarine,11.862125,120.066069,0,G51
L-Homoserine,230717_Smp_G5_Hom1_T0_C,893974,Particulate,1,Homarine,11.862125,120.066069,0,G51
L-Homoserine,230717_Smp_G5_Hom1_T6_A,991430,Particulate,1,Homarine,11.862125,120.066069,6,G51
L-Homoserine,230717_Smp_G5_Hom1_T6_B,NA,Particulate,1,Homarine,11.862125,120.066069,6,G51
L-Homoserine,230717_Smp_G5_Hom1_T6_C,NA,Particulate,1,Homarine,11.862125,120.066069,6,G51
L-Homoserine,230717_Smp_G5_Hom1_T12_A,NA,Particulate,1,Homarine,11.862125,120.066069,12,G51
L-Homoserine,230717_Smp_G5_Hom1_T12_B,920588,Particulate,1,Homarine,11.862125,120.066069,12,G51
L-Homoserine,230717_Smp_G5_Hom1_T12_C,856190,Particulate,1,Homarine,11.862125,120.066069,12,G51
L-Homoserine,230717_Smp_G5_Hom1_T24_A,655802,Particulate,1,Homarine,11.862125,120.066069,24,G51
L-Homoserine,230717_Smp_G5_Hom1_T24_B,NA,Particulate,1,Homarine,11.862125,120.066069,24,G51
L-Homoserine,230717_Smp_G5_Hom1_T24_C,NA,Particulate,1,Homarine,11.862125,120.066069,24,G51
L-Homoserine,230717_Smp_G5_Hom1_T48_A,1401702,Particulate,1,Homarine,11.862125,120.066069,48,G51
L-Homoserine,230717_Smp_G5_Hom1_T48_B,NA,Particulate,1,Homarine,11.862125,120.066069,48,G51
L-Homoserine,230717_Smp_G5_Hom1_T48_C,NA,Particulate,1,Homarine,11.862125,120.066069,48,G51
L-Homoserine,230717_Smp_G5_Hom1_T96_A,1263358,Particulate,1,Homarine,11.862125,120.066069,96,G51
L-Homoserine,230717_Smp_G5_Hom1_T96_B,1481850,Particulate,1,Homarine,11.862125,120.066069,96,G51
L-Homoserine,230717_Smp_G5_Hom1_T96_C,NA,Particulate,1,Homarine,11.862125,120.066069,96,G51
L-Homoserine,230717_Smp_G5_Hom2_C_A,1118111,Particulate,1,Control,11.862125,120.066069,NA,G52
L-Homoserine,230717_Smp_G5_Hom2_C_B,NA,Particulate,1,Control,11.862125,120.066069,NA,G52
L-Homoserine,230717_Smp_G5_Hom2_C_C,NA,Particulate,1,Control,11.862125,120.066069,NA,G52
L-Homoserine,230717_Smp_G5_Hom2_T0_A,1642085,Particulate,1,Homarine,11.862125,120.066069,0,G52
L-Homoserine,230717_Smp_G5_Hom2_T0_B,NA,Particulate,1,Homarine,11.862125,120.066069,0,G52
L-Homoserine,230717_Smp_G5_Hom2_T0_C,NA,Particulate,1,Homarine,11.862125,120.066069,0,G52
L-Homoserine,230717_Smp_G5_Hom2_T6_A,NA,Particulate,1,Homarine,11.862125,120.066069,6,G52
L-Homoserine,230717_Smp_G5_Hom2_T6_B,2775666,Particulate,1,Homarine,11.862125,120.066069,6,G52
L-Homoserine,230717_Smp_G5_Hom2_T6_C,1942433,Particulate,1,Homarine,11.862125,120.066069,6,G52
L-Homoserine,230717_Smp_G5_Hom2_T12_A,4477121,Particulate,1,Homarine,11.862125,120.066069,12,G52
L-Homoserine,230717_Smp_G5_Hom2_T12_B,2275671,Particulate,1,Homarine,11.862125,120.066069,12,G52
L-Homoserine,230717_Smp_G5_Hom2_T12_C,4105472,Particulate,1,Homarine,11.862125,120.066069,12,G52
L-Homoserine,230717_Smp_G5_Hom2_T24_A,1873909,Particulate,1,Homarine,11.862125,120.066069,24,G52
L-Homoserine,230717_Smp_G5_Hom2_T24_B,3323287,Particulate,1,Homarine,11.862125,120.066069,24,G52
L-Homoserine,230717_Smp_G5_Hom2_T24_C,NA,Particulate,1,Homarine,11.862125,120.066069,24,G52
L-Homoserine,230717_Smp_G5_Hom2_T48_A,3065377,Particulate,1,Homarine,11.862125,120.066069,48,G52
L-Homoserine,230717_Smp_G5_Hom2_T48_B,NA,Particulate,1,Homarine,11.862125,120.066069,48,G52
L-Homoserine,230717_Smp_G5_Hom2_T48_C,3746920,Particulate,1,Homarine,11.862125,120.066069,48,G52
L-Homoserine,230717_Smp_G5_Hom2_T96_A,4769648,Particulate,1,Homarine,11.862125,120.066069,96,G52
L-Homoserine,230717_Smp_G5_Hom2_T96_B,5444051,Particulate,1,Homarine,11.862125,120.066069,96,G52
L-Homoserine,230717_Smp_G5_Hom2_T96_C,5881185,Particulate,1,Homarine,11.862125,120.066069,96,G52
L-Lysine,230717_Smp_G5_Hom1_C_A,1879601.8259886808,Particulate,1,Control,18.61175,147.113353,NA,G51
L-Lysine,230717_Smp_G5_Hom1_C_B,617909.306155075,Particulate,1,Control,18.61175,147.113353,NA,G51
L-Lysine,230717_Smp_G5_Hom1_C_C,819202.0465320154,Particulate,1,Control,18.61175,147.113353,NA,G51
L-Lysine,230717_Smp_G5_Hom1_T0_A,667465.3779270726,Particulate,1,Homarine,18.61175,147.113353,0,G51
L-Lysine,230717_Smp_G5_Hom1_T0_B,747440.1508430511,Particulate,1,Homarine,18.61175,147.113353,0,G51
L-Lysine,230717_Smp_G5_Hom1_T0_C,404861.3321892897,Particulate,1,Homarine,18.61175,147.113353,0,G51
L-Lysine,230717_Smp_G5_Hom1_T6_A,1093348.219899853,Particulate,1,Homarine,18.61175,147.113353,6,G51
L-Lysine,230717_Smp_G5_Hom1_T6_B,1422338.123170551,Particulate,1,Homarine,18.61175,147.113353,6,G51
L-Lysine,230717_Smp_G5_Hom1_T6_C,908657.245522956,Particulate,1,Homarine,18.61175,147.113353,6,G51
L-Lysine,230717_Smp_G5_Hom1_T12_A,2680413.006507995,Particulate,1,Homarine,18.61175,147.113353,12,G51
L-Lysine,230717_Smp_G5_Hom1_T12_B,767516.034001295,Particulate,1,Homarine,18.61175,147.113353,12,G51
L-Lysine,230717_Smp_G5_Hom1_T12_C,500206.88487361814,Particulate,1,Homarine,18.61175,147.113353,12,G51
L-Lysine,230717_Smp_G5_Hom1_T24_A,468569.6224886485,Particulate,1,Homarine,18.61175,147.113353,24,G51
L-Lysine,230717_Smp_G5_Hom1_T24_B,1015096.1186863062,Particulate,1,Homarine,18.61175,147.113353,24,G51
L-Lysine,230717_Smp_G5_Hom1_T24_C,660924.5601940388,Particulate,1,Homarine,18.61175,147.113353,24,G51
L-Lysine,230717_Smp_G5_Hom1_T48_A,1664202.2989503038,Particulate,1,Homarine,18.61175,147.113353,48,G51
L-Lysine,230717_Smp_G5_Hom1_T48_B,822886.1576920167,Particulate,1,Homarine,18.61175,147.113353,48,G51
L-Lysine,230717_Smp_G5_Hom1_T48_C,2662170.3181848135,Particulate,1,Homarine,18.61175,147.113353,48,G51
L-Lysine,230717_Smp_G5_Hom1_T96_A,4719612.587468165,Particulate,1,Homarine,18.61175,147.113353,96,G51
L-Lysine,230717_Smp_G5_Hom1_T96_B,1676527.1764122029,Particulate,1,Homarine,18.61175,147.113353,96,G51
L-Lysine,230717_Smp_G5_Hom1_T96_C,3421491.664632839,Particulate,1,Homarine,18.61175,147.113353,96,G51
L-Lysine,230717_Smp_G5_Hom2_C_A,977718.126422084,Particulate,1,Control,18.61175,147.113353,NA,G52
L-Lysine,230717_Smp_G5_Hom2_C_B,1412151.228145765,Particulate,1,Control,18.61175,147.113353,NA,G52
L-Lysine,230717_Smp_G5_Hom2_C_C,1573825.703150267,Particulate,1,Control,18.61175,147.113353,NA,G52
L-Lysine,230717_Smp_G5_Hom2_T0_A,2387945.1416070927,Particulate,1,Homarine,18.61175,147.113353,0,G52
L-Lysine,230717_Smp_G5_Hom2_T0_B,1417928.7641892824,Particulate,1,Homarine,18.61175,147.113353,0,G52
L-Lysine,230717_Smp_G5_Hom2_T0_C,1328602.5799773354,Particulate,1,Homarine,18.61175,147.113353,0,G52
L-Lysine,230717_Smp_G5_Hom2_T6_A,2889433.711336592,Particulate,1,Homarine,18.61175,147.113353,6,G52
L-Lysine,230717_Smp_G5_Hom2_T6_B,2462447.2784062005,Particulate,1,Homarine,18.61175,147.113353,6,G52
L-Lysine,230717_Smp_G5_Hom2_T6_C,2201934.9144899007,Particulate,1,Homarine,18.61175,147.113353,6,G52
L-Lysine,230717_Smp_G5_Hom2_T12_A,3753955.7472752337,Particulate,1,Homarine,18.61175,147.113353,12,G52
L-Lysine,230717_Smp_G5_Hom2_T12_B,1968666.5684887816,Particulate,1,Homarine,18.61175,147.113353,12,G52
L-Lysine,230717_Smp_G5_Hom2_T12_C,3440582.3349062167,Particulate,1,Homarine,18.61175,147.113353,12,G52
L-Lysine,230717_Smp_G5_Hom2_T24_A,1441920.4550699764,Particulate,1,Homarine,18.61175,147.113353,24,G52
L-Lysine,230717_Smp_G5_Hom2_T24_B,2826197.1250783796,Particulate,1,Homarine,18.61175,147.113353,24,G52
L-Lysine,230717_Smp_G5_Hom2_T24_C,1580983.8038485,Particulate,1,Homarine,18.61175,147.113353,24,G52
L-Lysine,230717_Smp_G5_Hom2_T48_A,2165830.6860223347,Particulate,1,Homarine,18.61175,147.113353,48,G52
L-Lysine,230717_Smp_G5_Hom2_T48_B,1352298.3419606246,Particulate,1,Homarine,18.61175,147.113353,48,G52
L-Lysine,230717_Smp_G5_Hom2_T48_C,2278161.0545430314,Particulate,1,Homarine,18.61175,147.113353,48,G52
L-Lysine,230717_Smp_G5_Hom2_T96_A,8484747.300077181,Particulate,1,Homarine,18.61175,147.113353,96,G52
L-Lysine,230717_Smp_G5_Hom2_T96_B,6920657.410587631,Particulate,1,Homarine,18.61175,147.113353,96,G52
L-Lysine,230717_Smp_G5_Hom2_T96_C,17002293.925318804,Particulate,1,Homarine,18.61175,147.113353,96,G52
L-Phenylalanine,230717_Smp_G5_Hom1_C_A,7502581.535151048,Particulate,1,Control,6.716621621621622,NA,NA,G51
L-Phenylalanine,230717_Smp_G5_Hom1_C_B,4171544.13146546,Particulate,1,Control,6.716621621621622,NA,NA,G51
L-Phenylalanine,230717_Smp_G5_Hom1_C_C,3657284.3773262817,Particulate,1,Control,6.716621621621622,NA,NA,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T0_A,3932408.449727028,Particulate,1,Homarine,6.716621621621622,NA,0,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T0_B,2524225.806560132,Particulate,1,Homarine,6.716621621621622,NA,0,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T0_C,3783600.5285951057,Particulate,1,Homarine,6.716621621621622,NA,0,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T6_A,5882019.842802915,Particulate,1,Homarine,6.716621621621622,NA,6,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T6_B,2634337.2376364567,Particulate,1,Homarine,6.716621621621622,NA,6,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T6_C,4183063.501886979,Particulate,1,Homarine,6.716621621621622,NA,6,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T12_A,5955519.036399707,Particulate,1,Homarine,6.716621621621622,NA,12,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T12_B,4291232.588827052,Particulate,1,Homarine,6.716621621621622,NA,12,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T12_C,2586622.0450291564,Particulate,1,Homarine,6.716621621621622,NA,12,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T24_A,3633774.0343534728,Particulate,1,Homarine,6.716621621621622,NA,24,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T24_B,2962027.5174729205,Particulate,1,Homarine,6.716621621621622,NA,24,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T24_C,2072686.039572604,Particulate,1,Homarine,6.716621621621622,NA,24,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T48_A,8514821.7367108,Particulate,1,Homarine,6.716621621621622,NA,48,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T48_B,3442326.3745229305,Particulate,1,Homarine,6.716621621621622,NA,48,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T48_C,7926968.075828551,Particulate,1,Homarine,6.716621621621622,NA,48,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T96_A,43908621.71906781,Particulate,1,Homarine,6.716621621621622,NA,96,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T96_B,6312967.400877606,Particulate,1,Homarine,6.716621621621622,NA,96,G51
L-Phenylalanine,230717_Smp_G5_Hom1_T96_C,32568296.125321858,Particulate,1,Homarine,6.716621621621622,NA,96,G51
L-Phenylalanine,230717_Smp_G5_Hom2_C_A,5746519.6667122105,Particulate,1,Control,6.716621621621622,NA,NA,G52
L-Phenylalanine,230717_Smp_G5_Hom2_C_B,10458753.026641658,Particulate,1,Control,6.716621621621622,NA,NA,G52
L-Phenylalanine,230717_Smp_G5_Hom2_C_C,10209503.411031488,Particulate,1,Control,6.716621621621622,NA,NA,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T0_A,14883772.183978949,Particulate,1,Homarine,6.716621621621622,NA,0,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T0_B,9813562.752972072,Particulate,1,Homarine,6.716621621621622,NA,0,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T0_C,9821719.507975137,Particulate,1,Homarine,6.716621621621622,NA,0,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T6_A,11403002.776131645,Particulate,1,Homarine,6.716621621621622,NA,6,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T6_B,9003786.914750198,Particulate,1,Homarine,6.716621621621622,NA,6,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T6_C,10112462.984312007,Particulate,1,Homarine,6.716621621621622,NA,6,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T12_A,8603546.728163313,Particulate,1,Homarine,6.716621621621622,NA,12,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T12_B,7417069.418038511,Particulate,1,Homarine,6.716621621621622,NA,12,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T12_C,8840591.405974682,Particulate,1,Homarine,6.716621621621622,NA,12,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T24_A,8920248.65578671,Particulate,1,Homarine,6.716621621621622,NA,24,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T24_B,17266693.539836667,Particulate,1,Homarine,6.716621621621622,NA,24,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T24_C,10010381.406839432,Particulate,1,Homarine,6.716621621621622,NA,24,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T48_A,15261132.14053013,Particulate,1,Homarine,6.716621621621622,NA,48,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T48_B,8858796.743989564,Particulate,1,Homarine,6.716621621621622,NA,48,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T48_C,13153952.725097071,Particulate,1,Homarine,6.716621621621622,NA,48,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T96_A,65309322.802246675,Particulate,1,Homarine,6.716621621621622,NA,96,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T96_B,58714512.803470515,Particulate,1,Homarine,6.716621621621622,NA,96,G52
L-Phenylalanine,230717_Smp_G5_Hom2_T96_C,88491108.8196383,Particulate,1,Homarine,6.716621621621622,NA,96,G52
L-Proline,230717_Smp_G5_Hom1_C_A,72004368,Particulate,1,Control,9.715625,116.071154,NA,G51
L-Proline,230717_Smp_G5_Hom1_C_B,31657768,Particulate,1,Control,9.715625,116.071154,NA,G51
L-Proline,230717_Smp_G5_Hom1_C_C,23761170,Particulate,1,Control,9.715625,116.071154,NA,G51
L-Proline,230717_Smp_G5_Hom1_T0_A,26227040,Particulate,1,Homarine,9.715625,116.071154,0,G51
L-Proline,230717_Smp_G5_Hom1_T0_B,20956846,Particulate,1,Homarine,9.715625,116.071154,0,G51
L-Proline,230717_Smp_G5_Hom1_T0_C,21635050,Particulate,1,Homarine,9.715625,116.071154,0,G51
L-Proline,230717_Smp_G5_Hom1_T6_A,41419884,Particulate,1,Homarine,9.715625,116.071154,6,G51
L-Proline,230717_Smp_G5_Hom1_T6_B,32918458,Particulate,1,Homarine,9.715625,116.071154,6,G51
L-Proline,230717_Smp_G5_Hom1_T6_C,32905430,Particulate,1,Homarine,9.715625,116.071154,6,G51
L-Proline,230717_Smp_G5_Hom1_T12_A,75025440,Particulate,1,Homarine,9.715625,116.071154,12,G51
L-Proline,230717_Smp_G5_Hom1_T12_B,33697916,Particulate,1,Homarine,9.715625,116.071154,12,G51
L-Proline,230717_Smp_G5_Hom1_T12_C,17819150,Particulate,1,Homarine,9.715625,116.071154,12,G51
L-Proline,230717_Smp_G5_Hom1_T24_A,22012602,Particulate,1,Homarine,9.715625,116.071154,24,G51
L-Proline,230717_Smp_G5_Hom1_T24_B,32715106,Particulate,1,Homarine,9.715625,116.071154,24,G51
L-Proline,230717_Smp_G5_Hom1_T24_C,15579675,Particulate,1,Homarine,9.715625,116.071154,24,G51
L-Proline,230717_Smp_G5_Hom1_T48_A,75047544,Particulate,1,Homarine,9.715625,116.071154,48,G51
L-Proline,230717_Smp_G5_Hom1_T48_B,33287952,Particulate,1,Homarine,9.715625,116.071154,48,G51
L-Proline,230717_Smp_G5_Hom1_T48_C,66298904,Particulate,1,Homarine,9.715625,116.071154,48,G51
L-Proline,230717_Smp_G5_Hom1_T96_A,46077224,Particulate,1,Homarine,9.715625,116.071154,96,G51
L-Proline,230717_Smp_G5_Hom1_T96_B,39759544,Particulate,1,Homarine,9.715625,116.071154,96,G51
L-Proline,230717_Smp_G5_Hom1_T96_C,45322880,Particulate,1,Homarine,9.715625,116.071154,96,G51
L-Proline,230717_Smp_G5_Hom2_C_A,54211808,Particulate,1,Control,9.715625,116.071154,NA,G52
L-Proline,230717_Smp_G5_Hom2_C_B,71836816,Particulate,1,Control,9.715625,116.071154,NA,G52
L-Proline,230717_Smp_G5_Hom2_C_C,70790592,Particulate,1,Control,9.715625,116.071154,NA,G52
L-Proline,230717_Smp_G5_Hom2_T0_A,81756432,Particulate,1,Homarine,9.715625,116.071154,0,G52
L-Proline,230717_Smp_G5_Hom2_T0_B,77281920,Particulate,1,Homarine,9.715625,116.071154,0,G52
L-Proline,230717_Smp_G5_Hom2_T0_C,66218244,Particulate,1,Homarine,9.715625,116.071154,0,G52
L-Proline,230717_Smp_G5_Hom2_T6_A,106012384,Particulate,1,Homarine,9.715625,116.071154,6,G52
L-Proline,230717_Smp_G5_Hom2_T6_B,114080560,Particulate,1,Homarine,9.715625,116.071154,6,G52
L-Proline,230717_Smp_G5_Hom2_T6_C,78147520,Particulate,1,Homarine,9.715625,116.071154,6,G52
L-Proline,230717_Smp_G5_Hom2_T12_A,135875264,Particulate,1,Homarine,9.715625,116.071154,12,G52
L-Proline,230717_Smp_G5_Hom2_T12_B,114280800,Particulate,1,Homarine,9.715625,116.071154,12,G52
L-Proline,230717_Smp_G5_Hom2_T12_C,120591504,Particulate,1,Homarine,9.715625,116.071154,12,G52
L-Proline,230717_Smp_G5_Hom2_T24_A,77865104,Particulate,1,Homarine,9.715625,116.071154,24,G52
L-Proline,230717_Smp_G5_Hom2_T24_B,138211104,Particulate,1,Homarine,9.715625,116.071154,24,G52
L-Proline,230717_Smp_G5_Hom2_T24_C,65297888,Particulate,1,Homarine,9.715625,116.071154,24,G52
L-Proline,230717_Smp_G5_Hom2_T48_A,98905904,Particulate,1,Homarine,9.715625,116.071154,48,G52
L-Proline,230717_Smp_G5_Hom2_T48_B,60489668,Particulate,1,Homarine,9.715625,116.071154,48,G52
L-Proline,230717_Smp_G5_Hom2_T48_C,103937984,Particulate,1,Homarine,9.715625,116.071154,48,G52
L-Proline,230717_Smp_G5_Hom2_T96_A,190537952,Particulate,1,Homarine,9.715625,116.071154,96,G52
L-Proline,230717_Smp_G5_Hom2_T96_B,221918800,Particulate,1,Homarine,9.715625,116.071154,96,G52
L-Proline,230717_Smp_G5_Hom2_T96_C,389174368,Particulate,1,Homarine,9.715625,116.071154,96,G52
L-Serine,230717_Smp_G5_Hom1_C_A,16029762.585244616,Particulate,1,Control,12.431375,106.050419,NA,G51
L-Serine,230717_Smp_G5_Hom1_C_B,5817507.838664903,Particulate,1,Control,12.431375,106.050419,NA,G51
L-Serine,230717_Smp_G5_Hom1_C_C,2633200.926584838,Particulate,1,Control,12.431375,106.050419,NA,G51
L-Serine,230717_Smp_G5_Hom1_T0_A,2280803.910480305,Particulate,1,Homarine,12.431375,106.050419,0,G51
L-Serine,230717_Smp_G5_Hom1_T0_B,1881704.0056291996,Particulate,1,Homarine,12.431375,106.050419,0,G51
L-Serine,230717_Smp_G5_Hom1_T0_C,1775945.6207405955,Particulate,1,Homarine,12.431375,106.050419,0,G51
L-Serine,230717_Smp_G5_Hom1_T6_A,8531361.40006073,Particulate,1,Homarine,12.431375,106.050419,6,G51
L-Serine,230717_Smp_G5_Hom1_T6_B,4366048.051715473,Particulate,1,Homarine,12.431375,106.050419,6,G51
L-Serine,230717_Smp_G5_Hom1_T6_C,6686852.994427276,Particulate,1,Homarine,12.431375,106.050419,6,G51
L-Serine,230717_Smp_G5_Hom1_T12_A,20757962.55650442,Particulate,1,Homarine,12.431375,106.050419,12,G51
