mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
Citrulline,Guanosine,Particulate,4.691397144310483,0.5810831296382422,0.4598693938696573,0.7,0.22426264875664764,0.2
Citrulline,L-Cysteic acid,Dissolved,2.6321713158445785,0.14271734338819242,0.22087160940618805,0.4,0.07853241258154574,0.1
Citrulline,L-Cysteic acid,Particulate,2.1849546026317004,0.2069245940744872,0.37240296136086926,0.1,0.3542268115674299,0.4
Citrulline,L-Glutamic acid,Dissolved,1.2591699924037314,1.585439727642296,0.5616599485270292,0.4,0.6555956363056329,1
Citrulline,L-Glutamic acid,Particulate,0.9564409731423049,2.143906774789883,0.26211881802603715,0.7,0.9596195481185081,0.7
Citrulline,L-Homoserine,Dissolved,0.007131266691404595,0.006219570257223675,0.19310943219711532,0.7,0.19337080764387543,0.7
Citrulline,L-Homoserine,Particulate,0.00625864516913873,0.00999249160499057,0.3414253530917479,0.7,0.34002216441531297,0.7
Citrulline,L-Proline,Dissolved,0.6834125389307618,1.8294112419319053,0.48179204755449895,0.4,0.5860959313517975,0.7
Citrulline,L-Proline,Particulate,0.5269116821036732,3.2725421739435365,0.0992260322606587,0.2,0.5782431444813716,1
Citrulline,L-Serine,Dissolved,1.3640457724192177,0.42681657151851826,0.4435232278597857,0.4,0.6433701199150406,0.7
Citrulline,L-Serine,Particulate,1.4725055442520134,0.7741049664329877,0.7335653279810567,0.7,0.5727292027805165,0.7
Citrulline,L-Tyrosine,Dissolved,1.1787059464257026,3.5885485146224503,0.2966063339363373,0.4,0.746636109162446,0.7
Citrulline,L-Tyrosine,Particulate,0.7896748623304117,5.372257427841008,0.037798466723248166,0.1,0.7642287527470525,1
Cytosine,Adenine,Particulate,1.1575180165407448,0.40665882392447955,0.0939777758229569,0.1,0.5422826332753347,0.7
Cytosine,Adenosine,Particulate,1.3933815738769149,0.10049406024676673,0.23981181380611294,0.1,0.5876888097411548,0.7
Cytosine,Adenosine monophosphate,Particulate,0.8917493750037864,1.4292134363741749,0.2137921669752451,0.4,0.6169808245257156,1
Cytosine,Citrulline,Particulate,0.558718866072109,0.15918369269770413,0.24253776297686758,0.2,0.4851429672984104,0.7
Cytosine,Deoxyadenosine,Particulate,1.2172405090949512,0.1741851759276027,0.23524482837399377,0.1,0.7326746915219302,0.7
Cytosine,Guanosine,Particulate,2.941594001284875,0.13905134442956452,0.23038479768331485,0.1,0.18856643690860092,0.2
Cytosine,L-Cysteic acid,Particulate,2.480774356192254,0.08188043822588108,0.02914649871915178,0.1,0.10688324066837993,0.1
Cytosine,L-Glutamic acid,Particulate,1.2785562879380237,0.9454892642047357,0.6594918872182942,0.7,0.10351521423149286,0.1
Cytosine,L-Homoserine,Particulate,0.01147392716742193,0.005977191048718567,0.1815474767822958,0.1,0.183048744666833,0.1
Cytosine,L-Proline,Particulate,0.6630973108954027,1.3852627807771116,0.4442060242558455,0.7,0.11936518028346065,0.1
Cytosine,L-Serine,Particulate,1.4490289033720964,0.2625179512616953,0.03193252109028469,0.1,0.2976278423799426,0.4
Cytosine,L-Tyrosine,Particulate,0.7197809008065466,1.614057736234664,0.36651416884963467,0.4,0.5922752319901453,0.7
"DL-Alanine, 2H3",Adenine,Dissolved,17.64353264211706,0.9861188254859378,0.9272773118522925,1,0.4232404946049976,0.7
"DL-Alanine, 2H3",Adenine,Particulate,1.1393473680539794,0.8825342668994192,0.5211693140093335,0.7,0.33500062275011216,0.4
"DL-Alanine, 2H3",Adenosine,Dissolved,33.85963560446584,0.2707889487175814,0.21175571848486605,0.1,0.42270692143256466,0.7
"DL-Alanine, 2H3",Adenosine,Particulate,1.555884481625123,0.24527023073367477,0.20825306736709168,0.1,0.4433879417345964,0.4
"DL-Alanine, 2H3",Adenosine monophosphate,Dissolved,13.986930091422003,3.3192935935770818,0.11843063398238869,0.1,0.4324310221219266,1
"DL-Alanine, 2H3",Adenosine monophosphate,Particulate,0.8235420809632311,3.033126042210043,0.16280938733906833,0.1,0.5097413832443992,0.4
"DL-Alanine, 2H3",Citrulline,Dissolved,6.302637728006458,0.4121233877745647,0.2957133112755851,0.7,0.45325099428461785,1
"DL-Alanine, 2H3",Citrulline,Particulate,0.6063898330762284,0.38450458640788415,0.282586296332989,0.7,0.4616249328747137,0.7
"DL-Alanine, 2H3",Cytosine,Dissolved,14.730440720417713,2.2888416838907504,0.014376293081988147,0.1,0.42865725543368416,1
"DL-Alanine, 2H3",Cytosine,Particulate,0.94782916651078,2.0708720822941835,0.05410636144128425,0.1,0.7444858923452989,1
"DL-Alanine, 2H3",Deoxyadenosine,Dissolved,29.948134791569654,0.4732150614873486,0.2686881501953559,0.2,0.4249301468612801,0.7
"DL-Alanine, 2H3",Deoxyadenosine,Particulate,1.3497991373623928,0.43492003530606654,0.25125659973880554,0.4,0.5716815390812082,0.4
"DL-Alanine, 2H3",Guanosine,Dissolved,75.66627704302671,0.3768047042280971,0.2206429585411001,0.2,0.4176785824908854,0.2
"DL-Alanine, 2H3",Guanosine,Particulate,3.2503858397714294,0.34218274609377725,0.21067742737177275,0.1,0.21666075231806645,0.2
"DL-Alanine, 2H3",L-Cysteic acid,Dissolved,54.17296310858327,0.1982998222226212,4.393556967375155e-4,0.1,0.4184593364881633,0.1
"DL-Alanine, 2H3",L-Cysteic acid,Particulate,2.508674901470152,0.18274876803308196,0.0044772961605477135,0.1,0.17762595446954746,0.1
"DL-Alanine, 2H3",L-Glutamic acid,Dissolved,19.090399780306083,2.2153335498561297,0.03184803002542228,0.1,0.42205637995160206,0.7
"DL-Alanine, 2H3",L-Glutamic acid,Particulate,1.2163387718260543,1.980921700519017,0.07704742158499582,0.1,0.3096419539156731,0.4
"DL-Alanine, 2H3",L-Homoserine,Dissolved,0.12049742066590505,0.012232563919785418,0.184045150849555,0.3758250874886983,0.21344036701348554,0.3758250874886983
"DL-Alanine, 2H3",L-Homoserine,Particulate,0.009485456939667838,0.0110229690295277,0.18789929283121068,0.2,0.1874713712575348,0.2
"DL-Alanine, 2H3",L-Proline,Dissolved,10.35788443495557,3.449283103830384,0.21211625033640252,0.1,0.44153289059534245,0.7
"DL-Alanine, 2H3",L-Proline,Particulate,0.643483857072438,3.179044474983712,0.2551822721200614,0.1,0.07361935010113266,0.1
"DL-Alanine, 2H3",L-Serine,Dissolved,19.606052139672364,0.6027129678062191,0.15975115166578482,0.1,0.41814234193684213,0.7
"DL-Alanine, 2H3",L-Serine,Particulate,1.3749196795401608,0.5544642352387631,0.04992637628999798,0.1,0.24877003641457307,0.2
"DL-Alanine, 2H3",L-Tyrosine,Dissolved,11.09122621311211,4.359138011457207,0.1557983690596107,0.1,0.43529796822921396,1
"DL-Alanine, 2H3",L-Tyrosine,Particulate,0.756834730955392,3.9980723059982637,0.19461410140017496,0.1,0.5112351556849702,0.7
"DL-Histidine, 15N",Adenine,Dissolved,0.9898119214253281,0.9861188254859379,0.9272773118522931,1,0.9452879540773305,1
"DL-Histidine, 15N",Adenosine,Dissolved,1.3279089460027738,0.2707889487175814,0.21175571848486605,0.1,0.5937696334480472,0.7
"DL-Histidine, 15N",Adenosine monophosphate,Dissolved,0.7152929432205891,3.3192935935770813,0.11843063398238866,0.1,0.31664618454143717,0.4
"DL-Histidine, 15N",Citrulline,Dissolved,0.4941924302340293,0.41212338777456475,0.2957133112755852,0.7,0.3521358079008457,0.7
"DL-Histidine, 15N",Cytosine,Dissolved,0.8068651346257016,2.288841683890751,0.014376293081988175,0.1,0.2750366373014941,0.7
"DL-Histidine, 15N",Deoxyadenosine,Dissolved,1.1401591290586228,0.47321506148734854,0.2686881501953558,0.2,0.7860215818650307,0.7
"DL-Histidine, 15N",Guanosine,Dissolved,2.7943306220709627,0.3768047042280971,0.22064295854110016,0.2,0.21744201376352262,0.2
"DL-Histidine, 15N",L-Cysteic acid,Dissolved,2.1129656423946788,0.1982998222226212,4.393556967375159e-4,0.1,0.17364638592830295,0.1
"DL-Histidine, 15N",L-Glutamic acid,Dissolved,1.0534317934011685,2.2153335498561297,0.03184803002542226,0.1,0.7042028305157044,1
"DL-Histidine, 15N",L-Homoserine,Dissolved,0.008227671652943915,0.01223256391978542,0.18404515084955497,0.3758250874886983,0.1829445882920001,0.18403862719642533
"DL-Histidine, 15N",L-Proline,Dissolved,0.5529209276113902,3.4492831038303846,0.21211625033640258,0.1,0.009477933815678649,0.1
"DL-Histidine, 15N",L-Serine,Dissolved,1.1884141467489067,0.6027129678062191,0.15975115166578474,0.1,0.6114415468960955,1
"DL-Histidine, 15N",L-Tyrosine,Dissolved,0.6551155926107589,4.359138011457207,0.1557983690596107,0.1,0.3626766479195152,0.7
"DL-Proline, 2H7",Adenine,Dissolved,19.17908273680852,0.9861188254859378,0.9272773118522928,1,0.4231897817349951,0.7
"DL-Proline, 2H7",Adenine,Particulate,1.057313435290603,1.1618952621331167,0.4514441101570708,0.4,0.7360937523401363,1
"DL-Proline, 2H7",Adenosine,Dissolved,36.85921130221446,0.2707889487175814,0.21175571848486605,0.1,0.42270134940375076,0.7
"DL-Proline, 2H7",Adenosine,Particulate,1.3685315499674757,0.30401923847701057,0.27613765053056144,0.2,0.6004356419279131,0.7
"DL-Proline, 2H7",Adenosine monophosphate,Dissolved,15.210636434372184,3.3192935935770818,0.11843063398238875,0.1,0.43159643233682976,1
"DL-Proline, 2H7",Adenosine monophosphate,Particulate,0.7850066219061881,4.049880085650816,0.11603897984380655,0.1,0.38047506610163934,0.4
"DL-Proline, 2H7",Citrulline,Dissolved,6.838203255770042,0.4121233877745647,0.29571331127558514,0.7,0.45052900975704396,1
"DL-Proline, 2H7",Citrulline,Particulate,0.5116395042668909,0.46610622174596544,0.36172231290100393,0.7,0.39811047378058595,0.7
"DL-Proline, 2H7",Cytosine,Dissolved,16.0142588033427,2.2888416838907504,0.01437629308198818,0.1,0.4281471202185243,1
"DL-Proline, 2H7",Cytosine,Particulate,0.8895671379825426,2.769544190735079,0.024413469839636222,0.1,0.36408449807722043,0.4
"DL-Proline, 2H7",Deoxyadenosine,Dissolved,32.60436342049557,0.47321506148734865,0.26868815019535586,0.2,0.4247386119495189,0.7
"DL-Proline, 2H7",Deoxyadenosine,Particulate,1.1916366044780717,0.5384773382020513,0.3910722669162998,0.4,0.7544816093457941,0.7
"DL-Proline, 2H7",Guanosine,Dissolved,82.3854076267418,0.37680470422809714,0.22064295854110025,0.2,0.4180903985921641,0.2
"DL-Proline, 2H7",Guanosine,Particulate,2.8960930019080267,0.4266724856717103,0.3129167542151228,0.2,0.2352586083294028,0.2
"DL-Proline, 2H7",L-Cysteic acid,Dissolved,58.97313571742971,0.1982998222226212,4.3935569673751593e-4,0.1,0.41880801815456664,0.1
"DL-Proline, 2H7",L-Cysteic acid,Particulate,2.339034329583797,0.24080956352057706,0.0021979529452716318,0.1,0.19249533449354334,0.1
"DL-Proline, 2H7",L-Glutamic acid,Dissolved,20.753491672187423,2.2153335498561297,0.03184803002542233,0.1,0.42210615839151533,0.7
"DL-Proline, 2H7",L-Glutamic acid,Particulate,1.1553896784655528,2.6746302240613913,0.04113293178461313,0.1,0.17792209303955925,0.2
"DL-Proline, 2H7",L-Homoserine,Dissolved,0.130849210912612,0.012232563919785418,0.184045150849555,0.3758250874886983,0.2166026194979838,0.3758250874886983
"DL-Proline, 2H7",L-Homoserine,Particulate,0.009410938041908115,0.015527320682180724,0.18508662930002945,0.4,0.1833981987107188,0.1
"DL-Proline, 2H7",L-Proline,Dissolved,11.261947430526408,3.4492831038303846,0.21211625033640258,0.1,0.43990743695322704,0.7
"DL-Proline, 2H7",L-Proline,Particulate,0.6044980588689092,4.186708968189361,0.2022793045733753,0.1,0.004467967516610501,0.1
"DL-Proline, 2H7",L-Serine,Dissolved,21.304243567182496,0.6027129678062191,0.15975115166578474,0.1,0.4185177973218156,0.7
"DL-Proline, 2H7",L-Serine,Particulate,1.2660973126978614,0.7212632053113863,0.2625603628179768,0.2,0.43056473962940256,0.7
"DL-Proline, 2H7",L-Tyrosine,Dissolved,12.053483892359164,4.359138011457207,0.1557983690596107,0.1,0.4342122510765631,1
"DL-Proline, 2H7",L-Tyrosine,Particulate,0.6828808656887458,5.068842049974952,0.1559187871793245,0.1,0.4788338087130039,1
"DL-Valine, 2H8",Adenine,Dissolved,0.9898119214253281,0.9861188254859378,0.9272773118522929,1,0.9452879540773302,1
"DL-Valine, 2H8",Adenine,Particulate,1.1404532009900266,1.1065361244172314,0.61510870189444955,1,0.335881348056823,0.4
"DL-Valine, 2H8",Adenosine,Dissolved,1.3279089460027735,0.2707889487175814,0.21175571848486605,0.1,0.5937696334480476,0.7
"DL-Valine, 2H8",Adenosine,Particulate,1.4897963275927468,0.2941352761924197,0.250336812980045,0.2,0.5036232744625536,0.4
"DL-Valine, 2H8",Adenosine monophosphate,Dissolved,0.7152929432205892,3.3192935935770818,0.11843063398238866,0.1,0.31664618454143734,0.4
"DL-Valine, 2H8",Adenosine monophosphate,Particulate,0.8200158608372099,3.8051201864542734,0.12680536378486484,0.1,0.47726327815657765,0.7
"DL-Valine, 2H8",Citrulline,Dissolved,0.49419243023402926,0.4121233877745647,0.2957133112755851,0.7,0.35213580790084537,0.7
"DL-Valine, 2H8",Citrulline,Particulate,0.5853331456264551,0.44174664099104927,0.33120666330097287,0.7,0.4594481018357953,0.7
"DL-Valine, 2H8",Cytosine,Dissolved,0.8068651346257016,2.288841683890751,0.014376293081988177,0.1,0.27503663730149414,0.7
"DL-Valine, 2H8",Cytosine,Particulate,0.9664678157886404,2.593932986415065,0.025960063638419215,0.1,0.8584982722813131,1
"DL-Valine, 2H8",Deoxyadenosine,Dissolved,1.140159129058623,0.4732150614873486,0.2686881501953559,0.2,0.7860215818650303,0.7
"DL-Valine, 2H8",Deoxyadenosine,Particulate,1.3084302676207038,0.5192335997834802,0.3485500532396335,0.4,0.6300265332489777,0.4
"DL-Valine, 2H8",Guanosine,Dissolved,2.794330622070963,0.37680470422809714,0.2206429585411003,0.2,0.21744201376352268,0.2
"DL-Valine, 2H8",Guanosine,Particulate,3.12016058898948,0.4132810344157082,0.27911583452890915,0.2,0.2342760667189061,0.2
"DL-Valine, 2H8",L-Cysteic acid,Dissolved,2.1129656423946783,0.19829982222262119,4.393556967375159e-4,0.1,0.17364638592830287,0.1
"DL-Valine, 2H8",L-Cysteic acid,Particulate,2.5920825596759007,0.22512171889011584,9.879625563822593e-4,0.1,0.19015218848590332,0.1
"DL-Valine, 2H8",L-Glutamic acid,Dissolved,1.0534317934011683,2.2153335498561293,0.03184803002542228,0.1,0.7042028305157048,1
"DL-Valine, 2H8",L-Glutamic acid,Particulate,1.257799031183167,2.5283414291147013,0.0512312313025889,0.1,0.18369351508318932,0.2
"DL-Valine, 2H8",L-Homoserine,Dissolved,0.008227671652943915,0.012232563919785418,0.18404515084955494,0.3758250874886983,0.18294458829200017,0.18403862719642533
