mass_feature,core_metab,sample_fraction,experiment_id,timepoint,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h
L-Tryptophan,L-Arginine,Particulate,G52,0,1.5057466878863832,0.33406145574599094,0.4
L-Tryptophan,L-Arginine,Particulate,G52,6,1.2150836388969084,0.205165082891452,0.2
L-Tryptophan,L-Arginine,Particulate,G52,12,0.9050392889146022,0.5302351449896638,1
L-Tryptophan,L-Arginine,Particulate,G52,24,1.1642063249343848,0.2941346338178665,0.4
L-Tryptophan,L-Arginine,Particulate,G52,48,1.053784863452214,0.7065995329820995,1
L-Tryptophan,L-Arginine,Particulate,G52,96,1.147085501188724,0.42771179937245496,0.7
L-Tryptophan,L-Glutamic acid,Particulate,G51,0,1.0739473154614452,0.8034797530288614,1
L-Tryptophan,L-Glutamic acid,Particulate,G51,6,1.063878356227448,0.8374412627040452,1
L-Tryptophan,L-Glutamic acid,Particulate,G51,12,1.1476614646357246,0.5491852455577485,0.7
L-Tryptophan,L-Glutamic acid,Particulate,G51,24,0.9052100045061394,0.6997685560489333,0.7
L-Tryptophan,L-Glutamic acid,Particulate,G51,48,2.573814897437714,0.03450940809045028,0.1
L-Tryptophan,L-Glutamic acid,Particulate,G51,96,4.222042573819115,0.09565696961268792,0.1
L-Tryptophan,L-Glutamic acid,Particulate,G52,0,1.610548742580253,0.2875756934085492,0.4
L-Tryptophan,L-Glutamic acid,Particulate,G52,6,1.2447641375911898,0.47095287850306006,0.7
L-Tryptophan,L-Glutamic acid,Particulate,G52,12,1.0529694738767057,0.8788510238758167,1
L-Tryptophan,L-Glutamic acid,Particulate,G52,24,1.2116795668930285,0.5534004787903103,1
L-Tryptophan,L-Glutamic acid,Particulate,G52,48,1.4200545496571282,0.26601192966595427,0.4
L-Tryptophan,L-Glutamic acid,Particulate,G52,96,1.7643096932290119,0.09650457207282816,0.1
L-Tryptophan,L-Lysine,Particulate,G51,0,2.0786514222502004,0.23893598781480943,0.2
L-Tryptophan,L-Lysine,Particulate,G51,6,1.275589325365745,0.4960543306018064,0.7
L-Tryptophan,L-Lysine,Particulate,G51,12,1.0220602044429075,0.9197417772372103,1
L-Tryptophan,L-Lysine,Particulate,G51,24,0.9438131812396569,0.8901003503860967,0.7
L-Tryptophan,L-Lysine,Particulate,G51,48,1.3533598598596623,0.13760482791858744,0.2
L-Tryptophan,L-Lysine,Particulate,G51,96,1.8885006055621876,0.05111491215440461,0.1
L-Tryptophan,L-Lysine,Particulate,G52,0,1.5445582606090276,0.3338969426230676,0.4
L-Tryptophan,L-Lysine,Particulate,G52,6,0.853729107545756,0.41519505151950664,0.7
L-Tryptophan,L-Lysine,Particulate,G52,12,0.6094968002092959,0.09496797487458261,0.2
L-Tryptophan,L-Lysine,Particulate,G52,24,0.9859146749470874,0.9348527366273365,1
L-Tryptophan,L-Lysine,Particulate,G52,48,0.9589473398575912,0.8077492068946723,0.7
L-Tryptophan,L-Lysine,Particulate,G52,96,0.877495850823957,0.5223588319127621,1
L-Tryptophan,L-Proline,Particulate,G51,0,1.7851904647680934,0.10919151676114836,0.2
L-Tryptophan,L-Proline,Particulate,G51,6,1.3865985626354331,0.30790768275440883,0.4
L-Tryptophan,L-Proline,Particulate,G51,12,1.0289219306789117,0.9237943705289252,0.7
L-Tryptophan,L-Proline,Particulate,G51,24,0.9560401959688773,0.8969425336058546,1
L-Tryptophan,L-Proline,Particulate,G51,48,1.4101891952687444,0.3100685799453367,0.4
L-Tryptophan,L-Proline,Particulate,G51,96,5.303013204780308,0.11585016698576373,0.1
L-Tryptophan,L-Proline,Particulate,G52,0,1.6437665619021316,0.2259516518433832,0.2
L-Tryptophan,L-Proline,Particulate,G52,6,1.080449064334518,0.7406830616971144,1
L-Tryptophan,L-Proline,Particulate,G52,12,0.7364229512225646,0.3422132797915516,0.4
L-Tryptophan,L-Proline,Particulate,G52,24,1.0149196628623882,0.9473837078750256,1
L-Tryptophan,L-Proline,Particulate,G52,48,1.0413109618497147,0.8548687976405314,1
L-Tryptophan,L-Proline,Particulate,G52,96,1.6792856078919136,0.07250285247427553,0.1
L-Tryptophan,L-Serine,Particulate,G51,0,2.9850069759224414,0.05097290538404782,0.1
L-Tryptophan,L-Serine,Particulate,G51,6,1.1034228415907494,0.8500177354712821,0.7
L-Tryptophan,L-Serine,Particulate,G51,12,1.1275880154037519,0.840257948844025,1
L-Tryptophan,L-Serine,Particulate,G51,24,0.8975315436635893,0.855963256751309,0.7
L-Tryptophan,L-Serine,Particulate,G51,48,1.4156536621492428,0.5502980593977296,0.4
L-Tryptophan,L-Serine,Particulate,G51,96,8.10139167118686,0.03907557930137316,0.1
L-Tryptophan,L-Serine,Particulate,G52,0,2.090895790382343,0.24388897159041284,0.4
L-Tryptophan,L-Serine,Particulate,G52,6,1.0316456913304048,0.9346148165208246,0.7
L-Tryptophan,L-Serine,Particulate,G52,12,1.2457392602267738,0.5290440258185576,0.7
L-Tryptophan,L-Serine,Particulate,G52,24,1.7549399518845679,0.1576665920588946,0.4
L-Tryptophan,L-Serine,Particulate,G52,48,1.6722021519910575,0.15012956016753287,0.2
L-Tryptophan,L-Serine,Particulate,G52,96,2.60262905353963,0.022397018645189223,0.1
L-Tryptophan,L-Tyrosine,Particulate,G51,0,1.4844948771453659,0.17993538160419653,0.2
L-Tryptophan,L-Tyrosine,Particulate,G51,6,1.6377925363706687,0.11921498556058936,0.2
L-Tryptophan,L-Tyrosine,Particulate,G51,12,1.4158576518117199,0.22216632722413954,0.2
L-Tryptophan,L-Tyrosine,Particulate,G51,24,1.234007912806394,0.45371117531767174,0.4
L-Tryptophan,L-Tyrosine,Particulate,G51,48,1.9673132553856663,0.08288169767306301,0.2
L-Tryptophan,L-Tyrosine,Particulate,G51,96,2.6589112953627714,0.006138120772427234,0.1
L-Tryptophan,L-Tyrosine,Particulate,G52,0,1.6575146633595634,0.35476189740891895,1
L-Tryptophan,L-Tyrosine,Particulate,G52,6,1.6817165141558312,0.07488884137957573,0.1
L-Tryptophan,L-Tyrosine,Particulate,G52,12,1.4297569186118408,0.17594086939151268,0.2
L-Tryptophan,L-Tyrosine,Particulate,G52,24,1.8410491806154436,0.04712278838807548,0.1
L-Tryptophan,L-Tyrosine,Particulate,G52,48,1.644345792383848,0.07682880047730917,0.1
L-Tryptophan,L-Tyrosine,Particulate,G52,96,1.5408714253289233,0.2343816542771319,0.4
L-Tyrosine,Adenine,Particulate,G51,0,0.5639579989683824,0.20762492752514272,0.2
L-Tyrosine,Adenine,Particulate,G51,6,1.1216170303745026,0.6682044403383337,0.7
L-Tyrosine,Adenine,Particulate,G51,12,0.931193761154108,0.8851869681373641,1
L-Tyrosine,Adenine,Particulate,G51,24,0.47800571021663996,0.1625266554598201,0.1
L-Tyrosine,Adenine,Particulate,G51,48,1.1604078401411786,0.719375235605401,1
L-Tyrosine,Adenine,Particulate,G51,96,1.491492956594994,0.1773294904051969,0.2
L-Tyrosine,Adenine,Particulate,G52,0,0.8975004552502944,0.6130590775940368,1
L-Tyrosine,Adenine,Particulate,G52,6,0.9974404980002272,0.9885173887286265,1
L-Tyrosine,Adenine,Particulate,G52,12,0.8287455307092024,0.4832272163187809,0.7
L-Tyrosine,Adenine,Particulate,G52,24,0.6410022007557451,0.05156363112720107,0.1
L-Tyrosine,Adenine,Particulate,G52,48,0.9908191021864814,0.970703352292753,0.7
L-Tyrosine,Adenine,Particulate,G52,96,2.7632683680620183,0.022772029092569538,0.1
L-Tyrosine,Adenosine,Particulate,G51,0,0.3958894744232997,0.22517652521364523,0.4
L-Tyrosine,Adenosine,Particulate,G51,6,0.44860833116713483,0.25380744181418946,0.4
L-Tyrosine,Adenosine,Particulate,G51,12,0.5925453133450251,0.3694622199525142,0.7
L-Tyrosine,Adenosine,Particulate,G51,24,0.5157179089709475,0.30784199213538266,0.4
L-Tyrosine,Adenosine,Particulate,G51,48,0.7764757557235331,0.5976596714064092,0.7
L-Tyrosine,Adenosine,Particulate,G51,96,0.40377178836117744,0.23112783501912293,0.7
L-Tyrosine,Adenosine,Particulate,G52,0,1.0512672011550146,0.8255551685753951,0.7
L-Tyrosine,Adenosine,Particulate,G52,6,1.2719343410519066,0.4349070990164312,1
L-Tyrosine,Adenosine,Particulate,G52,12,1.0704779304930847,0.6509662756298641,0.7
L-Tyrosine,Adenosine,Particulate,G52,24,0.9801025129091689,0.8379589906327326,1
L-Tyrosine,Adenosine,Particulate,G52,48,1.1567050306024464,0.6011103276139625,0.7
L-Tyrosine,Adenosine,Particulate,G52,96,3.8764063315432287,0.09594513790382432,0.1
L-Tyrosine,Citrulline,Particulate,G51,0,1.5733725027134373,0.13874919637273908,0.1
L-Tyrosine,Citrulline,Particulate,G51,6,0.7165746760963035,0.20827921651329642,0.2
L-Tyrosine,Citrulline,Particulate,G51,12,0.7664849156610022,0.3880950074336278,0.4
L-Tyrosine,Citrulline,Particulate,G51,24,0.9426209711087009,0.8127316950190431,0.7
L-Tyrosine,Citrulline,Particulate,G51,48,1.009833793434366,0.9604104100023608,1
L-Tyrosine,Citrulline,Particulate,G51,96,3.7733002022874707,0.11604174966862608,0.1
L-Tyrosine,Citrulline,Particulate,G52,0,1.195927716338463,0.600146479958195,1
L-Tyrosine,Citrulline,Particulate,G52,6,0.4232185134251159,0.18205580025660068,0.2
L-Tyrosine,Citrulline,Particulate,G52,12,0.4503137031719248,0.2001041784400978,0.4
L-Tyrosine,Citrulline,Particulate,G52,24,0.6607144193269161,0.36810652150944684,0.7
L-Tyrosine,Citrulline,Particulate,G52,48,0.7906727908090504,0.5689471087909409,0.7
L-Tyrosine,Citrulline,Particulate,G52,96,1.353827166995405,0.5193998399825495,1
L-Tyrosine,Cytosine,Particulate,G51,0,0.5329409451663415,0.22400808292132218,0.4
L-Tyrosine,Cytosine,Particulate,G51,6,1.107691948559541,0.7337747502907264,1
L-Tyrosine,Cytosine,Particulate,G51,12,0.8925638902729122,0.8264809195858676,1
L-Tyrosine,Cytosine,Particulate,G51,24,0.42733112441312304,0.16586684602893773,0.1
L-Tyrosine,Cytosine,Particulate,G51,48,0.9366594364182914,0.8849344297963608,1
L-Tyrosine,Cytosine,Particulate,G51,96,1.6672025905015104,0.1515875068381063,0.2
L-Tyrosine,Cytosine,Particulate,G52,0,0.5833820055758872,0.03121756883424964,0.1
L-Tyrosine,Cytosine,Particulate,G52,6,0.6532923498910227,0.04800480768724117,0.1
L-Tyrosine,Cytosine,Particulate,G52,12,0.6659025194479988,0.08863798725890551,0.2
L-Tyrosine,Cytosine,Particulate,G52,24,0.47093051826173443,0.014263826499231516,0.1
L-Tyrosine,Cytosine,Particulate,G52,48,1.085474304141841,0.8882724588990185,0.7
L-Tyrosine,Cytosine,Particulate,G52,96,2.80879930651367,0.04643254815379993,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G51,0,0.4444099721377375,0.1883259380567313,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G51,6,0.44260166896232384,0.1811666577260271,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G51,12,0.4736243463590222,0.19821834407232494,0.2
L-Tyrosine,Deoxyadenosine,Particulate,G51,24,0.3083199324444439,0.12596349108214905,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G51,48,0.8272225656143253,0.6754958805851312,1
L-Tyrosine,Deoxyadenosine,Particulate,G51,96,0.367679106922302,0.14468121057147426,0.2
L-Tyrosine,Deoxyadenosine,Particulate,G52,0,0.9500892776585566,0.8369754962125229,1
L-Tyrosine,Deoxyadenosine,Particulate,G52,6,1.1713678463763513,0.6499714427050105,1
L-Tyrosine,Deoxyadenosine,Particulate,G52,12,0.6739023340356575,0.10165067767987022,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G52,24,0.4698946764015311,0.03262370341105754,0.1
L-Tyrosine,Deoxyadenosine,Particulate,G52,48,0.8656778921415731,0.686693633531674,0.7
L-Tyrosine,Deoxyadenosine,Particulate,G52,96,3.940699201991904,0.05377403979818934,0.1
L-Tyrosine,L-Arginine,Particulate,G51,0,0.9324286521410428,0.7179848256575128,1
L-Tyrosine,L-Arginine,Particulate,G51,6,0.6882855845891632,0.17343044667260774,0.4
L-Tyrosine,L-Arginine,Particulate,G51,12,0.6405534857499797,0.12091282409023603,0.2
L-Tyrosine,L-Arginine,Particulate,G51,24,0.6017200321531322,0.0934138606556705,0.2
L-Tyrosine,L-Arginine,Particulate,G51,48,0.6225049899118378,0.14558896411755515,0.2
L-Tyrosine,L-Arginine,Particulate,G51,96,0.4763800755864795,0.06048047692702447,0.1
L-Tyrosine,L-Arginine,Particulate,G52,0,0.883849712552825,0.5536408722744375,1
L-Tyrosine,L-Arginine,Particulate,G52,6,0.6779742921729348,0.16567913505368384,0.1
L-Tyrosine,L-Arginine,Particulate,G52,12,0.5939007417690734,0.11971769753528819,0.1
L-Tyrosine,L-Arginine,Particulate,G52,24,0.5922538166524878,0.11682020231880653,0.1
L-Tyrosine,L-Arginine,Particulate,G52,48,0.6075575386961375,0.111661091127856,0.1
L-Tyrosine,L-Arginine,Particulate,G52,96,0.7610132026040807,0.35671944116464815,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,0,0.6387641502597013,0.21886397752488687,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,6,0.57248771405659,0.16803963024916035,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,12,0.7605392597565125,0.4255657777268913,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,24,0.6586766534020415,0.238678796329967,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,48,1.2889590505986421,0.49482760927388514,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G51,96,1.407098002950089,0.34114418292007204,0.4
L-Tyrosine,L-Glutamic acid,Particulate,G52,0,1.074338964912936,0.753294681606148,1
L-Tyrosine,L-Glutamic acid,Particulate,G52,6,0.7701033816476685,0.12606305825022446,0.1
L-Tyrosine,L-Glutamic acid,Particulate,G52,12,0.7595573298621134,0.10647313778403221,0.2
L-Tyrosine,L-Glutamic acid,Particulate,G52,24,0.6835331346168357,0.06376586533716283,0.2
L-Tyrosine,L-Glutamic acid,Particulate,G52,48,0.8990733017744027,0.389108265636668,0.7
L-Tyrosine,L-Glutamic acid,Particulate,G52,96,1.2932887238053927,0.37457607427123657,0.7
L-Tyrosine,L-Lysine,Particulate,G51,0,1.2457239439775794,0.5371906003834477,0.7
L-Tyrosine,L-Lysine,Particulate,G51,6,0.6976096424390746,0.24839603784243033,0.4
L-Tyrosine,L-Lysine,Particulate,G51,12,0.6581138789233124,0.2015312297701253,0.1
L-Tyrosine,L-Lysine,Particulate,G51,24,0.6709428514954536,0.2599035417671697,0.4
L-Tyrosine,L-Lysine,Particulate,G51,48,0.6615757553277102,0.20310094043051852,0.2
L-Tyrosine,L-Lysine,Particulate,G51,96,0.6536651309263926,0.19597342581918933,0.1
L-Tyrosine,L-Lysine,Particulate,G52,0,0.9206211570908156,0.5393470512827461,0.4
L-Tyrosine,L-Lysine,Particulate,G52,6,0.4882036246065584,0.027452001072739443,0.1
L-Tyrosine,L-Lysine,Particulate,G52,12,0.4091194702760708,0.021394352917344386,0.1
L-Tyrosine,L-Lysine,Particulate,G52,24,0.5154702388363323,0.025010026698768326,0.1
L-Tyrosine,L-Lysine,Particulate,G52,48,0.5656659048248409,0.028139411752857085,0.1
L-Tyrosine,L-Lysine,Particulate,G52,96,0.5906898369829134,0.05946553829087037,0.1
L-Tyrosine,L-Proline,Particulate,G51,0,1.1990750813260591,0.11309458819188388,0.1
L-Tyrosine,L-Proline,Particulate,G51,6,0.8484843193415378,0.11443716564811994,0.1
L-Tyrosine,L-Proline,Particulate,G51,12,0.737837010306252,0.026273717295113342,0.1
L-Tyrosine,L-Proline,Particulate,G51,24,0.7664139249400117,0.047642840714171665,0.1
L-Tyrosine,L-Proline,Particulate,G51,48,0.7261995527678488,0.03334562935313264,0.1
L-Tyrosine,L-Proline,Particulate,G51,96,1.9391086065980756,0.2096624762789441,0.4
L-Tyrosine,L-Proline,Particulate,G52,0,1.0398670201823381,0.8085836075321094,1
L-Tyrosine,L-Proline,Particulate,G52,6,0.6297774967026034,0.00828786924163059,0.1
L-Tyrosine,L-Proline,Particulate,G52,12,0.498012981947234,0.003295416224730192,0.1
L-Tyrosine,L-Proline,Particulate,G52,24,0.5417147586426964,0.011345354037044307,0.1
L-Tyrosine,L-Proline,Particulate,G52,48,0.6297528484365355,0.011620478899274993,0.1
L-Tyrosine,L-Proline,Particulate,G52,96,1.2002779388341627,0.5944584508081824,1
L-Tyrosine,L-Serine,Particulate,G51,0,2.1727357045463442,0.02476011561188762,0.1
L-Tyrosine,L-Serine,Particulate,G51,6,0.758783106229727,0.45498523285658105,1
L-Tyrosine,L-Serine,Particulate,G51,12,0.8380282015356998,0.6557299884720795,0.7
L-Tyrosine,L-Serine,Particulate,G51,24,0.7811653582454375,0.4886574172014824,0.4
L-Tyrosine,L-Serine,Particulate,G51,48,0.7627440832125203,0.46622104200049475,0.7
L-Tyrosine,L-Serine,Particulate,G51,96,3.2749523527725857,0.02768053532668857,0.1
L-Tyrosine,L-Serine,Particulate,G52,0,1.2264710461652442,0.4310712638824901,1
L-Tyrosine,L-Serine,Particulate,G52,6,0.5896997817534826,0.20767157562134878,0.2
L-Tyrosine,L-Serine,Particulate,G52,12,0.8387003621931538,0.5551775299451424,0.7
L-Tyrosine,L-Serine,Particulate,G52,24,0.9153319164783239,0.7705247033788276,0.7
L-Tyrosine,L-Serine,Particulate,G52,48,0.9801790929373564,0.9392693740601681,0.7
L-Tyrosine,L-Serine,Particulate,G52,96,1.8237402715465334,0.22316356157406425,0.1
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,0,0.4008684573369031,0.616416275355402,1
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,6,1.3308170585040702,0.7955385764993419,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,12,0.9047781678449144,0.9362652422894532,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,24,0.25989341909758135,0.5341933024196863,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,48,0.017317594317132326,0.42356293039317233,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G51,96,1.0364710600282727,0.9764055968605996,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,0,0.886427895131471,0.47758250282222964,0.4
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,6,0.9524941478386594,0.8398221300227803,1
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,12,0.6135406023890191,0.056196754567383794,0.1
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,24,0.6234638341166235,0.08081589310052253,0.1
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,48,1.5482809147055108,0.2760765056019209,0.7
N-Methyl-L-glutamic acid,Adenine,Particulate,G52,96,1.7980656191348479,0.09224933603819022,0.1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,0,0.1916264945047645,0.5014813359576435,0.7
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,6,0.3716748953410652,0.5931391565771698,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,12,0.6243085253945059,0.7472316396908989,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,24,0.207164737529766,0.5089546933003104,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,48,0.010907739418798837,0.42293117009034986,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G51,96,0.2321053106746543,0.5198212558611846,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,0,1.030862741122566,0.8511682223241149,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,6,1.2152919690958797,0.583817109624174,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,12,0.8187047851131608,0.29637689087460806,0.2
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,24,0.9401666232204811,0.6851226063239615,1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,48,1.7690865243342402,0.18628121504096942,0.1
N-Methyl-L-glutamic acid,Adenosine,Particulate,G52,96,2.4689025512283567,0.1431223725366436,0.1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,0,1.370885499252808,0.8350609392959816,0.7
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,6,0.7938377520534271,0.8592934908660582,1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,12,1.4542647057828644,0.732705085582461,1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,24,0.7300630847060644,0.8346308935582122,1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,48,0.019123305671704786,0.4225326701854559,1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G51,96,2.8686121390991643,0.3659506079419124,0.4
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,0,1.2376426124246414,0.46586535655349604,0.7
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,6,0.40179334167950087,0.14232397404291983,0.2
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,12,0.3525842991315102,0.13011462222718154,0.1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,24,0.6564668152353407,0.31626811062519106,0.7
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,48,1.2693882275208321,0.5095365285011414,1
N-Methyl-L-glutamic acid,Citrulline,Particulate,G52,96,0.8398798024770544,0.6123221007775969,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,0,0.36552906936905005,0.595105305847956,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,6,1.1894316469543464,0.8791083785450589,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,12,0.8426740095885615,0.8952856005811748,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,24,0.20524735990931364,0.5065964570653967,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,48,0.01336847740437458,0.42245957793613853,0.4
N-Methyl-L-glutamic acid,Cytosine,Particulate,G51,96,1.1156301649928932,0.9249235679398071,0.7
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,0,0.5893245876431216,0.028881094559261435,0.1
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,6,0.624302547191138,0.04275668709320653,0.1
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,12,0.5028656213630145,0.024764494726493287,0.1
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,24,0.4610982376656996,0.011988190497739169,0.1
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,48,1.7309052018572093,0.49731169210775306,1
N-Methyl-L-glutamic acid,Cytosine,Particulate,G52,96,1.8005401728482207,0.05900071424175075,0.1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,0,0.3033045538191251,0.5581286675383897,0.4
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,6,0.4921222053179674,0.6629035731613617,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,12,0.5450037642240961,0.6946455483112859,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,24,0.1258044130513259,0.4686146543198044,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,48,0.012537671905133382,0.4214471025166825,0.1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G51,96,0.18855386149996656,0.49693924380279003,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,0,0.9325641073487606,0.7391459595227822,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,6,1.1243931820051125,0.7699261246658285,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,12,0.5067513785965091,0.06376235151673135,0.1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,24,0.45189342375126945,0.05439570519068546,0.1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,48,1.323030262768665,0.5430373115210879,1
N-Methyl-L-glutamic acid,Deoxyadenosine,Particulate,G52,96,2.7734820652698304,0.24106500107103,0.1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,0,0.5977736315294734,0.7472311135063772,0.7
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,6,0.7432957068336222,0.8260325005087532,1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,12,0.6950256595368071,0.7934206244022148,1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,24,0.3686088897047934,0.5973225714482009,0.7
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,48,0.008466766002717202,0.4212734976801922,0.4
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G51,96,0.25784732359431417,0.5318767149193107,1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,0,0.9118426512244051,0.5457580193314766,0.4
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,6,0.6456454506174677,0.07168008419197389,0.1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,12,0.4723026539821976,0.021046256557666378,0.1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,24,0.5815725303572025,0.04607773959226129,0.1
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,48,0.943756686245304,0.6876679394110892,0.7
N-Methyl-L-glutamic acid,L-Arginine,Particulate,G52,96,0.492863523401519,0.027518011441376302,0.1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,0,0.4374801523970526,0.6409408300835011,1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,6,0.5845213230460258,0.7206334325584235,1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,12,0.7624670319147465,0.8391932440575929,1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,24,0.37372152096941974,0.6005307256321147,0.7
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,48,0.016337390181328123,0.42467240601573397,0.7
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G51,96,0.8663438349806883,0.9107919584128383,1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,0,1.0668776011820822,0.7564932044012075,1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,6,0.7171608480812655,0.18456693747125608,0.4
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,12,0.5767004898197432,0.08917159251612518,0.1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,24,0.6560433205240309,0.12862732723066048,0.2
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,48,1.368944115763136,0.12096987843118905,0.1
N-Methyl-L-glutamic acid,L-Glutamic acid,Particulate,G52,96,0.8003423316368572,0.31184602035286946,0.4
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,0,0.8977579532423012,0.9422389734040154,0.7
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,6,0.6612928471293628,0.771073398604772,1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,12,0.8065753431035141,0.8695323740600219,1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,24,0.4333606042474679,0.6382443772906994,1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,48,0.008697525871712901,0.42197650803329434,0.4
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G51,96,0.3223283287502013,0.5661052544890977,1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G52,0,0.948229385710653,0.569642076739594,1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G52,6,0.4640944438247364,3.398809223842913e-4,0.1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G52,12,0.32134235553933693,1.7072565125661216e-4,0.1
N-Methyl-L-glutamic acid,L-Lysine,Particulate,G52,24,0.5065846268602816,0.005093903704835709,0.1
