mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,RT,mz,dat_type,MS2,add_annotation,pseudo_ID,adduct_group_ID,nm_theroetical,scaled_area,high_homarine_compound,low_homarine_compound,high_homarine_NH4_compound,low_homarine_NH4_compound,high_both_compound,low_both_compounds,row_id
Glutathione disulfide,211202_Smp_OBi1_5,1474684.574000587,Particulate,1,OBi1_set2,Homarine,14.114,613.16034,targeted,NA,NA,NA,NA,NA,2747614.7791014006,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,340
Glutathione disulfide,211202_Smp_OBi1_6,247221.89417535003,Particulate,1,OBi1_set2,Homarine,14.114,613.16034,targeted,NA,NA,NA,NA,NA,460620.89624419156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,340
Glutathione disulfide,211202_Smp_OBi1_7,602943.3316077522,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,14.114,613.16034,targeted,NA,NA,NA,NA,NA,691679.767622063,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,340
Glutathione disulfide,211202_Smp_OBi1_8,1666436.613648886,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,14.114,613.16034,targeted,NA,NA,NA,NA,NA,1911689.5888242698,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,340
Glutathione disulfide,211202_Smp_OBi1_9,2272267.45630201,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,14.114,613.16034,targeted,NA,NA,NA,NA,NA,2606681.828554687,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,340
HILICPos_414,211202_Smp_OBi1_1,190279.47336763187,Particulate,1,OBi1_set2,Glucose + NH4,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,190279.47336763187,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_2,144679.10186666634,Particulate,1,OBi1_set2,Glucose + NH4,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,144679.10186666634,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_3,161786.38510720202,Particulate,1,OBi1_set2,Glucose + NH4,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,161786.38510720202,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_4,2020841.404470222,Particulate,1,OBi1_set2,Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,3765207.697317517,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_5,1774856.96213579,Particulate,1,OBi1_set2,Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,3306892.40664246,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_6,2016846.645245035,Particulate,1,OBi1_set2,Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,3757764.709386681,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_7,899563.405286358,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,1031954.0403086529,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_8,993417.9056216982,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,1139621.3045093045,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_414,211202_Smp_OBi1_9,741625.5215986305,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.673,637.12537,nontargeted,NA,NA,NA,NA,NA,850772.1066822337,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,341
HILICPos_416,211202_Smp_OBi1_1,1550113,Particulate,1,OBi1_set2,Glucose + NH4,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,1550113,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_2,937581,Particulate,1,OBi1_set2,Glucose + NH4,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,937581,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_3,1242636,Particulate,1,OBi1_set2,Glucose + NH4,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,1242636,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_4,464.36279296875,Particulate,1,OBi1_set2,Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,865.1952392534037,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_5,4644,Particulate,1,OBi1_set2,Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,8652.64562952011,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_6,9318,Particulate,1,OBi1_set2,Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,17361.186902641773,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_7,891161,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,1022315.0353951441,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_8,753336,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,864206.040776511,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_416,211202_Smp_OBi1_9,989784,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.566,648.27258,nontargeted,NA,NA,NA,NA,NA,1135452.589367743,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,342
HILICPos_417,211202_Smp_OBi1_1,1164238,Particulate,1,OBi1_set2,Glucose + NH4,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,1164238,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_2,715125,Particulate,1,OBi1_set2,Glucose + NH4,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,715125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_3,561812,Particulate,1,OBi1_set2,Glucose + NH4,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,561812,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_4,4289892,Particulate,1,OBi1_set2,Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,7992875.810704842,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_5,4687790,Particulate,1,OBi1_set2,Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,8734234.637297174,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_6,3407220,Particulate,1,OBi1_set2,Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,6348291.8264025645,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_7,1049396,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,1203837.8125653195,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_8,518762,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,595109.2926998104,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_417,211202_Smp_OBi1_9,628787,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,2.306,654.26733,nontargeted,NA,NA,NA,NA,NA,721326.9029513259,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,343
HILICPos_418,211202_Smp_OBi1_1,16014115.738275409,Particulate,1,OBi1_set2,Glucose + NH4,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,16014115.738275409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_2,18467759.33699385,Particulate,1,OBi1_set2,Glucose + NH4,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,18467759.33699385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_3,14188058.035665832,Particulate,1,OBi1_set2,Glucose + NH4,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,14188058.035665832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_4,233311.9054246165,Particulate,1,OBi1_set2,Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,434703.97045377205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_5,7936501.3773825485,Particulate,1,OBi1_set2,Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,14787195.081113145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_6,6256940.509739911,Particulate,1,OBi1_set2,Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,11657857.22561765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_7,12944849.396209847,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,14849970.060035257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_8,15392545.08334406,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,17657898.260471717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICPos_418,211202_Smp_OBi1_9,13102623.08606914,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.096,664.11786,nontargeted,NA,[M+H],HILICPos_418,96,663.1105835449999,15030963.63508278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,344
HILICNeg_1,211202_Smp_OBi1_1,32566168.355957124,Particulate,-1,OBi1_set2,Glucose + NH4,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,32566168.355957124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_2,44927527.90139114,Particulate,-1,OBi1_set2,Glucose + NH4,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,44927527.90139114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_3,43034172.20507672,Particulate,-1,OBi1_set2,Glucose + NH4,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,43034172.20507672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_4,33809045.85612861,Particulate,-1,OBi1_set2,Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,62992612.5894221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_5,20240018.897834893,Particulate,-1,OBi1_set2,Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,37710962.76006795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_6,23649347.972886354,Particulate,-1,OBi1_set2,Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,44063184.190050684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_7,37621545.76719285,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,43158387.645563245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_8,32932507.54595929,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,37779253.82450334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_1,211202_Smp_OBi1_9,31661371.243933424,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.666,87.0076,nontargeted,NA,NA,NA,NA,NA,36321041.724111125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,345
HILICNeg_7,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_2,16562.80497354096,Particulate,-1,OBi1_set2,Glucose + NH4,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,16562.80497354096,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_3,0,Particulate,-1,OBi1_set2,Glucose + NH4,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_4,958346.6057242042,Particulate,-1,OBi1_set2,Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1785580.010677211,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_5,695443.7913424141,Particulate,-1,OBi1_set2,Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1295742.6101929017,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_6,740318.0089715633,Particulate,-1,OBi1_set2,Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1379351.719376147,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_7,1431819.8090284865,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1642543.7364813155,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_8,1193290.140006439,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1368909.1552675208,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_7,211202_Smp_OBi1_9,1264827.1427875366,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.827,98.06001,nontargeted,NA,NA,NA,NA,NA,1450974.408942469,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,346
HILICNeg_8,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_2,18341,Particulate,-1,OBi1_set2,Glucose + NH4,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,18341,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_3,28733,Particulate,-1,OBi1_set2,Glucose + NH4,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,28733,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_4,2873676,Particulate,-1,OBi1_set2,Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,5354198.984077699,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_5,2618465,Particulate,-1,OBi1_set2,Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,4878692.880771183,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_6,2859498,Particulate,-1,OBi1_set2,Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,5327782.702911606,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_7,3857881,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,4425653.446532393,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_8,3579414,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,4106203.873490732,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_8,211202_Smp_OBi1_9,4736750,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.897,98.06005,nontargeted,NA,NA,NA,NA,NA,5433867.442480033,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,347
HILICNeg_10,211202_Smp_OBi1_1,7472135.049013196,Particulate,-1,OBi1_set2,Glucose + NH4,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,7472135.049013196,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_2,9064001.177799815,Particulate,-1,OBi1_set2,Glucose + NH4,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,9064001.177799815,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_3,7765703.547850873,Particulate,-1,OBi1_set2,Glucose + NH4,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,7765703.547850873,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_4,21240382.222064354,Particulate,-1,OBi1_set2,Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,39574827.82150771,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_5,17204067.54519591,Particulate,-1,OBi1_set2,Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,32054414.266776092,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_6,23000413.43512397,Particulate,-1,OBi1_set2,Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,42854097.068600565,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_7,34322733.46891394,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,39374082.21536945,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_8,35184009.18195056,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,40362113.683373556,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_10,211202_Smp_OBi1_9,26003328.88933376,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.227,101.02333,nontargeted,NA,[M-H]-,HILICNeg_10,1,102.030606455,29830293.39691797,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,348
HILICNeg_13,211202_Smp_OBi1_1,16071870.33693855,Particulate,-1,OBi1_set2,Glucose + NH4,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,16071870.33693855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_2,424702833.94478714,Particulate,-1,OBi1_set2,Glucose + NH4,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,424702833.94478714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_3,827150533.4032295,Particulate,-1,OBi1_set2,Glucose + NH4,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,827150533.4032295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_4,801946169.599495,Particulate,-1,OBi1_set2,Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,1494176576.1187477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_5,31330428.12972326,Particulate,-1,OBi1_set2,Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,58374481.48743408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_6,489354849.781402,Particulate,-1,OBi1_set2,Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,911760142.6023941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_7,112043466.51645929,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,128533138.72304636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_8,261694632.8038836,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,300208781.3510931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_13,211202_Smp_OBi1_9,307051337.6211727,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.882,103.03886,nontargeted,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,NA,NA,NA,352240727.64440495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349
HILICNeg_14,211202_Smp_OBi1_1,1937705.44094551,Particulate,-1,OBi1_set2,Glucose + NH4,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,1937705.44094551,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_2,1617657.6148184133,Particulate,-1,OBi1_set2,Glucose + NH4,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,1617657.6148184133,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_3,1919196.891621429,Particulate,-1,OBi1_set2,Glucose + NH4,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,1919196.891621429,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_4,4207526.174640114,Particulate,-1,OBi1_set2,Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,7839412.783396049,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_5,2774096.2278464464,Particulate,-1,OBi1_set2,Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,5168663.135603743,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_6,2371946.2799766525,Particulate,-1,OBi1_set2,Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,4419382.13025333,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_7,6748135.581596585,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,7741272.863097851,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_8,7292956.995337705,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,8366276.788171755,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_14,211202_Smp_OBi1_9,7032386.472653081,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.073,103.03888,nontargeted,NA,NA,NA,NA,NA,8067357.554586283,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,350
HILICNeg_18,211202_Smp_OBi1_1,13421819,Particulate,-1,OBi1_set2,Glucose + NH4,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,13421819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_2,13886189,Particulate,-1,OBi1_set2,Glucose + NH4,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,13886189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_3,7449866,Particulate,-1,OBi1_set2,Glucose + NH4,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,7449866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_4,3982751,Particulate,-1,OBi1_set2,Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,7420614.348324042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_5,4059106,Particulate,-1,OBi1_set2,Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,7562878.0772305895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_6,7157498,Particulate,-1,OBi1_set2,Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,13335765.242893826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_7,11224545,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,12876484.853993148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_8,10234076,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,11740246.451737221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
HILICNeg_18,211202_Smp_OBi1_9,8152534,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.655,110.98424,nontargeted,NA,[M-H]-,HILICNeg_18,15,111.991516455,9352359.54532359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,351
