mass_feature,sample_fraction,med_pvalue_h,med_pvalue_hNH4,med_fc_h,med_fc_hNH4,med_pvalue_cmb,med_qvalue_h,med_qvalue_hNH4,med_qvalue_cmb,core_metabolite
HILICPos_150,Particulate,0.017228856581383328,0.01357975401298055,8.399747120258484,3.711874490286232,2.3396363430010662e-4,0.09597943230093102,0.1218780426686781,0.0027899059788239126,non-core
HILICPos_151,Particulate,0.02696923574157216,0.18367260704810895,2699.7718583851347,7.966165292632839,0.0049535098387495985,0.09776877687103308,0.4877356624134658,0.015133148300750089,non-core
HILICPos_152,Particulate,0.024200786420649822,0.2589497628391526,6241.670702499248,13.195644810094088,0.0062667879041482565,0.09776877687103308,0.5510311451661429,0.01761514607910056,non-core
HILICPos_153,Particulate,0.02681379115460296,0.023336843555372654,350.2075101006385,5.814275773747437,6.257492493014044e-4,0.09776877687103308,0.14459691300975996,0.004264092535718467,non-core
HILICPos_154,Particulate,0.06419644589209164,0.11490342650000869,2.981622773360418,0.6685890907557845,0.007376391602123737,0.14201376113300737,0.3998982545886787,0.019837785074647667,non-core
HILICPos_155,Particulate,0.015204699876002302,0.4048183224235874,3774.3442781621125,4.737246336516562,0.006155141096757379,0.09445051726811608,0.6116464582683339,0.01747483361856724,non-core
HILICPos_156,Particulate,0.027457692608733084,0.42072507111529744,15049.33664477552,17.314122785918467,0.011552139675471203,0.09776877687103308,0.6116464582683339,0.02722277384396968,non-core
HILICPos_157,Particulate,0.0635786257544532,0.1689642681876053,2.1391356516913125,1.3730955634565398,0.010742515972974818,0.1416576398388694,0.4724593805453412,0.02601252909931067,non-core
HILICPos_163,Particulate,0.10538185378315651,0.47571007448160935,1.389944179254028,0.9281560923531817,0.05013120951219545,0.1893087214447162,0.6139432157079329,0.07472387832949887,non-core
HILICPos_164,Particulate,0.0051374243250433375,0.1629544516590094,0.24461579328773952,0.8009164571907283,8.371661638270936e-4,0.09445051726811608,0.46104455764682395,0.004809900141261119,non-core
HILICPos_165,Particulate,0.5709796052178063,0.6015157285292525,0.8271081617628232,1.834612315240964,0.34345321320793376,0.5897332033578203,0.6846311353661785,0.3514929997754071,non-core
HILICPos_166,Particulate,0.2094855208562297,0.35831084279747744,2.601306395799099,1.9785184601728907,0.0750609335318642,0.29188268938162776,0.6061971428019474,0.10312719563508299,non-core
HILICPos_168,Particulate,0.08642550994861901,0.4484492051964928,1.7581660753760342,1.1438999569210093,0.03875745124515978,0.17282298686242745,0.6116464582683339,0.06232424717700968,non-core
HILICPos_17,Dissolved,0.051800357936915314,0.11761971757417608,15.40916219680761,1.7086050170553062,0.0060927434707812094,0.12934212860695174,0.40399816036347436,0.01747483361856724,non-core
HILICPos_17,Particulate,0.012940278376067517,0.05560763692600862,17.599933855752383,3.845594481306002,7.195783016578429e-4,0.09445051726811608,0.25283472328947804,0.0044152765693956965,non-core
HILICPos_170,Particulate,0.04713203129591184,0.24130904433357087,0.4776102825577859,1.0473155057227366,0.01137338542951644,0.1268550540866823,0.5382041000558174,0.026921271878106327,non-core
HILICPos_172,Particulate,0.017835548049621827,0.16010875761518711,33.69249958095216,2.3064131424829686,0.0028556274396109244,0.09597943230093102,0.45786757833845365,0.01050673881367855,non-core
HILICPos_173,Particulate,0.04980670926455755,0.07205510725208102,4.109993048002098,1.3396430458000415,0.0035888277779309113,0.1268550540866823,0.29191556271355895,0.011913566299166267,non-core
HILICPos_174,Particulate,0.23625828655680847,0.20804015449291086,1.5596361174789921,1.488641802877003,0.04915121043550884,0.3198806225236106,0.509828601027612,0.07361034359061987,non-core
HILICPos_175,Particulate,0.3794426881347033,0.5660699809248149,1.349915090155723,0.8599695370401366,0.21479111523447195,0.44210294856061755,0.6659465461067768,0.23690747788514183,non-core
HILICPos_176,Particulate,0.027615254295488792,0.11579332371792438,41.707273693652624,0.6564612027755397,0.0031976620801903353,0.09776877687103308,0.3998982545886787,0.011227346859334955,non-core
HILICPos_177,Particulate,0.06307325410194065,0.5297881578290233,2.1591373840992967,0.8741197043791347,0.03341546309894902,0.1416576398388694,0.6430129781115966,0.056316193809428754,non-core
HILICPos_180,Particulate,0.0543380635037186,0.010495860336213445,4.779672874850358,3.956326630247549,5.703247254753275e-4,0.1311964651135411,0.11919104412964113,0.004049946365173112,non-core
HILICPos_181,Particulate,0.058172643652018005,0.3232021006240161,1.6996716645460344,0.8745812665011228,0.018801520627184556,0.13580745852585085,0.5990138639131325,0.039087371830199474,non-core
HILICPos_186,Particulate,0.6157165865925625,0.44116185664382623,0.8450026035933942,0.6042553283943133,0.27163067250757406,0.6285852612319568,0.6116464582683339,0.2890077188969475,non-core
HILICPos_189,Particulate,0.30545171251680725,0.6734349258465985,1.236389072423321,0.9657742163201749,0.2057018513684726,0.3818064200164198,0.7312901600258594,0.22807643871030645,non-core
HILICPos_19,Dissolved,0.7078621072816393,0.19874011435432792,0.8272167685012287,1.8279833213557983,0.14068059614824854,0.7112222122212674,0.5004133556650807,0.16980185232391848,non-core
HILICPos_190,Particulate,0.09218767392951613,0.4223136066664566,3.7437904964738653,1.0218146964845547,0.03893210906736523,0.17671213377800027,0.6116464582683339,0.06232424717700968,non-core
HILICPos_192,Particulate,0.01462324421902704,0.006614227055946148,76.76676669387447,52.81520124369351,9.672145755919675e-5,0.09445051726811608,0.1119903253001749,0.0017978812111003632,non-core
HILICPos_193,Particulate,0.060869699911747566,0.13891857501697277,4.001523523023355,1.1252831241838144,0.008455931973450724,0.1395388427579773,0.4324952680331369,0.021812853090697377,non-core
HILICPos_195,Particulate,0.251589992367961,0.5685714459005122,2.5341849021688545,1.0768050607896358,0.1430468857347504,0.33145154596194026,0.6659465461067768,0.1715476883953743,non-core
HILICPos_197,Particulate,0.24050177591537086,0.35873058767077265,2.1112054132963047,0.6593570861019048,0.08627534340998547,0.32287236301534994,0.6061971428019474,0.11527699161757043,non-core
HILICPos_198,Particulate,0.006664624647029456,0.3503224347232782,0.041199071922996613,1.1162981674765633,0.0023347675328641276,0.09445051726811608,0.6049283572270814,0.009280333841321564,non-core
HILICPos_2,Dissolved,0.015267223975195967,0.003446826973323789,585.69547507528,7.727814473394404,5.26234794054811e-5,0.09445051726811608,0.1119903253001749,0.0015117290447392753,non-core
HILICPos_2,Particulate,0.024868920470637566,0.011404767596923408,5.024729422473893,4.311708007617348,2.8362425835399256e-4,0.09776877687103308,0.11919104412964113,0.0031409248531286695,non-core
HILICPos_20,Dissolved,0.03407863469552988,0.2131877745898602,4.568691011514302,1.9255851479525572,0.0072651482918008135,0.10776780900827877,0.5162248028382822,0.019706324980335255,non-core
HILICPos_20,Particulate,0.25129380219072645,0.4735107751347398,0.8093909148725729,0.8688684372276025,0.11899032306188687,0.33145154596194026,0.6139432157079329,0.1490642886415861,non-core
HILICPos_201,Particulate,0.011105100923042456,0.0026266422642803704,18862.096097734506,7443.119800719032,2.916912743356227e-5,0.09445051726811608,0.1119903253001749,0.0015117290447392753,non-core
HILICPos_204,Particulate,0.010880002574648797,0.0027115311898751097,3922.0194703268808,1488.7174370413013,2.950146632708171e-5,0.09445051726811608,0.1119903253001749,0.0015117290447392753,non-core
HILICPos_205,Particulate,0.3965337086414136,0.6820433298007091,0.953990231785496,1.0010944228876641,0.2704531710200139,0.4578161908859957,0.7368399733915353,0.2882401417953605,non-core
HILICPos_208,Particulate,0.01770461454369467,0.09691103524026898,0.2407675345584689,0.652677303862221,0.0017157725239593728,0.09597943230093102,0.3602810251285294,0.00784816354779735,non-core
HILICPos_21,Dissolved,0.014970905872643827,0.06177696058404125,23.075403688979016,2.029829649284381,9.248570620017094e-4,0.09445051726811608,0.265598905368123,0.005050586618247587,non-core
HILICPos_21,Particulate,0.18012255319024328,0.7085899719915439,1.1875196921953712,1.0354216206759173,0.12763303492011988,0.26353645887724136,0.7459542643908715,0.15723991826416328,non-core
HILICPos_210,Particulate,0.02092473712016152,0.40057556279061857,0.14316770167141954,0.8186246730034632,0.008381938348154448,0.09599687235402066,0.6116464582683339,0.02171059440997382,non-core
HILICPos_211,Particulate,0.06463303459439233,0.05015447464433412,0.5357158001571325,1.4624156280269844,0.00324163589475082,0.14201376113300737,0.24196662576503178,0.01131886124575977,non-core
HILICPos_212,Particulate,0.2096039470205075,0.5595551330819257,1.3449151571997064,0.9670748123872717,0.11728496446955698,0.29188268938162776,0.6622450264190581,0.14765756483019923,non-core
HILICPos_213,Particulate,0.053640520428635347,0.22549873516352392,0.7909372529993103,0.9230343746996627,0.012095869510170438,0.1310074753598277,0.5293458145785994,0.02800215945211618,non-core
HILICPos_214,Particulate,0.2512193309280736,0.25509993277741716,1.5888927367553696,0.7953930081918557,0.06408603443213928,0.33145154596194026,0.5446728294436745,0.09205084945707279,non-core
HILICPos_215,Particulate,0.016029733659156272,0.07164256943003057,20.75149816400509,3.5496011913669103,0.0011484113066210012,0.09518718497595488,0.29191556271355895,0.00596007036013964,non-core
HILICPos_216,Particulate,0.15049049798099245,0.2707200115653554,1.5787643813590024,0.8760209704173211,0.040740789353890375,0.2354297631932763,0.5622344845067854,0.06401719800946888,non-core
HILICPos_217,Particulate,0.2853649243816757,0.3171097124490114,1.2594063427707176,1.1630767636872665,0.09049198911370708,0.3642563884252503,0.5983503280230728,0.11989714280893685,non-core
HILICPos_219,Particulate,0.010253482308230286,0.05894565197169445,0.32389828261445563,2.8123541005013757,6.043981996388687e-4,0.09445051726811608,0.2623496622965556,0.004244218468575167,non-core
HILICPos_221,Particulate,0.030085759928828962,0.14009476716208352,3.983919486871418,1.290195054294364,0.004214857532123636,0.10002333798327953,0.4340190825805725,0.01331894980151069,non-core
HILICPos_223,Particulate,0.03902278984182201,0.004673547521301001,3.912079885918691,3.229359323385453,1.8237486273949712e-4,0.11471977569239342,0.1119903253001749,0.002426040222302617,non-core
HILICPos_226,Particulate,0.18040794187411419,0.225166602805715,2.116512914661423,1.3958071775282683,0.04062184339096519,0.26353645887724136,0.5293458145785994,0.06401719800946888,non-core
HILICPos_227,Particulate,0.012128775999538662,0.19186067591873024,0.3254731082390475,0.783353360568677,0.0023270351613383605,0.09445051726811608,0.4949222333903572,0.009280333841321564,non-core
HILICPos_228,Particulate,0.17551442121151492,0.23739715132050376,1.1465419735591174,1.0449702780757621,0.041666623611280644,0.2610109074222763,0.5382041000558174,0.0648603599072152,non-core
HILICPos_229,Particulate,0.04821883019084254,0.62232818823914,0.13315429103568213,1.103288832203239,0.030007937231677786,0.1268550540866823,0.6965196291615117,0.0522452240507448,non-core
HILICPos_23,Particulate,0.20865870082117988,0.02523955064974916,0.93569869230763,0.648463289641727,0.005266451847887026,0.29184642075209083,0.15191805724420446,0.015774396056230332,non-core
HILICPos_230,Particulate,0.11405901520488695,0.3967534721283806,1.959349824292482,1.055356064188768,0.04525331031008265,0.19952472356777745,0.6116464582683339,0.06894147159537192,non-core
HILICPos_231,Particulate,0.22042782370536929,0.5125049581281893,0.6625058583380259,0.9966916301948546,0.11297035255840818,0.30428623489762935,0.6292975138956001,0.14279452563382794,non-core
HILICPos_233,Particulate,0.13372754262335287,0.09330780631886215,3.642597136581064,0.27903410046059685,0.012477823646597193,0.22229578420374105,0.3531169676258735,0.028572407770468936,non-core
HILICPos_234,Particulate,0.007945589984460094,0.06824856391077926,0.34959855709901266,0.6905985178927665,5.422751058632723e-4,0.09445051726811608,0.2822999797715046,0.004012256761521201,non-core
HILICPos_235,Particulate,0.05779604422202313,0.22094165649325098,0.6463028082929205,1.0969612173455134,0.012769553749170976,0.1354261552803863,0.5285836729569832,0.02913486631579804,non-core
HILICPos_236,Particulate,0.04725758512758037,0.040811705860760515,0.46154775340791865,4.654927411991416,0.0019286626639166606,0.1268550540866823,0.2047063341587353,0.008235910835103577,non-core
HILICPos_237,Particulate,0.06637950086203297,0.47028881321968313,1.6882332687427306,1.0597898238304015,0.031217536682520416,0.14484873899447054,0.6139432157079329,0.05361272604171985,non-core
HILICPos_240,Particulate,0.11537394179849739,0.4737405490070342,1.22709671394346,1.0797561478456355,0.05465731452872576,0.20071904943026259,0.6139432157079329,0.0803335413538481,non-core
HILICPos_243,Particulate,0.16226453767306903,0.47580544019541304,2.011086377247562,0.9164883924507553,0.0772063497756398,0.24744588830964254,0.6139432157079329,0.10516037297026799,non-core
HILICPos_245,Particulate,0.2860991539106422,0.10668588985328956,0.7620994067509693,0.5927646698413143,0.030522742821230114,0.3642563884252503,0.3830993317459034,0.052995531491806136,non-core
HILICPos_246,Particulate,0.006356089016740386,0.19429232266304464,0.27712512032626646,0.8345181601381182,0.0012349392981155572,0.09445051726811608,0.49915751188229357,0.00629420674523413,non-core
HILICPos_247,Particulate,0.005105893340215198,0.1815561632111949,0.16942187935391234,1.2373378985275083,9.270064046150635e-4,0.09445051726811608,0.4856976772786766,0.005050586618247587,non-core
HILICPos_249,Particulate,0.06704415230361067,0.4207877042437509,0.8424846946939719,1.0096287480851736,0.02821135493080472,0.14553095064155794,0.6116464582683339,0.05042361424386345,non-core
HILICPos_251,Particulate,0.015181244150471345,0.3558541080235744,184.99064107825046,3.8207584551325016,0.0054023080958540875,0.09445051726811608,0.6061971428019474,0.016104993946131053,non-core
HILICPos_252,Particulate,0.04120012737509113,0.08178256859991606,396.6158948110882,8.288687474100922,0.00336945224337867,0.11874206426890457,0.3250314349915632,0.01144889149363075,non-core
HILICPos_254,Particulate,0.09189768028749412,0.44778310080738826,1.7119618770088567,1.0347760169065454,0.04115022823614012,0.17671213377800027,0.6116464582683339,0.06437362436940731,non-core
HILICPos_259,Particulate,0.10138233995512698,0.27087846456214837,1.6009554355164342,0.7794846121885254,0.02746229258076254,0.1871447263706559,0.5622344845067854,0.049589054031548355,non-core
HILICPos_260,Particulate,0.01439417352475323,0.04668869651127322,7.895738873016896,2.5828119029877095,6.720451992278074e-4,0.09445051726811608,0.23052543902441153,0.004310259657441032,non-core
HILICPos_261,Particulate,0.23703288725823257,0.43859590707241675,1.6868941555819619,1.218682523433296,0.10396165419301841,0.3199562090509599,0.6116464582683339,0.13354423871948706,non-core
HILICPos_263,Particulate,0.15325700306528472,0.08400537506803585,1.7581116272041033,0.5905762428602747,0.012874412024302362,0.23736145596696537,0.32976023008073696,0.02926844747970897,non-core
HILICPos_264,Particulate,0.008681419779651776,0.15558548346148898,0.18594430374119414,1.263184449879816,0.0013507028935492548,0.09445051726811608,0.44765152039178707,0.006516368158191825,non-core
HILICPos_265,Particulate,0.3025040074496709,0.5349553907696637,2.1658967971111456,0.9961390278027271,0.16182614951462795,0.3803763261990911,0.6452133720733348,0.18974791557188286,non-core
HILICPos_267,Particulate,0.38402789133512094,0.5678374932217212,7.762104579994201,1.305094647961428,0.21806543514295862,0.44580934368885156,0.6659465461067768,0.23926624133741295,non-core
HILICPos_268,Particulate,0.545000248875125,0.1511261020774256,1.3961708511904263,0.5820799995517255,0.0823637632437245,0.5694696719362639,0.44241041454855695,0.11098912232416606,non-core
HILICPos_269,Particulate,0.16592155106429982,0.26048243580719654,2.0456144173659374,0.7582728445900807,0.04321964977413696,0.24966868465836584,0.5524325484233161,0.06662150892013308,non-core
HILICPos_270,Particulate,0.012948603655038322,0.03272806967109061,0.014970910412202961,0.5098341617818761,4.237828025654327e-4,0.09445051726811608,0.173841653574101,0.0034337273233506853,non-core
HILICPos_271,Particulate,0.03410181797016433,0.00703021174149923,20.579038480817104,5.855637694287468,2.397430011003187e-4,0.10776780900827877,0.1119903253001749,0.002805881049914841,non-core
HILICPos_273,Particulate,0.18908494050032038,0.4839868850518956,1.2728814734336664,0.9138219126444422,0.09151463136297307,0.27227223139033263,0.6191896990947329,0.1209984247309602,non-core
HILICPos_274,Particulate,0.11020044027829126,0.19840664064612995,0.7068761839713174,1.0975071552922235,0.02186449915334024,0.19624072845346785,0.5004133556650807,0.04293148057466274,non-core
HILICPos_275,Particulate,0.014981866945701274,0.01229930120733753,16.350677335804335,2.2703313359738315,1.8426649421343392e-4,0.09445051726811608,0.11919104412964113,0.002426040222302617,non-core
HILICPos_276,Particulate,0.02003497666300809,0.7052526745442602,0.011432854629270793,0.9199433644170185,0.014129720876018293,0.09599687235402066,0.745354248408328,0.031554712345030246,non-core
HILICPos_282,Particulate,0.11139247548515632,0.6235899501531976,2.2614356120605716,0.8534255042703924,0.06946322823522992,0.19703125886650213,0.6965196291615117,0.0977744786903024,non-core
HILICPos_283,Particulate,0.02007213621586852,0.33318564048132493,0.11273552426798163,0.777586238455309,0.00668774756091255,0.09599687235402066,0.6014064082849468,0.018376767210855356,non-core
HILICPos_284,Particulate,0.35634473520596754,0.47328795610791774,0.9431098739466225,0.8633501708883621,0.16865367139544954,0.42533629108231086,0.6139432157079329,0.19557636756316352,non-core
HILICPos_285,Particulate,0.07452072240615737,0.3623254222010084,2.440382943803809,1.1757487697788598,0.027000752208535116,0.15514970074724566,0.6075997707499129,0.04903584883848906,non-core
HILICPos_286,Particulate,0.041981147896817256,0.5577306821650082,2.4877437933613535,0.8823497168283635,0.02341417425456199,0.11954273055820161,0.6622450264190581,0.044437712098748285,non-core
HILICPos_287,Particulate,0.41433172588505496,0.333114801975291,1.2059725884154058,0.6340964502137225,0.13802003082028064,0.4677972253996615,0.6014064082849468,0.16742545005454387,non-core
HILICPos_288,Particulate,0.2452932510762187,0.2873256220683906,1.3768295093808396,1.0945555951460304,0.07047903595465245,0.3272294420869724,0.5787655750941505,0.09854590867995652,non-core
HILICPos_289,Particulate,0.4145999127584471,0.3489323341657171,1.207635415137289,0.6449418024500977,0.14466731530370763,0.4677972253996615,0.6041787265554335,0.17316239256049853,non-core
HILICPos_29,Particulate,0.01250769970128367,0.10130890829920186,19.39672758758814,3.650427913597497,0.0012671414020713019,0.09445051726811608,0.3700995956363906,0.0064066669288725024,non-core
HILICPos_292,Particulate,0.0681678279432061,0.1449141079122059,0.2773222760811738,0.6202191090609264,0.009878479974702453,0.14673413811503686,0.4372653820141025,0.024579524976425002,non-core
HILICPos_295,Particulate,0.032572752965260035,0.16969664459460831,0.09314164350295555,0.6211858843526491,0.005527486883413707,0.10607024683559037,0.4724593805453412,0.016324166870642347,non-core
HILICPos_296,Particulate,0.056516845098155466,0.4629247483874687,0.39449563177785096,0.9631573766495578,0.026163046296717164,0.13347983940319944,0.6139432157079329,0.04804607986561582,non-core
HILICPos_298,Particulate,0.08654757452323139,0.3771868662920633,2.8213134845590577,0.9020593118802234,0.03264460841959647,0.17282298686242745,0.6075997707499129,0.055312044292721095,non-core
HILICPos_299,Particulate,0.02068185603691127,0.0074752768139193255,735.4874402519673,329.7187791777938,1.5460259890154025e-4,0.09599687235402066,0.1140850240358078,0.002326401012042225,non-core
HILICPos_30,Particulate,0.11819618472107693,0.45196027849891124,0.7765673140166873,0.981773398730879,0.05341998056404669,0.2033301449750399,0.6116464582683339,0.07888184045905959,non-core
HILICPos_300,Particulate,0.012045927639135996,0.3349605311966793,0.22006732561504094,0.8581909852125709,0.004034910320761754,0.09445051726811608,0.6014064082849468,0.012879107690512266,non-core
HILICPos_302,Particulate,0.04488364445812522,0.008671585413545938,9.793568310062174,3.9917961593928832,3.892123565898606e-4,0.12391788796047613,0.11889074289355372,0.0033240839103350255,non-core
HILICPos_305,Particulate,0.01133225992383871,0.011871521654177236,9.969288882511566e-5,0.02617682598588978,1.3453116907661611e-4,0.09445051726811608,0.11919104412964113,0.0020737487525956436,non-core
HILICPos_307,Particulate,0.3096388037962161,0.30530997793135256,1.8287328164709238,0.6284288764958443,0.09453581635371315,0.38353712541365276,0.5864921156614432,0.12369903920403047,non-core
HILICPos_308,Particulate,0.2968617172127992,0.4005085638639744,2.4337602984291777,0.6699752510890333,0.11889566002709148,0.3741160459464321,0.6116464582683339,0.1490642886415861,non-core
HILICPos_309,Particulate,0.27585990927302595,0.3256665910484857,2.1473818851625515,0.6375455048849014,0.08983835625989092,0.35531651600075354,0.6006682307497385,0.1192811788996871,non-core
HILICPos_313,Particulate,0.012461148383103957,0.18009710648684127,0.11072571772669318,0.7708518337853967,0.0022442167673002032,0.09445051726811608,0.48434626084971777,0.009064255491554601,non-core
HILICPos_316,Particulate,0.027655014506905773,0.06241541695349695,21.40086503040267,6.450952029592544,0.0017260992613035307,0.09776877687103308,0.26653069942304103,0.00784816354779735,non-core
HILICPos_320,Particulate,0.43307660786358326,0.13116661662980678,1.8892289085883962,0.4840988071092085,0.05680519339497979,0.47826721042326154,0.4229454168879484,0.08291196818851554,non-core
HILICPos_321,Particulate,0.09176282610319261,0.44073660037380047,0.9328398433476087,1.1740301073553954,0.04044323601741335,0.17671213377800027,0.6116464582683339,0.06393160521010718,non-core
HILICPos_322,Particulate,0.0375463304930707,0.2709237181983619,0.043003577645853414,0.6631113509700162,0.01017219146188725,0.11206770850324267,0.5622344845067854,0.02491792637175481,non-core
HILICPos_324,Particulate,0.054271874116202934,0.4547300545145473,0.5989731946065572,0.9613630525312684,0.024679052275467607,0.1311964651135411,0.6139432157079329,0.0459896796298743,non-core
HILICPos_325,Particulate,0.09086616272539212,0.49820648884462004,0.5902502260399378,1.057097150557859,0.0452701118862015,0.17671213377800027,0.628367339369736,0.06894147159537192,non-core
HILICPos_326,Particulate,0.7263213127369207,0.42253103351521815,0.8066481522107102,1.9313986602061453,0.30689329493486106,0.7263902143371772,0.6116464582683339,0.3184836820998887,non-core
HILICPos_327,Particulate,0.018955895212226268,0.015413461451187764,21.16694953077525,5.003765171214793,2.9217596012640426e-4,0.09599687235402066,0.1218780426686781,0.0031409248531286695,non-core
HILICPos_33,Particulate,0.05013165192986974,0.41266498351077685,0.49906511875411935,0.8604112583955468,0.020687577317007703,0.1268550540866823,0.6116464582683339,0.04124463364147908,non-core
HILICPos_331,Particulate,0.03776770018849438,0.440751233132153,5.697878755940254,1.0340495091941242,0.016646160430644343,0.11206770850324267,0.6116464582683339,0.03590571123606562,non-core
HILICPos_333,Particulate,0.037009870106318496,0.5910130884470429,5.7856556845077485,1.0496588219994174,0.021873317634559183,0.11206770850324267,0.6791277670882384,0.04293148057466274,non-core
HILICPos_335,Particulate,0.07157320531857965,0.12572987508744182,1.7088048550831298,1.2076013144087647,0.008998890164312845,0.1521242193128486,0.418200865028552,0.02302550033945635,non-core
HILICPos_337,Particulate,0.16292353810281657,0.2546727350064135,1.9105369509223766,1.051918968294126,0.04149218304556592,0.24744588830964254,0.5446728294436745,0.06474829551801892,non-core
HILICPos_340,Particulate,0.008829004854146517,0.43581514621697565,0.2605622970127335,1.1612670371654625,0.003847814041460252,0.09445051726811608,0.6116464582683339,0.012407237113279996,non-core
HILICPos_341,Particulate,0.0922762708540118,0.43835491709794727,1.488695055548115,1.0246102151247503,0.04044975706031807,0.17671213377800027,0.6116464582683339,0.06393160521010718,non-core
HILICPos_343,Particulate,0.5914285754623014,0.33706541636439846,0.7510067147893253,2.13655850361304,0.19935011903800368,0.6086825695600672,0.602765879086233,0.22259589263607477,non-core
HILICPos_344,Particulate,0.6484555980074767,0.4414972428957987,0.874279707451455,1.5293310638828368,0.2862913586606473,0.6567293536439356,0.6116464582683339,0.3015602311225485,non-core
HILICPos_348,Particulate,0.25927590214205254,0.22698214517531717,1.3979520906505245,0.6648821824794077,0.0588510004604687,0.33946432548495536,0.5293458145785994,0.08550306273796832,non-core
HILICPos_35,Dissolved,0.46656264859843954,0.4718631753559135,1.011584787280813,0.7813337823007839,0.22015373287012494,0.5004514896283937,0.6139432157079329,0.24051787936047395,non-core
HILICPos_351,Particulate,0.14354607577765557,0.18977747113323376,1.3547722520116166,0.7827893398901554,0.027241811252183015,0.22982936537740878,0.49238316254386133,0.04933187596383858,non-core
HILICPos_352,Particulate,0.045265672999562856,0.29640279767412464,0.630220481303987,1.1733395282751586,0.013416872115672517,0.12443161192520524,0.5839756626559923,0.030283797061089395,non-core
HILICPos_353,Particulate,0.03374819704869353,0.3471626265623241,1.667238788763104,0.8939307555243412,0.01171611272916732,0.10776780900827877,0.602765879086233,0.027251858802600774,non-core
HILICPos_355,Particulate,0.3542082697889787,0.32033058384398905,3.469334897413858,2.925591058602416,0.11346374186387273,0.42518383991682696,0.5987371465140947,0.1431319059041269,non-core
HILICPos_357,Particulate,0.14584107500816101,0.38553933429962045,1.6297021650547483,1.099781770329192,0.05622747097218741,0.2315227065754556,0.6075997707499129,0.08225870753338528,non-core
HILICPos_358,Particulate,0.204869984125854,0.37565665430505113,0.7281382219618726,1.0491702509610836,0.07696077280424725,0.2878151325661887,0.6075997707499129,0.105052285987655,non-core
HILICPos_359,Particulate,0.04266116795784153,0.008929890711140576,11.153063268893003,3.8499100241698807,3.8095956747313705e-4,0.12039929623657498,0.11889074289355372,0.0033240839103350255,non-core
HILICPos_36,Dissolved,0.16504162730053282,0.4346495562354851,53.65285436876701,2.3223245706135245,0.07173527006655891,0.24893452098773952,0.6116464582683339,0.10005332029652786,non-core
HILICPos_360,Particulate,0.037667466986671595,0.10995707482434416,6.35298475970632,1.3076287773064381,0.004141804485896962,0.11206770850324267,0.3904093892639635,0.0131538715330999,non-core
HILICPos_361,Particulate,0.013397106709620552,0.05257291047080699,32.22789398730825,5.091845494180866,7.04324891612729e-4,0.09445051726811608,0.2498201459966167,0.0043640522696004385,non-core
HILICPos_363,Particulate,0.02131584094790065,0.032732842998920916,24.699269165888765,4.9592926732304745,6.977280751376015e-4,0.09599687235402066,0.173841653574101,0.0043640522696004385,non-core
HILICPos_364,Particulate,0.027946904635990838,0.6336242863464403,6.547116878328298,1.029605070959353,0.017707837505571717,0.09780480699314488,0.6982855638489525,0.03718057575920706,non-core
HILICPos_365,Particulate,0.044557785725794,0.8742053459600394,33.91100094450729,1.0279507854094065,0.038952654485631046,0.12391788796047613,0.8811766804573284,0.06232424717700968,non-core
HILICPos_367,Particulate,0.11657587877364904,0.007581599698582164,2.562883590617747,6.459989176910957,8.838316473722484e-4,0.20216607829555647,0.1140850240358078,0.004987335724457688,non-core
HILICPos_368,Particulate,0.48074505904613585,0.7597984572818055,1.942328634152048,0.9317434361783965,0.3652693542091045,0.5096379173527483,0.780801016263579,0.37233908364540974,non-core
HILICPos_369,Particulate,0.05362204805087864,0.4517149409396468,61.16080626198331,0.4710580544298253,0.02422188026836555,0.1310074753598277,0.6116464582683339,0.0456962039689762,non-core
HILICPos_370,Particulate,0.006696618891420969,0.49591424108682003,0.3206784044401162,1.0691180854388787,0.0033209486753866917,0.09445051726811608,0.6280917843023451,0.011406736754589072,non-core
HILICPos_371,Particulate,0.17949845631820333,0.36255143008557944,1.1682074391171837,1.0591674051563489,0.06507742203631853,0.26353645887724136,0.6075997707499129,0.09284183008341605,non-core
HILICPos_372,Particulate,0.13344022491254987,0.1519631092071009,1.3826841504162681,1.1588593113051768,0.02027799147100592,0.22229578420374105,0.44241041454855695,0.04081430130469981,non-core
HILICPos_373,Particulate,0.025934390820441716,0.08614154308620076,8.104182922323337,1.91249761137132,0.0022340284442734495,0.09776877687103308,0.3339966578556986,0.009064255491554601,non-core
HILICPos_374,Particulate,0.05235539037334328,0.01501164739240428,2251.8223697442845,1601.5457349676522,7.859406593763069e-4,0.12986590971512885,0.1218780426686781,0.004642191558185289,non-core
HILICPos_375,Particulate,0.16031156023264836,0.23381488009279633,20355.629109718146,6642.822923072061,0.03748322823328577,0.24549444209079643,0.5382041000558174,0.061055155266589195,non-core
HILICPos_376,Particulate,0.02915514284497571,0.06027331739235055,5029.008957411667,15.527322352612437,0.0017572771783145391,0.09867091420908927,0.2629879365627798,0.0078765899056368,non-core
HILICPos_378,Particulate,0.008631047198149236,0.018340351978240264,0.1273075855007761,4.495063913730593,1.5829644355486142e-4,0.09445051726811608,0.126488581708794,0.0023265895889923818,non-core
HILICPos_379,Particulate,0.6674787289085986,0.24322191411982164,0.847398461779526,0.5564901099221629,0.16234545407941486,0.6738457756072498,0.5382041000558174,0.1900043092188707,non-core
