mass_feature,core_metab,sample_fraction,enrich_hNH4_fc,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h,ttest_p_hNH4,p_value_mannwhitney_hNH4
Adenine,L-Arginine,Particulate,0.985490066572309,3.1617962060076334,0.22807184307661144,0.7,0.962057501632722,0.7
Adenine,L-Glutamic acid,Particulate,0.23628469567295943,0.7560834287137319,0.5123991056367134,0.7,0.002069286085474425,0.1
Adenine,L-Homoserine,Particulate,0.22097589839784,0.5259870845951796,0.14553223916449243,0.1,0.0012688363610106042,0.1
Adenine,L-Lysine,Particulate,0.9964451432966489,1.7455536727986614,0.4258315285444511,0.7,0.990623356809978,0.7
Adenine,L-Proline,Particulate,0.8596634568170892,3.3021542410562486,0.2222635351220059,0.7,0.6340106533882601,1
Adenine,L-Serine,Particulate,1.0978672549850554,2.4695380136188163,0.25981345773569237,0.7,0.7779901015646473,0.7
Adenine,L-Tyrosine,Particulate,0.7946529653597127,0.9817023753802672,0.9654970527865177,0.7,0.4693102014098587,0.7
Adenosine,Adenine,Particulate,1.0853524142813193,0.9160348916694545,0.8869474196721212,0.7,0.8450936992656422,0.7
Adenosine,Cytosine,Particulate,0.7428920091332272,0.7592770224065304,0.4321505217317443,1,0.3453658202021707,0.4
Adenosine,Deoxyadenosine,Particulate,0.8240527758755913,0.8905951903807134,0.4249060555333365,0.7,0.18699590014612225,0.4
Adenosine,Glutathione disulfide,Particulate,0.22942815130702973,12.799687250130143,0.4479468417466271,0.7,0.018388144627048564,0.1
Adenosine,Guanosine,Particulate,0.9183185766420311,1.1330685595248635,0.29903555012580846,0.2,0.5827563873356364,0.7
Adenosine,L-Arginine,Particulate,0.881939355585228,1.5980433027319134,0.24042042787634874,0.2,0.45970031202884537,0.7
Adenosine,L-Glutamic acid,Particulate,0.20890903442206585,0.3882497399691884,0.032595649498209416,0.1,0.022874376192559796,0.1
Adenosine,L-Homoserine,Particulate,0.19457856395459186,0.2619260026858674,0.03673137347739261,0.1,0.033183625566777876,0.1
Adenosine,L-Lysine,Particulate,0.9045609910361884,0.8539030101380761,0.3860760137702361,0.7,0.506214644673176,1
Adenosine,L-Proline,Particulate,0.764611085403005,1.6834076494691448,0.2768358264428695,0.1,0.14497413448509713,0.2
Adenosine,L-Serine,Particulate,0.9941531935166762,1.3102595625876108,0.4286132273522713,0.7,0.9587089588136073,0.7
Adenosine,L-Tyrosine,Particulate,0.6939869836690875,0.5101274177782642,0.052380817053844335,0.1,0.151812990597359,0.2
Adenosine diphosphate,Adenine,Particulate,3.071889953255672,2.780919272666405,0.4830969739110762,1,0.4298039090617753,1
Adenosine diphosphate,Adenosine,Particulate,2.0803250811117504,3.0413312167196134,0.3539726446673634,0.7,0.36258433808930834,0.4
Adenosine diphosphate,Cytosine,Particulate,1.681219084033345,2.0764908098641994,0.41540623109973296,0.7,0.40935625376558626,0.7
Adenosine diphosphate,Deoxyadenosine,Particulate,1.8178503416842375,2.8161145894465482,0.3340071634408972,0.7,0.43241290734499604,1
Adenosine diphosphate,Glutathione disulfide,Particulate,0.2871608662183465,0.9448407732866735,0.9394421605575818,1,0.2558941221322177,0.1
Adenosine diphosphate,Guanosine,Particulate,2.1268226892923616,3.7775665718812217,0.3532782236926681,0.7,0.4238347272865674,1
