mass_feature,core_metab,sample_fraction,experiment_id,timepoint,enrich_h_fc,ttest_p_h,p_value_mannwhitney_h
Guanosine,L-Glutamic acid,Particulate,NA,0,0.5548505447075487,0.03886502650506897,0.1
Guanosine,L-Glutamic acid,Particulate,NA,6,0.8074349573431071,0.42891652631037097,0.4
Guanosine,L-Glutamic acid,Particulate,NA,12,0.863896774726307,0.6290121815478138,0.7
Guanosine,L-Glutamic acid,Particulate,NA,24,1.8505414142713292,0.3847943652902918,0.4
Guanosine,L-Glutamic acid,Particulate,NA,48,1.607138697074297,0.04385240732437338,0.1
Guanosine,L-Glutamic acid,Particulate,NA,96,0.6854748051026427,0.16474150196663817,0.2
Guanosine,L-Lysine,Particulate,NA,0,0.5515114125362154,0.042728768528405896,0.1
Guanosine,L-Lysine,Particulate,NA,6,0.41719510287890227,0.011975781953156156,0.1
Guanosine,L-Lysine,Particulate,NA,12,0.7872422558948395,0.24413279578506164,0.2
Guanosine,L-Lysine,Particulate,NA,24,1.4584961050554661,0.22213360616302666,0.1
Guanosine,L-Lysine,Particulate,NA,48,1.1158641071514301,0.7092798668143032,1
Guanosine,L-Lysine,Particulate,NA,96,0.7598660944690477,0.19053361230749663,0.2
Guanosine,L-Proline,Particulate,NA,0,0.4403527807838777,0.018214635555519918,0.1
Guanosine,L-Proline,Particulate,NA,6,0.4396513034665124,0.026874371694983353,0.1
Guanosine,L-Proline,Particulate,NA,12,0.8167385790573644,0.41187966230673,0.7
Guanosine,L-Proline,Particulate,NA,24,2.1964898574745844,0.34801445553947824,0.4
Guanosine,L-Proline,Particulate,NA,48,1.5733780276890297,0.20344143204790638,0.1
Guanosine,L-Proline,Particulate,NA,96,0.6203896718779786,0.11407915798921643,0.2
Guanosine,L-Serine,Particulate,NA,0,0.3267810286522628,0.059664797840939476,0.1
Guanosine,L-Serine,Particulate,NA,6,0.11563508095646693,0.0420427454117604,0.1
Guanosine,L-Serine,Particulate,NA,12,0.6791362963053678,0.33233664522807244,0.4
Guanosine,L-Serine,Particulate,NA,24,1.8728834553769098,0.3397369017478596,0.4
Guanosine,L-Serine,Particulate,NA,48,0.840254928342314,0.6169625475130592,0.7
Guanosine,L-Serine,Particulate,NA,96,0.5797909607071462,0.1952931203826889,0.2
Guanosine,L-Tyrosine,Particulate,NA,0,0.5383315478255687,0.06442100920186578,0.1
Guanosine,L-Tyrosine,Particulate,NA,6,0.6693536595896573,0.23227498313964784,0.4
Guanosine,L-Tyrosine,Particulate,NA,12,1.377071520744172,0.22578258490212919,0.7
Guanosine,L-Tyrosine,Particulate,NA,24,2.485520379784651,0.1667325815999433,0.1
Guanosine,L-Tyrosine,Particulate,NA,48,1.303151588126613,0.2459185386312471,0.2
Guanosine,L-Tyrosine,Particulate,NA,96,1.370089821846497,0.15761645282850945,0.2
Homarine,Adenine,Particulate,NA,0,1.5866921745763878,0.4978512978865227,0.7
Homarine,Adenine,Particulate,NA,6,4.756573569835924,0.07328914045444393,0.1
Homarine,Adenine,Particulate,NA,12,1.8324177426509998,0.1115463587345232,0.2
Homarine,Adenine,Particulate,NA,24,1.499841527972158,0.5184942257887127,0.7
Homarine,Adenine,Particulate,NA,48,0.852100315022352,0.7183506084985238,1
Homarine,Adenine,Particulate,NA,96,1.034079191568669,0.9380203204617145,1
Homarine,Citrulline,Particulate,NA,0,0.9228054050899017,0.7532989663074763,1
Homarine,Citrulline,Particulate,NA,6,0.30095388328908385,0.007517222378200675,0.1
Homarine,Citrulline,Particulate,NA,12,0.720476727615883,0.0528647627052754,0.1
Homarine,Citrulline,Particulate,NA,24,1.0758395040266358,0.7728825708624494,0.7
Homarine,Citrulline,Particulate,NA,48,0.9816221414417694,0.8938550310660249,0.7
Homarine,Citrulline,Particulate,NA,96,2.5688497944520967,0.10815369574864607,0.1
Homarine,Cytosine,Particulate,NA,0,2.0252395399512126,0.10621396505104459,0.2
Homarine,Cytosine,Particulate,NA,6,1.6126133189629115,0.18848872567166183,0.4
Homarine,Cytosine,Particulate,NA,12,1.5194090274415752,0.37053440061728743,0.4
Homarine,Cytosine,Particulate,NA,24,1.1932311305423686,0.7075037055898009,1
Homarine,Cytosine,Particulate,NA,48,0.9911333034397197,0.9864810327973113,1
Homarine,Cytosine,Particulate,NA,96,3.276024557857921,0.008945730262190747,0.1
Homarine,Guanosine,Particulate,NA,0,2.4126978531704473,0.04348603610694693,0.1
Homarine,Guanosine,Particulate,NA,6,1.8863699091067334,0.19308203031814394,0.1
Homarine,Guanosine,Particulate,NA,12,1.2549850661959683,0.4880681477512016,1
Homarine,Guanosine,Particulate,NA,24,0.7375437313295478,0.43148292067317134,0.4
Homarine,Guanosine,Particulate,NA,48,0.7848147331437161,0.16969058617573746,0.2
Homarine,Guanosine,Particulate,NA,96,2.29595678112179,0.1385660184104883,0.1
Homarine,L-Arginine,Particulate,NA,0,1.3298853623546474,0.41195252398635906,1
Homarine,L-Arginine,Particulate,NA,6,0.8871291375285079,0.5107340108146508,1
Homarine,L-Arginine,Particulate,NA,12,0.7450855436420121,0.2731259389234236,0.2
Homarine,L-Arginine,Particulate,NA,24,0.6946591479665375,0.33924288583456014,0.2
Homarine,L-Arginine,Particulate,NA,48,0.7691332384269979,0.33450053730520624,0.4
Homarine,L-Arginine,Particulate,NA,96,1.296808595439551,0.05450639788425354,0.1
Homarine,L-Glutamic acid,Particulate,NA,0,1.3145822709892605,0.3878550053527082,0.4
Homarine,L-Glutamic acid,Particulate,NA,6,1.5943190417895847,0.4599366673570735,0.7
Homarine,L-Glutamic acid,Particulate,NA,12,0.9663121816950523,0.7804258853940294,1
Homarine,L-Glutamic acid,Particulate,NA,24,0.9649156102437597,0.8782935787855174,0.7
Homarine,L-Glutamic acid,Particulate,NA,48,1.263990177353904,0.3003263023722193,0.2
Homarine,L-Glutamic acid,Particulate,NA,96,1.4214806003595681,0.034689423853665746,0.1
Homarine,L-Lysine,Particulate,NA,0,1.2988798891015374,0.3626454276714869,0.4
Homarine,L-Lysine,Particulate,NA,6,0.7513016687746948,0.24660867621898774,0.4
Homarine,L-Lysine,Particulate,NA,12,0.9462111533663455,0.7318022771174042,0.7
Homarine,L-Lysine,Particulate,NA,24,0.9460895679366014,0.8598374462678537,0.7
Homarine,L-Lysine,Particulate,NA,48,0.8590450236141721,0.45220984210466697,0.7
Homarine,L-Lysine,Particulate,NA,96,1.639022715714626,0.02384742683961004,0.1
Homarine,L-Proline,Particulate,NA,0,1.0266648255540716,0.8908019735271592,1
Homarine,L-Proline,Particulate,NA,6,0.7600532773474553,0.15454213024373498,0.1
Homarine,L-Proline,Particulate,NA,12,0.9410019209959156,0.3619427142249059,0.7
Homarine,L-Proline,Particulate,NA,24,1.113666716414717,0.5795362635750813,1
Homarine,L-Proline,Particulate,NA,48,1.2096064440843046,0.3036408514692129,0.4
Homarine,L-Proline,Particulate,NA,96,1.2815625892224258,0.05425736626275779,0.1
Homarine,L-Serine,Particulate,NA,0,0.7354544738912735,0.35682952454307826,0.4
Homarine,L-Serine,Particulate,NA,6,0.20169463133408405,0.019281097135849832,0.1
Homarine,L-Serine,Particulate,NA,12,0.7548581365064113,0.24328720794503686,0.4
Homarine,L-Serine,Particulate,NA,24,1.0356119508359753,0.884866470273086,1
Homarine,L-Serine,Particulate,NA,48,0.644405589408759,0.12784730937138822,0.2
Homarine,L-Serine,Particulate,NA,96,1.1893412012960123,0.36350551243367873,1
Homarine,L-Tyrosine,Particulate,NA,0,1.2671649231188453,0.5190773317827149,0.7
Homarine,L-Tyrosine,Particulate,NA,6,1.1682870550472289,0.5699087925070835,0.7
Homarine,L-Tyrosine,Particulate,NA,12,1.608432003449556,0.021372735713894444,0.1
Homarine,L-Tyrosine,Particulate,NA,24,1.4746551036783153,0.3067147045832891,0.7
Homarine,L-Tyrosine,Particulate,NA,48,1.0257879878328677,0.9032162815730066,1
Homarine,L-Tyrosine,Particulate,NA,96,2.986764536633301,0.027318194673737826,0.1
L-Arginine,Adenine,Particulate,NA,0,1.1216421795233513,0.7451280094859617,0.7
L-Arginine,Adenine,Particulate,NA,6,5.363518303240175,0.026941763080902688,0.1
L-Arginine,Adenine,Particulate,NA,12,2.736825910626955,0.060932282094508496,0.1
L-Arginine,Adenine,Particulate,NA,24,2.5195506717016527,0.15913790547523438,0.2
L-Arginine,Adenine,Particulate,NA,48,1.1858157429583516,0.5945677219131527,0.7
L-Arginine,Adenine,Particulate,NA,96,0.8401178647623919,0.6795052943024895,0.7
L-Arginine,Citrulline,Particulate,NA,0,0.7186489448058032,0.2334959792570827,0.4
L-Arginine,Citrulline,Particulate,NA,6,0.33449140407275735,0.008709928824185814,0.1
L-Arginine,Citrulline,Particulate,NA,12,1.1300311232281963,0.7795249558729007,0.7
L-Arginine,Citrulline,Particulate,NA,24,1.9888903014388821,0.2998960671930606,0.1
L-Arginine,Citrulline,Particulate,NA,48,1.4294044017387184,0.35295500230301446,0.4
L-Arginine,Citrulline,Particulate,NA,96,2.006835413986782,0.20035511258308053,0.1
L-Arginine,Cytosine,Particulate,NA,0,1.5898461532921193,0.1307110027058252,0.4
L-Arginine,Cytosine,Particulate,NA,6,1.8738602705738265,0.0587368791884412,0.1
L-Arginine,Cytosine,Particulate,NA,12,2.378699554646235,0.2066999873058181,0.4
L-Arginine,Cytosine,Particulate,NA,24,2.102198111708504,0.1861221696751751,0.2
L-Arginine,Cytosine,Particulate,NA,48,1.4220962422245405,0.47876428166252644,0.7
L-Arginine,Cytosine,Particulate,NA,96,2.5824031904431535,0.009161477543989303,0.1
L-Arginine,Guanosine,Particulate,NA,0,1.9519513091899583,0.14349922928133746,0.1
L-Arginine,Guanosine,Particulate,NA,6,2.0597099387082047,0.0312443154408003,0.1
L-Arginine,Guanosine,Particulate,NA,12,1.778165018123262,0.1711480441634464,0.1
L-Arginine,Guanosine,Particulate,NA,24,1.030619885057749,0.8412805175617072,0.7
L-Arginine,Guanosine,Particulate,NA,48,1.1461260983700479,0.6833112636463998,1
L-Arginine,Guanosine,Particulate,NA,96,1.7596164569044386,0.2056571077405829,0.1
L-Arginine,L-Glutamic acid,Particulate,NA,0,0.9952140960426509,0.957442485488224,1
L-Arginine,L-Glutamic acid,Particulate,NA,6,1.6963379767110722,0.28700397295448016,0.7
L-Arginine,L-Glutamic acid,Particulate,NA,12,1.5274898437690827,0.4264660970339877,0.7
L-Arginine,L-Glutamic acid,Particulate,NA,24,1.7672436446765707,0.32723663119806323,0.1
L-Arginine,L-Glutamic acid,Particulate,NA,48,1.753143602445436,0.11115692993756951,0.1
L-Arginine,L-Glutamic acid,Particulate,NA,96,1.0954759103730818,0.3169670512745287,0.4
L-Arginine,L-Lysine,Particulate,NA,0,0.987049691139219,0.9333743545250737,1
L-Arginine,L-Lysine,Particulate,NA,6,0.8397135733711555,0.4170204923774534,0.7
L-Arginine,L-Lysine,Particulate,NA,12,1.313967976994843,0.15541484176208137,0.2
L-Arginine,L-Lysine,Particulate,NA,24,1.465752506591562,0.1264960587063708,0.2
L-Arginine,L-Lysine,Particulate,NA,48,1.1457250883650014,0.3830670136445028,0.7
L-Arginine,L-Lysine,Particulate,NA,96,1.245693153052451,0.13268125626133728,0.4
L-Arginine,L-Proline,Particulate,NA,0,0.7954569734014284,0.2869661401830914,0.4
L-Arginine,L-Proline,Particulate,NA,6,0.8706860540170747,0.5720991735177194,0.4
L-Arginine,L-Proline,Particulate,NA,12,1.3989390221634903,0.37787233916572727,0.7
L-Arginine,L-Proline,Particulate,NA,24,2.088429920259389,0.293919227419049,0.1
L-Arginine,L-Proline,Particulate,NA,48,1.6649061347791423,0.1086323469296196,0.1
L-Arginine,L-Proline,Particulate,NA,96,0.9723937182505936,0.8385455373480397,1
L-Arginine,L-Serine,Particulate,NA,0,0.575056693524221,0.2156192634296801,0.2
L-Arginine,L-Serine,Particulate,NA,6,0.2289148720617536,0.04883373883919503,0.1
L-Arginine,L-Serine,Particulate,NA,12,1.172613064660064,0.7478383899922683,1
L-Arginine,L-Serine,Particulate,NA,24,1.8190284984965124,0.2619038059117904,0.2
L-Arginine,L-Serine,Particulate,NA,48,0.8823977445487936,0.6773873859679341,0.7
L-Arginine,L-Serine,Particulate,NA,96,0.9026806727799513,0.7111908125869324,1
L-Arginine,L-Tyrosine,Particulate,NA,0,0.9356516672237932,0.6509110005391219,0.7
L-Arginine,L-Tyrosine,Particulate,NA,6,1.3292467246102437,0.3965736309385936,0.7
L-Arginine,L-Tyrosine,Particulate,NA,12,2.3389465615633096,0.09632119472467725,0.1
L-Arginine,L-Tyrosine,Particulate,NA,24,2.4628644717237473,0.10769205901114466,0.1
L-Arginine,L-Tyrosine,Particulate,NA,48,1.3752017287457836,0.10763220282349277,0.1
L-Arginine,L-Tyrosine,Particulate,NA,96,2.2642235222464393,0.01480369389399289,0.1
L-Asparagine,Adenine,Particulate,NA,0,1.4140627053752626,0.4329855234251529,0.7
L-Asparagine,Adenine,Particulate,NA,6,8.52829847337997,0.10996496820205567,0.1
L-Asparagine,Adenine,Particulate,NA,12,2.2067827959722144,0.023785091482906664,0.1
L-Asparagine,Adenine,Particulate,NA,24,1.7684852057651868,0.40060296157453024,0.7
L-Asparagine,Adenine,Particulate,NA,48,0.8295311299502122,0.5963916148931122,1
L-Asparagine,Adenine,Particulate,NA,96,0.8803909855103521,0.761618749453336,0.7
L-Asparagine,Citrulline,Particulate,NA,0,0.8471604637991377,0.3526583365432631,0.4
L-Asparagine,Citrulline,Particulate,NA,6,0.44698729417170796,0.01570423408526621,0.1
L-Asparagine,Citrulline,Particulate,NA,12,0.846782462351312,0.21569724597047435,0.2
L-Asparagine,Citrulline,Particulate,NA,24,1.2049219966562996,0.2342701115316428,0.4
L-Asparagine,Citrulline,Particulate,NA,48,0.966679098759511,0.840338559350364,1
L-Asparagine,Citrulline,Particulate,NA,96,2.120548480437614,0.20006132328012152,0.1
L-Asparagine,Cytosine,Particulate,NA,0,1.935813850433357,0.05485314957427415,0.1
L-Asparagine,Cytosine,Particulate,NA,6,2.729001603235269,0.007347412820720738,0.1
L-Asparagine,Cytosine,Particulate,NA,12,1.8906060041688264,0.2553032808518222,0.2
L-Asparagine,Cytosine,Particulate,NA,24,1.4265269286300102,0.4540577886883348,0.7
L-Asparagine,Cytosine,Particulate,NA,48,0.9923597954078611,0.9861350947252416,1
L-Asparagine,Cytosine,Particulate,NA,96,2.73224104595435,0.005223437158968113,0.1
L-Asparagine,Guanosine,Particulate,NA,0,2.316332190542502,0.12227729730041802,0.1
L-Asparagine,Guanosine,Particulate,NA,6,3.0531623472594416,0.08404869733786537,0.1
L-Asparagine,Guanosine,Particulate,NA,12,1.4653034955934492,0.3714463758335826,0.4
L-Asparagine,Guanosine,Particulate,NA,24,0.742117784263171,0.4252478704993332,0.4
L-Asparagine,Guanosine,Particulate,NA,48,0.7523626660153253,0.30744828464468615,0.4
L-Asparagine,Guanosine,Particulate,NA,96,1.7812478324258145,0.1674990520441866,0.2
L-Asparagine,L-Arginine,Particulate,NA,0,1.1952737726185692,0.3761777235370658,0.4
L-Asparagine,L-Arginine,Particulate,NA,6,1.4707037745445306,0.24406022226990498,0.2
L-Asparagine,L-Arginine,Particulate,NA,12,0.8579747874766289,0.5876059806823355,1
L-Asparagine,L-Arginine,Particulate,NA,24,0.6932130784798562,0.22611720352219744,0.4
L-Asparagine,L-Arginine,Particulate,NA,48,0.699655999848509,0.19040894846290587,0.2
L-Asparagine,L-Arginine,Particulate,NA,96,1.0228568967846257,0.8985621351710241,0.7
L-Asparagine,L-Glutamic acid,Particulate,NA,0,1.2009828822866337,0.16119882856355752,0.2
L-Asparagine,L-Glutamic acid,Particulate,NA,6,2.392869866394283,0.17870123275580957,0.1
L-Asparagine,L-Glutamic acid,Particulate,NA,12,1.1389945275804374,0.4022257653158167,0.4
L-Asparagine,L-Glutamic acid,Particulate,NA,24,1.0754200438715358,0.5844884314180306,1
L-Asparagine,L-Glutamic acid,Particulate,NA,48,1.2059855999568343,0.16860340860024658,0.2
L-Asparagine,L-Glutamic acid,Particulate,NA,96,1.1429337929703376,0.290248151361351,0.4
L-Asparagine,L-Lysine,Particulate,NA,0,1.191766151396828,0.09723480730214325,0.2
L-Asparagine,L-Lysine,Particulate,NA,6,1.1876780196474193,0.1591793401686194,0.2
L-Asparagine,L-Lysine,Particulate,NA,12,1.111449914366451,0.5764282948620283,0.7
L-Asparagine,L-Lysine,Particulate,NA,24,1.015984301919488,0.9494935051011119,0.7
L-Asparagine,L-Lysine,Particulate,NA,48,0.8089025348836427,0.11104079496068818,0.1
L-Asparagine,L-Lysine,Particulate,NA,96,1.3092938451598723,0.03331106878623862,0.1
L-Asparagine,L-Proline,Particulate,NA,0,0.9552700813962625,0.5904952550470077,0.4
L-Asparagine,L-Proline,Particulate,NA,6,1.225000328368006,0.03960541104213369,0.1
L-Asparagine,L-Proline,Particulate,NA,12,1.1085150802550645,0.2058262986460028,0.4
L-Asparagine,L-Proline,Particulate,NA,24,1.271861915422591,0.19438675472846031,0.2
L-Asparagine,L-Proline,Particulate,NA,48,1.1609298316878178,0.13587805923368002,0.2
L-Asparagine,L-Proline,Particulate,NA,96,1.0304922606505438,0.7594767964666647,1
L-Asparagine,L-Serine,Particulate,NA,0,0.6915214667075855,0.21581671531994917,0.2
L-Asparagine,L-Serine,Particulate,NA,6,0.306102921090743,0.002032505930214946,0.1
L-Asparagine,L-Serine,Particulate,NA,12,0.9062092710758008,0.46941362845092105,0.7
L-Asparagine,L-Serine,Particulate,NA,24,1.1954760447998443,0.26169868406033553,0.4
L-Asparagine,L-Serine,Particulate,NA,48,0.6346093446527343,0.018019428850549093,0.1
L-Asparagine,L-Serine,Particulate,NA,96,0.9893758289262743,0.9512627107851017,0.7
L-Asparagine,L-Tyrosine,Particulate,NA,0,1.117782374856569,0.559542465018438,0.4
L-Asparagine,L-Tyrosine,Particulate,NA,6,1.7991727559672752,0.013879597420661758,0.1
L-Asparagine,L-Tyrosine,Particulate,NA,12,1.8626213996166852,0.014725995515966402,0.1
L-Asparagine,L-Tyrosine,Particulate,NA,24,1.6151959950862766,0.17903709969694595,0.2
L-Asparagine,L-Tyrosine,Particulate,NA,48,0.9510312811016474,0.7776087650273512,0.7
L-Asparagine,L-Tyrosine,Particulate,NA,96,2.3356817040256885,0.004302622671185273,0.1
L-Glutamic acid,Adenine,Particulate,NA,0,1.159340366608581,0.6799459946485,1
L-Glutamic acid,Adenine,Particulate,NA,6,4.116012235441717,0.2360573689066188,0.1
L-Glutamic acid,Adenine,Particulate,NA,12,2.0276959310899536,0.09766090268586623,0.1
L-Glutamic acid,Adenine,Particulate,NA,24,1.704507715148102,0.4529286471914397,0.4
L-Glutamic acid,Adenine,Particulate,NA,48,0.7117060123312672,0.3793112245088231,0.4
L-Glutamic acid,Adenine,Particulate,NA,96,0.7554977124223684,0.46562460807999073,0.4
L-Glutamic acid,Citrulline,Particulate,NA,0,0.7098150589437183,0.13979395877461626,0.1
L-Glutamic acid,Citrulline,Particulate,NA,6,0.19507154465122342,2.105104022861399e-4,0.1
L-Glutamic acid,Citrulline,Particulate,NA,12,0.7477332730539955,0.04245310785991476,0.1
L-Glutamic acid,Citrulline,Particulate,NA,24,1.1124787677817705,0.055151806893896246,0.1
L-Glutamic acid,Citrulline,Particulate,NA,48,0.8117569045451831,0.3082612386593259,0.4
L-Glutamic acid,Citrulline,Particulate,NA,96,1.8043731828490688,0.18115254206814968,0.1
L-Glutamic acid,Cytosine,Particulate,NA,0,1.6133529537985642,0.10301924647431847,0.1
L-Glutamic acid,Cytosine,Particulate,NA,6,1.304431808421042,0.4879793833089207,1
L-Glutamic acid,Cytosine,Particulate,NA,12,1.6262494269236107,0.29446245288460865,0.4
L-Glutamic acid,Cytosine,Particulate,NA,24,1.3474736565147345,0.5470099883947221,0.7
L-Glutamic acid,Cytosine,Particulate,NA,48,0.8637822336628981,0.7590018077745057,1
L-Glutamic acid,Cytosine,Particulate,NA,96,2.3844472579353915,0.014343285244402895,0.1
L-Glutamic acid,Guanosine,Particulate,NA,0,1.9663181731992316,0.1732633091581298,0.1
L-Glutamic acid,Guanosine,Particulate,NA,6,1.4263415930943237,0.4343437289217388,0.4
L-Glutamic acid,Guanosine,Particulate,NA,12,1.3195873784363816,0.45267293677032766,0.7
L-Glutamic acid,Guanosine,Particulate,NA,24,0.7311564983725805,0.4028217328794611,0.4
L-Glutamic acid,Guanosine,Particulate,NA,48,0.625935108910753,0.0319561835063464,0.1
L-Glutamic acid,Guanosine,Particulate,NA,96,1.6008523666059797,0.250129200211739,0.2
L-Glutamic acid,L-Arginine,Particulate,NA,0,1.0027384448885708,0.976055088813841,1
L-Glutamic acid,L-Arginine,Particulate,NA,6,0.7150799088706565,0.3519046265595654,0.7
L-Glutamic acid,L-Arginine,Particulate,NA,12,0.8071504771877516,0.5014536148924712,0.7
L-Glutamic acid,L-Arginine,Particulate,NA,24,0.6784279072767505,0.19871680255820262,0.1
L-Glutamic acid,L-Arginine,Particulate,NA,48,0.5934994541235132,0.02274700119833005,0.1
L-Glutamic acid,L-Arginine,Particulate,NA,96,0.9100319012646776,0.3341913666098268,0.4
L-Glutamic acid,L-Lysine,Particulate,NA,0,0.988695790152823,0.8871797811789808,1
L-Glutamic acid,L-Lysine,Particulate,NA,6,0.5492925615859945,0.02642636034619843,0.1
L-Glutamic acid,L-Lysine,Particulate,NA,12,1.0044865216254946,0.9847984987286347,0.7
L-Glutamic acid,L-Lysine,Particulate,NA,24,0.9653941131267442,0.9029058488896328,0.7
L-Glutamic acid,L-Lysine,Particulate,NA,48,0.6773777254566518,0.05578255470182577,0.1
L-Glutamic acid,L-Lysine,Particulate,NA,96,1.1439587854701492,0.23408321364421714,0.2
L-Glutamic acid,L-Proline,Particulate,NA,0,0.7943219109812554,0.11166823326557365,0.2
L-Glutamic acid,L-Proline,Particulate,NA,6,0.5877761496707273,0.0819516675956568,0.1
L-Glutamic acid,L-Proline,Particulate,NA,12,0.9810192526805881,0.8746028866621082,1
L-Glutamic acid,L-Proline,Particulate,NA,24,1.1650223318242299,0.12086197070473259,0.2
L-Glutamic acid,L-Proline,Particulate,NA,48,0.9671589783001239,0.8182273801900974,1
L-Glutamic acid,L-Proline,Particulate,NA,96,0.8947915666471323,0.3008472228273104,0.4
L-Glutamic acid,L-Serine,Particulate,NA,0,0.569045811647688,0.13212422668637575,0.2
L-Glutamic acid,L-Serine,Particulate,NA,6,0.1368795737245005,0.024070737856062306,0.1
L-Glutamic acid,L-Serine,Particulate,NA,12,0.7779820403720419,0.29033146130264675,0.4
L-Glutamic acid,L-Serine,Particulate,NA,24,1.0853164896641274,0.690142152263419,0.7
L-Glutamic acid,L-Serine,Particulate,NA,48,0.5219213776389436,0.07131417423069701,0.1
L-Glutamic acid,L-Serine,Particulate,NA,96,0.8318822757524239,0.4041248615382831,1
L-Glutamic acid,L-Tyrosine,Particulate,NA,0,0.930823542599609,0.5702576700411053,0.4
L-Glutamic acid,L-Tyrosine,Particulate,NA,6,0.848867575101904,0.4873297749192762,0.7
L-Glutamic acid,L-Tyrosine,Particulate,NA,12,1.677825293738745,0.07793870117463023,0.1
L-Glutamic acid,L-Tyrosine,Particulate,NA,24,1.5333396920869875,0.26590452048162494,0.1
L-Glutamic acid,L-Tyrosine,Particulate,NA,48,0.7927847965746395,0.129956397071002,0.2
L-Glutamic acid,L-Tyrosine,Particulate,NA,96,2.072794564947572,0.03287140062897882,0.1
L-Lysine,Adenine,Particulate,NA,0,1.1645597048840917,0.7144958806081197,0.7
L-Lysine,Adenine,Particulate,NA,6,7.019006996063426,0.11645570181237017,0.1
L-Lysine,Adenine,Particulate,NA,12,2.0197279901945175,0.05583607960782995,0.1
L-Lysine,Adenine,Particulate,NA,24,1.6100513232748375,0.2474939750412,0.2
L-Lysine,Adenine,Particulate,NA,48,1.0030888924045962,0.9926507604292567,0.7
L-Lysine,Adenine,Particulate,NA,96,0.6651220039286395,0.40561730576403066,0.4
L-Lysine,Citrulline,Particulate,NA,0,0.7067429209177197,0.06263941541508518,0.1
L-Lysine,Citrulline,Particulate,NA,6,0.37307375627729117,0.004877610213745903,0.1
L-Lysine,Citrulline,Particulate,NA,12,0.8218161073331979,0.48963985611013006,0.7
L-Lysine,Citrulline,Particulate,NA,24,1.3225313439610544,0.45594872675709475,0.7
L-Lysine,Citrulline,Particulate,NA,48,1.2062982849772652,0.4079140417536387,0.7
L-Lysine,Citrulline,Particulate,NA,96,1.6360605297031396,0.31794425858534275,0.2
L-Lysine,Cytosine,Particulate,NA,0,1.5962337695751834,0.15536153861104993,0.2
L-Lysine,Cytosine,Particulate,NA,6,2.2634983341911155,0.023213563822212926,0.1
L-Lysine,Cytosine,Particulate,NA,12,1.6994865999356121,0.2630930451329993,0.2
L-Lysine,Cytosine,Particulate,NA,24,1.3529789891797883,0.38011843954464536,0.4
L-Lysine,Cytosine,Particulate,NA,48,1.175544715077018,0.7058646784618346,1
L-Lysine,Cytosine,Particulate,NA,96,2.049724407232304,0.043456091271666955,0.1
L-Lysine,Guanosine,Particulate,NA,0,2.0032849049459287,0.19700538053292216,0.1
L-Lysine,Guanosine,Particulate,NA,6,2.5748996073159867,0.08473138126236483,0.1
L-Lysine,Guanosine,Particulate,NA,12,1.3103827762116254,0.2799578161986612,0.2
L-Lysine,Guanosine,Particulate,NA,24,0.7130708472531391,0.12791143580563782,0.1
L-Lysine,Guanosine,Particulate,NA,48,0.9723083299853805,0.9106978368241077,1
L-Lysine,Guanosine,Particulate,NA,96,1.3602818044423044,0.2497695412538805,0.2
L-Lysine,L-Arginine,Particulate,NA,0,1.015432876502276,0.9155350096344361,1
L-Lysine,L-Arginine,Particulate,NA,6,1.250386294796845,0.41479565938128443,0.7
L-Lysine,L-Arginine,Particulate,NA,12,0.7656804034203581,0.1419098002476757,0.2
L-Lysine,L-Arginine,Particulate,NA,24,0.6975192684391811,0.09910488875946395,0.2
L-Lysine,L-Arginine,Particulate,NA,48,0.873668994787459,0.38608362249881495,0.7
L-Lysine,L-Arginine,Particulate,NA,96,0.7943259384266864,0.14806747386519845,0.4
L-Lysine,L-Glutamic acid,Particulate,NA,0,1.0095568348000599,0.9019755502104483,1
L-Lysine,L-Glutamic acid,Particulate,NA,6,1.9637976033654674,0.15090056507659683,0.1
L-Lysine,L-Glutamic acid,Particulate,NA,12,1.0995147068232631,0.7526775061997364,0.7
L-Lysine,L-Glutamic acid,Particulate,NA,24,1.1709135871020253,0.6122202728391785,0.7
L-Lysine,L-Glutamic acid,Particulate,NA,48,1.5196297042855598,0.09950150084208001,0.1
L-Lysine,L-Glutamic acid,Particulate,NA,96,0.8778891782353916,0.22590966744379717,0.2
L-Lysine,L-Proline,Particulate,NA,0,0.8006528498910146,0.025300313828184175,0.1
L-Lysine,L-Proline,Particulate,NA,6,1.041015101685128,0.6817150851842375,0.7
L-Lysine,L-Proline,Particulate,NA,12,1.0391172721221602,0.8252331656281809,0.7
L-Lysine,L-Proline,Particulate,NA,24,1.3823125230230326,0.410725902779533,0.7
L-Lysine,L-Proline,Particulate,NA,48,1.441670411277717,0.0409821857389515,0.1
L-Lysine,L-Proline,Particulate,NA,96,0.7937741245495206,0.1371717707866833,0.1
L-Lysine,L-Serine,Particulate,NA,0,0.5658981297752879,0.0779907591252701,0.2
L-Lysine,L-Serine,Particulate,NA,6,0.25588836672596954,0.011546553219823145,0.1
L-Lysine,L-Serine,Particulate,NA,12,0.871127244375637,0.6667372915676579,0.7
L-Lysine,L-Serine,Particulate,NA,24,1.2316824425241104,0.43595027954326643,0.7
L-Lysine,L-Serine,Particulate,NA,48,0.7722343887685708,0.19651377609804174,0.4
L-Lysine,L-Serine,Particulate,NA,96,0.7473529186778546,0.21204321515039665,0.2
